param-n,cbn-regression-cubic-real,cbn-regression-cubic-sys,cbn-regression-cubic-user,cbv-regression-quadratic-real,cbv-regression-quadratic-sys,cbv-regression-quadratic-user,lazy-regression-quadratic-real,lazy-regression-quadratic-sys,lazy-regression-quadratic-user,native-compute(1)-regression-quadratic-real,native-compute(1)-regression-quadratic-sys,native-compute(1)-regression-quadratic-user,native-compute(2)-regression-quadratic-real,native-compute(2)-regression-quadratic-sys,native-compute(2)-regression-quadratic-user,simpl-regression-cubic-real,simpl-regression-cubic-sys,simpl-regression-cubic-user,vm-compute-regression-quadratic-real,vm-compute-regression-quadratic-sys,vm-compute-regression-quadratic-user
4555,,,,3.511,0.,3.51,,,,,,,,,,,,,,,
4574,,,,,,,,,,,,,,,,,,,0.286,0.,0.286
4660,,,,,,,,,,0.292,0.,0.292,0.292,0.,0.292,,,,,,
4705,,,,,,,,,,,,,,,,,,,0.308,0.,0.308
4774,,,,,,,,,,0.315,0.,0.315,0.315,0.,0.315,,,,,,
4836,,,,,,,,,,,,,,,,,,,0.324,0.,0.324
4887,,,,,,,,,,0.327,0.,0.327,0.325,0.,0.325,,,,,,
4966,,,,,,,,,,,,,,,,,,,0.337,0.,0.337
5001,,,,,,,,,,0.34,0.,0.34,0.34,0.,0.34,,,,,,
5097,,,,,,,,,,,,,,,,,,,0.358,0.,0.358
5115,,,,,,,,,,0.35,0.,0.35,0.35,0.,0.35,,,,,,
5124,,,,4.403,0.007,4.395,,,,,,,,,,,,,,,
5228,,,,,,,,,,0.367,0.,0.367,0.368,0.,0.368,,,,0.377,0.,0.377
5342,,,,,,,,,,0.386,0.,0.386,0.388,0.,0.388,,,,,,
5358,,,,,,,,,,,,,,,,,,,0.402,0.,0.402
5456,,,,,,,,,,0.406,0.,0.406,0.409,0.,0.409,,,,,,
5489,,,,,,,,,,,,,,,,,,,0.42,0.,0.42
5569,,,,,,,,,,0.42,0.,0.42,0.423,0.,0.423,,,,,,
5620,,,,,,,,,,,,,,,,,,,0.436,0.,0.436
5683,,,,,,,,,,0.437,0.,0.437,0.425,0.,0.425,,,,,,
5693,,,,5.397,0.004,5.393,,,,,,,,,,,,,,,
5750,,,,,,,,,,,,,,,,,,,0.456,0.,0.456
5796,,,,,,,,,,0.444,0.,0.444,0.454,0.,0.454,,,,,,
5881,,,,,,,,,,,,,,,,,,,0.481,0.,0.481
5910,,,,,,,,,,0.458,0.,0.458,0.466,0.,0.466,,,,,,
6012,,,,,,,,,,,,,,,,,,,0.494,0.,0.493
6034,,,,,,,,,,,,,,,,,,,0.49,0.,0.49
6142,,,,,,,,,,,,,,,,,,,0.516,0.,0.516
6221,,,,,,,,,,0.523,0.,0.523,0.519,0.,0.519,,,,,,
6273,,,,,,,,,,,,,,,,,,,0.545,0.,0.545
6532,,,,,,,,,,0.551,0.003,0.547,0.555,0.,0.555,,,,,,
6843,,,,,,,,,,0.625,0.,0.625,0.631,0.,0.631,,,,,,
6900,,,,,,,,,,,,,,,,,,,0.657,0.,0.657
7154,,,,,,,,,,0.688,0.,0.688,0.69,0.003,0.686,,,,,,
7346,,,,,,,,,,0.705,0.,0.705,0.734,0.,0.734,,,,,,
7465,,,,,,,,,,0.738,0.,0.738,0.748,0.,0.748,,,,,,
7527,,,,,,,,,,,,,,,,,,,0.775,0.,0.775
7776,,,,,,,,,,0.808,0.004,0.803,0.813,0.,0.813,,,,,,
8045,,,,,,,,,,,,,,,,,,,0.875,0.,0.875
8087,,,,,,,,,,0.876,0.,0.876,0.865,0.,0.865,,,,,,
8154,,,,,,,,,,,,,,,,,,,0.89,0.,0.89
8398,,,,,,,,,,0.942,0.,0.942,0.95,0.,0.949,,,,,,
8709,,,,,,,,,,1.003,0.,1.003,0.999,0.003,0.995,,,,,,
8781,,,,,,,,,,,,,,,,,,,1.043,0.003,1.04
9019,,,,,,,,,,1.025,0.,1.025,1.072,0.004,1.068,,,,,,
9330,,,,,,,,,,1.139,0.,1.139,1.145,0.,1.145,,,,,,
9409,,,,,,,,,,,,,,,,,,,1.183,0.,1.183
9641,,,,,,,,,,1.227,0.,1.227,1.222,0.,1.222,,,,,,
9952,,,,,,,,,,1.292,0.,1.292,1.305,0.,1.305,,,,,,
10036,,,,,,,,,,,,,,,,,,,1.349,0.,1.349
10056,,,,,,,,,,,,,,,,,,,1.433,0.,1.432
10263,,,,,,,,,,1.402,0.,1.402,1.381,0.,1.381,,,,,,
10574,,,,,,,,,,1.475,0.,1.475,1.48,0.003,1.476,,,,,,
10663,,,,,,,,,,,,,,,,,,,1.545,0.,1.545
10885,,,,,,,,,,1.574,0.,1.574,1.562,0.,1.561,,,,,,
11017,,,,,,,,,,1.631,0.003,1.627,1.553,0.,1.553,,,,,,
11196,,,,,,,,,,1.63,0.,1.63,1.66,0.,1.66,,,,,,
11290,,,,,,,,,,,,,,,,,,,1.697,0.,1.697
11507,,,,,,,,,,1.75,0.,1.75,1.75,0.,1.75,,,,,,
11818,,,,,,,,,,1.834,0.003,1.83,1.815,0.,1.815,,,,,,
11917,,,,,,,,,,,,,,,,,,,1.877,0.,1.877
12544,,,,,,,,,,,,,,,,,,,2.089,0.,2.089
13000,,,,,,,,,,2.195,0.,2.195,2.2,0.,2.2,,,,,,
14181,,,,,,,,,,2.571,0.,2.57,2.711,0.,2.71,,,,,,
14689,,,,,,,,,,3.057,0.,3.057,2.825,0.,2.825,,,,,,
15052,,,,,,,,,,,,,,,,,,,2.912,0.003,2.908
15363,,,,,,,,,,3.063,0.,3.063,3.041,0.,3.041,,,,,,
16544,,,,,,,,,,3.534,0.,3.534,3.538,0.,3.538,,,,,,
17561,,,,,,,,,,,,,,,,,,,4.059,0.,4.059
17726,,,,,,,,,,4.027,0.,4.027,4.036,0.,4.036,,,,,,
18361,,,,,,,,,,4.362,0.003,4.358,4.323,0.,4.322,,,,,,
18908,,,,,,,,,,4.593,0.,4.593,4.485,0.003,4.481,,,,,,
20069,,,,,,,,,,,,,,,,,,,5.202,0.,5.202
20089,,,,,,,,,,5.169,0.,5.169,5.219,0.011,5.207,,,,,,
21271,,,,,,,,,,5.616,0.,5.616,5.766,0.003,5.762,,,,,,
22452,,,,,,,,,,6.416,0.,6.415,6.5,0.,6.5,,,,,,
22578,,,,,,,,,,,,,,,,,,,6.708,0.,6.708
23634,,,,,,,,,,7.116,0.003,7.112,7.44,0.,7.44,,,,,,
25086,,,,,,,,,,,,,,,,,,,8.105,0.,8.105
28361,,,,,,,,,,10.233,0.003,10.229,9.722,0.003,9.718,,,,,,
33087,,,,,,,,,,13.948,0.003,13.943,13.571,0.004,13.567,,,,,,
37814,,,,,,,,,,17.456,0.004,17.452,18.23,0.,18.229,,,,,,
42540,,,,,,,,,,22.684,0.004,22.679,22.435,0.,22.434,,,,,,
47267,,,,,,,,,,28.339,0.004,28.334,26.916,0.,26.915,,,,,,
