param-n,cbn-regression-cubic-real,cbn-regression-cubic-sys,cbn-regression-cubic-user,cbv-regression-quadratic-real,cbv-regression-quadratic-sys,cbv-regression-quadratic-user,lazy-regression-quadratic-real,lazy-regression-quadratic-sys,lazy-regression-quadratic-user,native-compute(1)-regression-quadratic-real,native-compute(1)-regression-quadratic-sys,native-compute(1)-regression-quadratic-user,native-compute(2)-regression-quadratic-real,native-compute(2)-regression-quadratic-sys,native-compute(2)-regression-quadratic-user,simpl-regression-cubic-real,simpl-regression-cubic-sys,simpl-regression-cubic-user,vm-compute-regression-quadratic-real,vm-compute-regression-quadratic-sys,vm-compute-regression-quadratic-user
4433,,,,,,,,,,0.171,0.004,0.055,0.173,0.003,0.057,,,,,,
4444,,,,,,,,,,,,,,,,,,,0.257,0.,0.256
4547,,,,,,,,,,0.174,0.005,0.056,0.173,0.003,0.056,,,,,,
4555,,,,4.024,0.001,4.022,,,,,,,,,,,,,,,
4574,,,,,,,,,,,,,,,,,,,0.26,0.,0.26
4660,,,,,,,,,,0.177,0.005,0.058,0.177,0.006,0.06,,,,,,
4705,,,,,,,,,,,,,,,,,,,0.28,0.,0.279
4774,,,,,,,,,,0.178,0.004,0.061,0.183,0.004,0.065,,,,,,
4836,,,,,,,,,,,,,,,,,,,0.301,0.,0.301
4887,,,,,,,,,,0.18,0.004,0.062,0.18,0.004,0.063,,,,,,
4966,,,,,,,,,,,,,,,,,,,0.317,0.,0.317
5001,,,,,,,,,,0.187,0.003,0.069,0.188,0.004,0.07,,,,,,
5097,,,,,,,,,,,,,,,,,,,0.341,0.,0.341
5115,,,,,,,,,,0.19,0.003,0.072,0.19,0.005,0.069,,,,,,
5124,,,,5.137,0.,5.137,,,,,,,,,,,,,,,
5228,,,,,,,,,,0.189,0.005,0.072,0.193,0.007,0.073,,,,0.355,0.,0.355
5342,,,,,,,,,,0.194,0.004,0.077,0.196,0.004,0.079,,,,,,
5358,,,,,,,,,,,,,,,,,,,0.38,0.,0.38
5456,,,,,,,,,,0.202,0.005,0.081,0.202,0.007,0.081,,,,,,
5489,,,,,,,,,,,,,,,,,,,0.381,0.,0.38
5569,,,,,,,,,,0.203,0.005,0.085,0.198,0.007,0.079,,,,,,
5620,,,,,,,,,,,,,,,,,,,0.398,0.,0.398
5683,,,,,,,,,,0.204,0.005,0.087,0.205,0.006,0.086,,,,,,
5693,,,,6.244,0.,6.244,,,,,,,,,,,,,,,
5750,,,,,,,,,,,,,,,,,,,0.424,0.,0.424
5796,,,,,,,,,,0.208,0.005,0.089,0.213,0.004,0.092,,,,,,
5881,,,,,,,,,,,,,,,,,,,0.44,0.,0.44
5910,,,,,,,,,,0.212,0.006,0.094,0.214,0.004,0.097,,,,,,
6012,,,,,,,,,,,,,,,,,,,0.449,0.,0.449
6034,,,,,,,,,,,,,,,,,,,0.44,0.,0.44
6142,,,,,,,,,,,,,,,,,,,0.474,0.,0.474
6221,,,,,,,,,,0.225,0.006,0.101,0.229,0.005,0.107,,,,,,
6273,,,,,,,,,,,,,,,,,,,0.499,0.,0.499
6532,,,,,,,,,,0.229,0.004,0.112,0.24,0.008,0.119,,,,,,
6843,,,,,,,,,,0.243,0.009,0.121,0.245,0.011,0.119,,,,,,
6900,,,,,,,,,,,,,,,,,,,0.597,0.,0.597
7154,,,,,,,,,,0.257,0.006,0.138,0.259,0.006,0.141,,,,,,
7346,,,,,,,,,,0.255,0.003,0.146,0.262,0.006,0.15,,,,,,
7465,,,,,,,,,,0.266,0.007,0.144,0.278,0.008,0.154,,,,,,
7527,,,,,,,,,,,,,,,,,,,0.7,0.,0.699
7776,,,,,,,,,,0.276,0.005,0.158,0.283,0.006,0.163,,,,,,
8045,,,,,,,,,,,,,,,,,,,0.806,0.,0.806
8087,,,,,,,,,,0.288,0.005,0.17,0.295,0.005,0.177,,,,,,
8154,,,,,,,,,,,,,,,,,,,0.834,0.,0.834
8398,,,,,,,,,,0.298,0.005,0.18,0.306,0.006,0.186,,,,,,
8709,,,,,,,,,,0.312,0.005,0.194,0.322,0.005,0.202,,,,,,
8781,,,,,,,,,,,,,,,,,,,0.95,0.001,0.948
9019,,,,,,,,,,0.328,0.004,0.211,0.334,0.006,0.213,,,,,,
9330,,,,,,,,,,0.338,0.008,0.216,0.348,0.006,0.228,,,,,,
9409,,,,,,,,,,,,,,,,,,,1.078,0.,1.078
9641,,,,,,,,,,0.355,0.005,0.236,0.356,0.005,0.238,,,,,,
9952,,,,,,,,,,0.358,0.005,0.241,0.37,0.006,0.249,,,,,,
10036,,,,,,,,,,,,,,,,,,,1.224,0.,1.224
10056,,,,,,,,,,,,,,,,,,,1.276,0.001,1.273
10263,,,,,,,,,,0.376,0.007,0.256,0.389,0.005,0.269,,,,,,
10574,,,,,,,,,,0.395,0.006,0.276,0.405,0.005,0.284,,,,,,
10663,,,,,,,,,,,,,,,,,,,1.415,0.,1.415
10885,,,,,,,,,,0.414,0.004,0.295,0.414,0.006,0.294,,,,,,
11017,,,,,,,,,,0.42,0.004,0.307,0.433,0.007,0.319,,,,,,
11196,,,,,,,,,,0.433,0.006,0.312,0.43,0.005,0.31,,,,,,
11290,,,,,,,,,,,,,,,,,,,1.564,0.,1.563
11507,,,,,,,,,,0.438,0.006,0.319,0.446,0.009,0.324,,,,,,
11818,,,,,,,,,,0.456,0.006,0.335,0.493,0.005,0.375,,,,,,
11917,,,,,,,,,,,,,,,,,,,1.739,0.,1.738
12544,,,,,,,,,,,,,,,,,,,1.931,0.,1.931
13000,,,,,,,,,,0.523,0.005,0.404,0.544,0.009,0.421,,,,,,
14181,,,,,,,,,,0.606,0.007,0.485,0.644,0.006,0.523,,,,,,
14689,,,,,,,,,,0.655,0.007,0.538,0.657,0.009,0.544,,,,,,
15052,,,,,,,,,,,,,,,,,,,2.773,0.,2.773
15363,,,,,,,,,,0.688,0.008,0.566,0.709,0.007,0.587,,,,,,
16544,,,,,,,,,,0.778,0.006,0.655,0.786,0.009,0.662,,,,,,
17561,,,,,,,,,,,,,,,,,,,3.771,0.,3.771
17726,,,,,,,,,,0.869,0.007,0.747,0.869,0.005,0.75,,,,,,
18361,,,,,,,,,,0.934,0.007,0.823,0.928,0.005,0.819,,,,,,
18908,,,,,,,,,,0.959,0.005,0.84,0.973,0.005,0.853,,,,,,
20069,,,,,,,,,,,,,,,,,,,5.032,0.,5.03
20089,,,,,,,,,,1.088,0.006,0.968,1.077,0.005,0.957,,,,,,
21271,,,,,,,,,,1.187,0.007,1.066,1.198,0.011,1.073,,,,,,
22452,,,,,,,,,,1.333,0.005,1.213,1.34,0.011,1.214,,,,,,
22578,,,,,,,,,,,,,,,,,,,6.342,0.,6.34
23634,,,,,,,,,,1.552,0.008,1.43,1.478,0.006,1.357,,,,,,
25086,,,,,,,,,,,,,,,,,,,7.596,0.,7.595
28361,,,,,,,,,,2.04,0.006,1.92,2.025,0.01,1.901,,,,,,
33087,,,,,,,,,,2.764,0.004,2.643,2.854,0.006,2.734,,,,,,
37814,,,,,,,,,,3.489,0.011,3.364,3.568,0.014,3.438,,,,,,
42540,,,,,,,,,,4.527,0.013,4.4,4.451,0.012,4.325,,,,,,
47267,,,,,,,,,,5.397,0.011,5.271,5.496,0.007,5.374,,,,,,
