param-n,cbn-regression-cubic-real,cbn-regression-cubic-sys,cbn-regression-cubic-user,cbv-regression-quadratic-real,cbv-regression-quadratic-sys,cbv-regression-quadratic-user,lazy-regression-quadratic-real,lazy-regression-quadratic-sys,lazy-regression-quadratic-user,native-compute(1)-regression-quadratic-real,native-compute(1)-regression-quadratic-sys,native-compute(1)-regression-quadratic-user,native-compute(2)-regression-quadratic-real,native-compute(2)-regression-quadratic-sys,native-compute(2)-regression-quadratic-user,simpl-regression-cubic-real,simpl-regression-cubic-sys,simpl-regression-cubic-user,vm-compute-regression-quadratic-real,vm-compute-regression-quadratic-sys,vm-compute-regression-quadratic-user
4574,,,,,,,,,,,,,,,,,,,0.28,0.,0.28
4660,,,,,,,,,,0.296,0.,0.295,0.289,0.,0.289,,,,,,
4705,,,,,,,,,,,,,,,,,,,0.307,0.,0.306
4774,,,,,,,,,,0.307,0.,0.307,0.311,0.,0.309,,,,,,
4836,,,,,,,,,,,,,,,,,,,0.313,0.,0.313
4887,,,,,,,,,,0.311,0.,0.311,0.328,0.,0.328,,,,,,
4966,,,,,,,,,,,,,,,,,,,0.333,0.,0.333
5001,,,,,,,,,,0.317,0.,0.316,0.32,0.001,0.319,,,,,,
5097,,,,,,,,,,,,,,,,,,,0.351,0.,0.35
5115,,,,,,,,,,0.351,0.,0.351,0.334,0.,0.334,,,,,,
5124,,,,4.676,0.003,4.671,,,,,,,,,,,,,,,
5228,,,,,,,,,,0.367,0.,0.366,0.347,0.,0.347,,,,0.375,0.,0.375
5342,,,,,,,,,,0.382,0.,0.382,0.371,0.001,0.369,,,,,,
5358,,,,,,,,,,,,,,,,,,,0.398,0.,0.398
5456,,,,,,,,,,0.389,0.001,0.387,0.391,0.,0.39,,,,,,
5489,,,,,,,,,,,,,,,,,,,0.414,0.,0.414
5569,,,,,,,,,,0.416,0.,0.416,0.403,0.,0.402,,,,,,
5620,,,,,,,,,,,,,,,,,,,0.437,0.,0.436
5683,,,,,,,,,,0.417,0.,0.417,0.432,0.,0.432,,,,,,
5693,,,,5.802,0.,5.801,,,,,,,,,,,,,,,
5750,,,,,,,,,,,,,,,,,,,0.442,0.,0.441
5796,,,,,,,,,,0.44,0.,0.44,0.435,0.,0.435,,,,,,
5881,,,,,,,,,,,,,,,,,,,0.461,0.,0.46
5910,,,,,,,,,,0.459,0.,0.459,0.446,0.,0.446,,,,,,
6012,,,,,,,,,,,,,,,,,,,0.479,0.,0.479
6034,,,,,,,,,,,,,,,,,,,0.487,0.,0.487
6142,,,,,,,,,,,,,,,,,,,0.499,0.,0.499
6221,,,,,,,,,,0.469,0.,0.469,0.489,0.,0.489,,,,,,
6273,,,,,,,,,,,,,,,,,,,0.509,0.,0.509
6532,,,,,,,,,,0.547,0.,0.547,0.563,0.,0.563,,,,,,
6843,,,,,,,,,,0.612,0.,0.611,0.6,0.001,0.599,,,,,,
6900,,,,,,,,,,,,,,,,,,,0.629,0.,0.629
7154,,,,,,,,,,0.647,0.,0.647,0.685,0.,0.685,,,,,,
7346,,,,,,,,,,0.702,0.,0.701,0.717,0.,0.717,,,,,,
7465,,,,,,,,,,0.718,0.,0.718,0.744,0.,0.744,,,,,,
7527,,,,,,,,,,,,,,,,,,,0.741,0.,0.741
7776,,,,,,,,,,0.756,0.,0.755,0.766,0.,0.766,,,,,,
8045,,,,,,,,,,,,,,,,,,,0.85,0.,0.849
8087,,,,,,,,,,0.812,0.,0.812,0.862,0.,0.862,,,,,,
8154,,,,,,,,,,,,,,,,,,,0.866,0.,0.865
8398,,,,,,,,,,0.902,0.,0.901,0.887,0.,0.887,,,,,,
8709,,,,,,,,,,0.981,0.,0.981,0.944,0.,0.944,,,,,,
8781,,,,,,,,,,,,,,,,,,,1.042,0.001,1.041
9019,,,,,,,,,,1.06,0.,1.06,1.074,0.,1.073,,,,,,
9330,,,,,,,,,,1.074,0.,1.074,1.109,0.,1.109,,,,,,
9409,,,,,,,,,,,,,,,,,,,1.148,0.,1.148
9641,,,,,,,,,,1.218,0.,1.218,1.221,0.,1.221,,,,,,
9952,,,,,,,,,,1.208,0.,1.208,1.246,0.,1.246,,,,,,
10036,,,,,,,,,,,,,,,,,,,1.284,0.,1.284
10056,,,,,,,,,,,,,,,,,,,1.327,0.001,1.325
10263,,,,,,,,,,1.369,0.,1.368,1.363,0.,1.363,,,,,,
10574,,,,,,,,,,1.438,0.,1.438,1.536,0.,1.536,,,,,,
10663,,,,,,,,,,,,,,,,,,,1.527,0.,1.527
10885,,,,,,,,,,1.527,0.,1.527,1.495,0.,1.494,,,,,,
11017,,,,,,,,,,1.549,0.,1.549,1.536,0.002,1.532,,,,,,
11196,,,,,,,,,,1.601,0.,1.6,1.625,0.,1.625,,,,,,
11290,,,,,,,,,,,,,,,,,,,1.64,0.,1.64
11507,,,,,,,,,,1.704,0.,1.703,1.716,0.,1.715,,,,,,
11818,,,,,,,,,,1.815,0.002,1.813,1.784,0.001,1.782,,,,,,
11917,,,,,,,,,,,,,,,,,,,1.852,0.001,1.85
12544,,,,,,,,,,,,,,,,,,,2.011,0.,2.011
13000,,,,,,,,,,2.156,0.,2.154,2.081,0.,2.08,,,,,,
14181,,,,,,,,,,2.548,0.,2.548,2.557,0.,2.556,,,,,,
14689,,,,,,,,,,2.758,0.003,2.755,2.832,0.,2.832,,,,,,
15052,,,,,,,,,,,,,,,,,,,2.894,0.,2.893
15363,,,,,,,,,,2.934,0.,2.934,2.97,0.,2.969,,,,,,
16544,,,,,,,,,,3.444,0.,3.443,3.398,0.,3.397,,,,,,
17561,,,,,,,,,,,,,,,,,,,3.976,0.,3.975
17726,,,,,,,,,,3.932,0.,3.932,3.964,0.,3.964,,,,,,
18361,,,,,,,,,,4.257,0.002,4.254,4.435,0.,4.435,,,,,,
18908,,,,,,,,,,4.446,0.001,4.443,4.437,0.001,4.436,,,,,,
20069,,,,,,,,,,,,,,,,,,,5.027,0.004,5.022
20089,,,,,,,,,,5.29,0.,5.289,4.979,0.,4.978,,,,,,
21271,,,,,,,,,,5.484,0.001,5.482,5.691,0.,5.691,,,,,,
22452,,,,,,,,,,6.326,0.,6.325,6.169,0.,6.168,,,,,,
22578,,,,,,,,,,,,,,,,,,,6.469,0.001,6.466
23634,,,,,,,,,,6.91,0.002,6.907,6.808,0.001,6.806,,,,,,
25086,,,,,,,,,,,,,,,,,,,8.093,0.,8.09
28361,,,,,,,,,,10.358,0.,10.355,9.841,0.,9.84,,,,,,
33087,,,,,,,,,,13.682,0.001,13.679,13.28,0.,13.278,,,,,,
37814,,,,,,,,,,17.203,0.,17.2,17.469,0.005,17.462,,,,,,
42540,,,,,,,,,,22.724,0.004,22.715,22.278,0.001,22.274,,,,,,
47267,,,,,,,,,,27.148,0.002,27.141,27.186,0.,27.183,,,,,,
