param-n,cbn-regression-cubic-real,cbn-regression-cubic-sys,cbn-regression-cubic-user,cbv-regression-quadratic-real,cbv-regression-quadratic-sys,cbv-regression-quadratic-user,lazy-regression-quadratic-real,lazy-regression-quadratic-sys,lazy-regression-quadratic-user,native-compute(1)-native-compute-compilation-real,native-compute(1)-native-compute-conversion-to-native-code-real,native-compute(1)-native-compute-evaluation-real,native-compute(1)-native-compute-reification-real,native-compute(1)-regression-quadratic-real,native-compute(1)-regression-quadratic-sys,native-compute(1)-regression-quadratic-user,native-compute(2)-native-compute-compilation-real,native-compute(2)-native-compute-conversion-to-native-code-real,native-compute(2)-native-compute-evaluation-real,native-compute(2)-native-compute-reification-real,native-compute(2)-regression-quadratic-real,native-compute(2)-regression-quadratic-sys,native-compute(2)-regression-quadratic-user,simpl-regression-cubic-real,simpl-regression-cubic-sys,simpl-regression-cubic-user,vm-compute-regression-quadratic-real,vm-compute-regression-quadratic-sys,vm-compute-regression-quadratic-user
1593,,,,,,,,,,0.07604,0.00033,0.01169,0.00285,0.091,0.004,0.014,0.07874,0.00026,0.01184,0.00332,0.094,0.,0.018,,,,,,
1609,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049,0.,0.049
1621,,,,,,,2.131,0.,2.13,,,,,,,,,,,,,,,,,,,,
1648,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.003,0.077
1687,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056,0.,0.056
1706,,,,,,,,,,0.07614,0.00027,0.01299,0.00273,0.092,0.,0.019,0.07045,0.00027,0.01336,0.00365,0.087,0.,0.02,,,,,,
1709,,,,1.158,0.,1.158,,,,,,,,,,,,,,,,,,,,,,,
1711,,,,,,,2.408,0.011,2.395,,,,,,,,,,,,,,,,,,,,
1726,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061,0.,0.061
1765,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062,0.,0.062
1801,,,,,,,2.978,0.,2.978,,,,,,,,,,,,,,,,,,,,
1805,,,,,,,,,,,,,,,,,,,,,,,,,,,0.069,0.,0.069
1820,,,,,,,,,,0.08284,0.00025,0.03992,0.00327,0.126,0.004,0.042,0.07660,0.00032,0.01358,0.00358,0.094,0.004,0.016,,,,,,
1826,,,,1.29,0.,1.29,,,,,,,,,,,,,,,,,,,,,,,
1844,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,0.,0.07
1851,,,,1.348,0.,1.348,,,,,,,,,,,,,,,,,,,,,,,
1883,,,,,,,,,,,,,,,,,,,,,,,,,,,0.076,0.004,0.072
1922,,,,,,,,,,,,,,,,,,,,,,,,,,,0.072,0.,0.072
1933,,,,,,,,,,0.06914,0.00027,0.01550,0.00391,0.089,0.003,0.019,0.06954,0.00030,0.01963,0.00317,0.092,0.003,0.023,,,,,,
1961,,,,,,,,,,,,,,,,,,,,,,,,,,,0.076,0.,0.076
1993,,,,1.577,0.,1.577,,,,,,,,,,,,,,,,,,,,,,,
2001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.073,0.,0.073
2013,,,,,,,,,,,,,,,,,,,,,,,,,,,0.196,0.004,0.192
2040,,,,,,,,,,,,,,,,,,,,,,,,,,,0.084,0.,0.083
2047,,,,,,,,,,0.07860,0.00027,0.01763,0.00401,0.1,0.,0.024,0.07384,0.00035,0.02070,0.00397,0.099,0.,0.028,,,,,,
2079,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.,0.08
2118,,,,,,,,,,,,,,,,,,,,,,,,,,,0.085,0.,0.085
2136,,,,1.762,0.008,1.754,,,,,,,,,,,,,,,,,,,,,,,
2157,,,,,,,,,,,,,,,,,,,,,,,,,,,0.086,0.,0.086
2161,,,,,,,3.819,0.02,3.796,0.07251,0.00026,0.01904,0.00315,0.095,0.,0.025,0.07331,0.00030,0.01903,0.00360,0.096,0.,0.026,,,,,,
2197,,,,,,,,,,,,,,,,,,,,,,,,,,,0.097,0.,0.097
2236,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101,0.,0.101
2274,,,,,,,,,,0.06961,0.00027,0.02106,0.00353,0.094,0.003,0.024,0.06655,0.00035,0.02235,0.00396,0.093,0.004,0.025,,,,,,
2275,,,,,,,,,,,,,,,,,,,,,,,,,,,0.093,0.,0.093
2278,,,,2.028,0.,2.028,,,,,,,,,,,,,,,,,,,,,,,
2282,,,,1.995,0.004,1.991,,,,,,,,,,,,,,,,,,,,,,,
2314,,,,,,,,,,,,,,,,,,,,,,,,,,,0.093,0.,0.093
2353,,,,,,,,,,,,,,,,,,,,,,,,,,,0.107,0.,0.107
2388,,,,,,,,,,0.06794,0.00030,0.02186,0.00443,0.094,0.003,0.026,0.07537,0.00029,0.02786,0.00472,0.108,0.003,0.032,,,,,,
2392,,,,,,,,,,,,,,,,,,,,,,,,,,,0.107,0.,0.107
2420,,,,2.236,0.,2.236,,,,,,,,,,,,,,,,,,,,,,,
2432,,,,,,,,,,,,,,,,,,,,,,,,,,,0.104,0.,0.104
2471,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,0.,0.111
2502,,,,,,,,,,0.07366,0.00025,0.02815,0.00448,0.106,0.003,0.031,0.06994,0.00031,0.02391,0.00377,0.098,0.,0.03,,,,,,
2510,,,,,,,,,,,,,,,,,,,,,,,,,,,0.113,0.,0.113
2521,,,,,,,5.705,0.039,5.663,,,,,,,,,,,,,,,,,,,,
2549,,,,,,,,,,,,,,,,,,,,,,,,,,,0.137,0.003,0.133
2562,,,,2.542,0.,2.541,,,,,,,,,,,,,,,,,,,,,,,
2588,,,,,,,,,,,,,,,,,,,,,,,,,,,0.139,0.,0.139
2615,,,,,,,,,,0.07189,0.00034,0.02827,0.00360,0.104,0.,0.035,0.07272,0.00028,0.02826,0.00422,0.105,0.,0.035,,,,,,
2628,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,0.,0.13
2667,,,,,,,,,,,,,,,,,,,,,,,,,,,0.133,0.,0.133
2705,,,,2.822,0.004,2.818,,,,,,,,,,,,,,,,,,,,,,,
2706,,,,,,,,,,,,,,,,,,,,,,,,,,,0.135,0.,0.135
2729,,,,,,,,,,0.06925,0.00037,0.05949,0.00457,0.133,0.003,0.063,0.07088,0.00027,0.02932,0.00478,0.105,0.004,0.033,,,,,,
2745,,,,,,,,,,,,,,,,,,,,,,,,,,,0.144,0.,0.144
2784,,,,,,,,,,,,,,,,,,,,,,,,,,,0.149,0.,0.149
2824,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,0.,0.167
2842,,,,,,,,,,0.06906,0.00027,0.03722,0.00493,0.111,0.007,0.038,0.07153,0.00044,0.03267,0.00835,0.113,0.004,0.04,,,,,,
2847,,,,3.123,0.,3.123,,,,,,,,,,,,,,,,,,,,,,,
2863,,,,,,,,,,,,,,,,,,,,,,,,,,,0.162,0.,0.162
2881,,,,,,,6.78,0.043,6.735,,,,,,,,,,,,,,,,,,,,
2902,,,,,,,,,,,,,,,,,,,,,,,,,,,0.166,0.,0.166
2941,,,,,,,,,,,,,,,,,,,,,,,,,,,0.169,0.,0.169
2956,,,,,,,,,,0.07165,0.00025,0.03678,0.00433,0.113,0.003,0.041,0.07058,0.00028,0.16149,0.00516,0.237,0.004,0.165,,,,,,
2980,,,,,,,,,,,,,,,,,,,,,,,,,,,0.171,0.,0.171
3019,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.,0.16
3059,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,0.,0.19
3070,,,,,,,,,,0.07286,0.00030,0.04176,0.00523,0.12,0.003,0.047,0.07057,0.00028,0.04261,0.00487,0.118,0.,0.05,,,,,,
3098,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,0.,0.19
3137,,,,,,,,,,,,,,,,,,,,,,,,,,,0.189,0.,0.189
3183,,,,,,,,,,0.06231,0.00023,0.07129,0.00540,0.139,0.,0.079,0.07041,0.00049,0.04124,0.00486,0.117,0.003,0.046,,,,,,
3241,,,,,,,8.704,0.028,8.674,,,,,,,,,,,,,,,,,,,,
3268,,,,,,,,,,,,,,,,,,,,,,,,,,,0.184,0.,0.184
3297,,,,,,,,,,0.06913,0.00039,0.04617,0.00485,0.12,0.,0.054,0.07171,0.00028,0.04530,0.00541,0.122,0.,0.053,,,,,,
3398,,,,,,,,,,,,,,,,,,,,,,,,,,,0.207,0.,0.207
3410,,,,,,,,,,0.06862,0.00025,0.05373,0.00612,0.128,0.003,0.059,0.07128,0.00033,0.04556,0.00510,0.122,0.003,0.05,,,,,,
3416,,,,4.354,0.,4.353,,,,,,,,,,,,,,,,,,,,,,,
3524,,,,,,,,,,0.07088,0.00024,0.06253,0.00474,0.138,0.011,0.059,0.06478,0.00024,0.06073,0.00595,0.131,0.,0.069,,,,,,
3529,,,,,,,,,,,,,,,,,,,,,,,,,,,0.251,0.,0.251
3601,,,,,,,11.299,0.116,11.181,,,,,,,,,,,,,,,,,,,,
3638,,,,,,,,,,0.06645,0.00030,0.05380,0.00641,0.127,0.003,0.059,0.07403,0.00030,0.05223,0.00601,0.132,0.007,0.054,,,,,,
3660,,,,,,,,,,,,,,,,,,,,,,,,,,,0.253,0.004,0.249
3674,,,,,,,,,,0.24246,0.00154,0.06993,0.00549,0.321,0.008,0.081,0.06683,0.00032,0.16582,0.00489,0.238,0.02,0.153,,,,,,
3751,,,,,,,,,,0.07155,0.00043,0.05458,0.00598,0.132,0.,0.064,0.07589,0.00030,0.05818,0.00576,0.14,0.003,0.064,,,,,,
3790,,,,,,,,,,,,,,,,,,,,,,,,,,,0.267,0.,0.267
3865,,,,,,,,,,0.07565,0.00030,0.06460,0.00665,0.147,0.003,0.071,0.06791,0.00026,0.06270,0.00574,0.136,0.007,0.063,,,,,,
3921,,,,,,,,,,,,,,,,,,,,,,,,,,,0.285,0.,0.285
3979,,,,,,,,,,0.07289,0.00035,0.07081,0.00654,0.15,0.007,0.073,0.06833,0.00037,0.06169,0.00596,0.136,0.,0.071,,,,,,
3985,,,,6.066,0.004,6.061,,,,,,,,,,,,,,,,,,,,,,,
4024,,,,,,,,,,,,,,,,,,,,,,,,,,,0.297,0.,0.297
4052,,,,,,,,,,,,,,,,,,,,,,,,,,,0.332,0.,0.332
4092,,,,,,,,,,0.07276,0.00027,0.06964,0.00621,0.149,0.003,0.075,0.07481,0.00027,0.07103,0.00644,0.152,0.,0.081,,,,,,
4182,,,,,,,,,,,,,,,,,,,,,,,,,,,0.316,0.,0.316
4206,,,,,,,,,,0.07003,0.00024,0.07635,0.00635,0.153,0.007,0.078,0.07279,0.00027,0.07359,0.00694,0.153,0.007,0.076,,,,,,
4313,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,0.,0.32
4319,,,,,,,,,,0.07447,0.00023,0.07781,0.00769,0.16,0.004,0.084,0.07454,0.00029,0.07517,0.01102,0.161,0.004,0.085,,,,,,
4433,,,,,,,,,,0.07924,0.00027,0.07706,0.00625,0.163,0.007,0.079,0.07148,0.00024,0.08116,0.00664,0.159,0.,0.09,,,,,,
4444,,,,,,,,,,,,,,,,,,,,,,,,,,,0.371,0.,0.371
4547,,,,,,,,,,0.06696,0.00025,0.08290,0.00706,0.157,0.008,0.085,0.07103,0.00035,0.08565,0.00736,0.164,0.,0.097,,,,,,
4555,,,,7.889,0.016,7.872,,,,,,,,,,,,,,,,,,,,,,,
4574,,,,,,,,,,,,,,,,,,,,,,,,,,,0.402,0.,0.402
4660,,,,,,,,,,0.06698,0.00025,0.08347,0.00658,0.157,0.003,0.089,0.07073,0.00025,0.09210,0.00694,0.17,0.,0.103,,,,,,
4705,,,,,,,,,,,,,,,,,,,,,,,,,,,0.398,0.008,0.39
4774,,,,,,,,,,0.07764,0.00024,0.09729,0.00831,0.183,0.,0.109,0.07117,0.00040,0.08822,0.00732,0.167,0.,0.099,,,,,,
4836,,,,,,,,,,,,,,,,,,,,,,,,,,,0.413,0.,0.413
4887,,,,,,,,,,0.06955,0.00037,0.09405,0.00889,0.173,0.,0.106,0.07041,0.00024,0.09863,0.00789,0.177,0.007,0.102,,,,,,
4966,,,,,,,,,,,,,,,,,,,,,,,,,,,0.419,0.,0.419
5001,,,,,,,,,,0.07412,0.00029,0.10704,0.00739,0.189,0.,0.117,0.06975,0.00026,0.09830,0.01471,0.183,0.007,0.109,,,,,,
5097,,,,,,,,,,,,,,,,,,,,,,,,,,,0.474,0.,0.474
5115,,,,,,,,,,0.07032,0.00024,0.09449,0.00986,0.175,0.003,0.103,0.07083,0.00037,0.10525,0.00908,0.185,0.004,0.115,,,,,,
5124,,,,9.961,0.,9.96,,,,,,,,,,,,,,,,,,,,,,,
5228,,,,,,,,,,0.06912,0.00023,0.11192,0.01144,0.192,0.,0.127,0.06854,0.00031,0.11039,0.00717,0.186,0.004,0.117,,,,0.464,0.,0.464
5342,,,,,,,,,,0.06938,0.00023,0.10966,0.00850,0.187,0.007,0.114,0.06836,0.00032,0.11695,0.00879,0.194,0.003,0.125,,,,,,
5358,,,,,,,,,,,,,,,,,,,,,,,,,,,0.499,0.004,0.495
5456,,,,,,,,,,0.06627,0.00029,0.11247,0.00830,0.187,0.004,0.12,0.07695,0.00030,0.11377,0.00903,0.2,0.003,0.123,,,,,,
5489,,,,,,,,,,,,,,,,,,,,,,,,,,,0.539,0.,0.539
5569,,,,,,,,,,0.07350,0.00026,0.13347,0.00946,0.216,0.011,0.135,0.07390,0.00048,0.13211,0.00805,0.214,0.007,0.135,,,,,,
5620,,,,,,,,,,,,,,,,,,,,,,,,,,,0.531,0.,0.531
5683,,,,,,,,,,0.06648,0.00022,0.13197,0.00843,0.207,0.003,0.14,0.06961,0.00025,0.13858,0.00883,0.217,0.004,0.148,,,,,,
5693,,,,12.1,0.,12.099,,,,,,,,,,,,,,,,,,,,,,,
5750,,,,,,,,,,,,,,,,,,,,,,,,,,,0.588,0.,0.587
5796,,,,,,,,,,0.07012,0.00023,0.14450,0.00846,0.223,0.004,0.152,0.07476,0.00025,0.13126,0.00758,0.214,0.003,0.138,,,,,,
5881,,,,,,,,,,,,,,,,,,,,,,,,,,,0.604,0.,0.604
5910,,,,,,,,,,0.06541,0.00023,0.14158,0.00931,0.216,0.004,0.15,0.06973,0.00031,0.14853,0.00999,0.228,0.003,0.158,,,,,,
6012,,,,,,,,,,,,,,,,,,,,,,,,,,,0.619,0.,0.619
6034,,,,,,,,,,,,,,,,,,,,,,,,,,,0.775,0.003,0.771
6142,,,,,,,,,,,,,,,,,,,,,,,,,,,0.647,0.,0.647
6221,,,,,,,,,,0.07271,0.00031,0.15317,0.01014,0.236,0.003,0.163,0.07117,0.00027,0.15288,0.01403,0.238,0.003,0.166,,,,,,
6273,,,,,,,,,,,,,,,,,,,,,,,,,,,0.676,0.,0.676
6532,,,,,,,,,,0.06672,0.00027,0.17126,0.01020,0.248,0.004,0.181,0.07380,0.00026,0.17650,0.01037,0.261,0.003,0.187,,,,,,
6843,,,,,,,,,,0.07301,0.00026,0.18425,0.01409,0.271,0.015,0.186,0.09350,0.00029,0.19819,0.01071,0.302,0.004,0.209,,,,,,
6900,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.,0.8
7154,,,,,,,,,,0.07531,0.00025,0.20342,0.01134,0.29,0.007,0.213,0.07819,0.00027,0.20789,0.01473,0.301,0.007,0.222,,,,,,
7346,,,,,,,,,,0.06578,0.00025,0.23788,0.01250,0.316,0.008,0.242,0.08320,0.00027,0.24051,0.01121,0.335,0.008,0.241,,,,,,
7465,,,,,,,,,,0.07532,0.00026,0.21585,0.01167,0.303,0.007,0.223,0.07395,0.00032,0.23112,0.01319,0.318,0.,0.247,,,,,,
7527,,,,,,,,,,,,,,,,,,,,,,,,,,,0.968,0.,0.968
7776,,,,,,,,,,0.08753,0.00031,0.24032,0.01285,0.341,0.004,0.255,0.07324,0.00033,0.24761,0.01455,0.336,0.012,0.253,,,,,,
8045,,,,,,,,,,,,,,,,,,,,,,,,,,,1.075,0.,1.073
8087,,,,,,,,,,0.07262,0.00024,0.25393,0.01425,0.341,0.003,0.267,0.07550,0.00028,0.27248,0.01452,0.363,0.003,0.286,,,,,,
8154,,,,,,,,,,,,,,,,,,,,,,,,,,,1.168,0.,1.168
8398,,,,,,,,,,0.07895,0.00026,0.28453,0.01534,0.379,0.004,0.3,0.07940,0.00032,0.28086,0.01273,0.373,0.004,0.294,,,,,,
8709,,,,,,,,,,0.07481,0.00032,0.29685,0.01301,0.385,0.003,0.309,0.07244,0.00028,0.29049,0.01298,0.376,0.003,0.303,,,,,,
8781,,,,,,,,,,,,,,,,,,,,,,,,,,,1.317,0.,1.317
9019,,,,,,,,,,0.07123,0.00032,0.31264,0.01465,0.399,0.,0.331,0.07216,0.00029,0.31760,0.01477,0.405,0.003,0.332,,,,,,
9330,,,,,,,,,,0.07449,0.00041,0.33534,0.01463,0.425,0.004,0.35,0.08319,0.00028,0.35509,0.01591,0.454,0.007,0.367,,,,,,
9409,,,,,,,,,,,,,,,,,,,,,,,,,,,1.488,0.,1.488
9641,,,,,,,,,,0.07068,0.00024,0.37877,0.01856,0.468,0.003,0.397,0.07538,0.00032,0.37206,0.01572,0.463,0.004,0.388,,,,,,
9952,,,,,,,,,,0.07831,0.00025,0.38750,0.01509,0.481,0.012,0.394,0.07572,0.00027,0.41651,0.01664,0.509,0.007,0.428,,,,,,
10036,,,,,,,,,,,,,,,,,,,,,,,,,,,1.812,0.,1.811
10056,,,,,,,,,,,,,,,,,,,,,,,,,,,1.577,0.,1.576
10263,,,,,,,,,,0.07771,0.00027,0.41035,0.01550,0.504,0.008,0.421,0.07444,0.00032,0.42062,0.01641,0.512,0.004,0.437,,,,,,
10574,,,,,,,,,,0.07210,0.00031,0.44430,0.01839,0.535,0.004,0.462,0.07105,0.00027,0.46694,0.01653,0.555,0.007,0.479,,,,,,
10663,,,,,,,,,,,,,,,,,,,,,,,,,,,1.935,0.,1.935
10885,,,,,,,,,,0.07275,0.00032,0.46445,0.01880,0.556,0.011,0.475,0.07289,0.00031,0.46721,0.01990,0.56,0.003,0.487,,,,,,
11017,,,,,,,,,,0.06309,0.00025,0.60212,0.01812,0.683,0.02,0.603,0.07156,0.00032,0.46890,0.02033,0.561,0.007,0.484,,,,,,
11196,,,,,,,,,,0.07478,0.00030,0.50114,0.01671,0.593,0.,0.521,0.07548,0.00027,0.51284,0.01785,0.606,0.007,0.526,,,,,,
11290,,,,,,,,,,,,,,,,,,,,,,,,,,,2.208,0.,2.208
11507,,,,,,,,,,0.07402,0.00025,0.51041,0.01882,0.603,0.003,0.53,0.07972,0.00027,0.54230,0.01972,0.642,0.012,0.553,,,,,,
11818,,,,,,,,,,0.07227,0.00030,0.53839,0.01833,0.629,0.011,0.546,0.06952,0.00032,0.55547,0.01877,0.644,0.007,0.57,,,,,,
11917,,,,,,,,,,,,,,,,,,,,,,,,,,,2.385,0.003,2.381
12544,,,,,,,,,,,,,,,,,,,,,,,,,,,2.552,0.004,2.548
13000,,,,,,,,,,0.06761,0.00025,0.66416,0.02248,0.754,0.007,0.682,0.07923,0.00029,0.67713,0.01767,0.774,0.,0.699,,,,,,
14181,,,,,,,,,,0.07255,0.00022,0.76100,0.02269,0.856,0.003,0.783,0.07355,0.00027,0.78135,0.02839,0.883,0.003,0.809,,,,,,
14689,,,,,,,,,,0.06787,0.00025,0.77223,0.02052,0.861,0.007,0.787,0.06403,0.00027,0.78227,0.02299,0.869,0.003,0.804,,,,,,
15052,,,,,,,,,,,,,,,,,,,,,,,,,,,3.655,0.,3.654
15363,,,,,,,,,,0.08032,0.00027,0.93155,0.02313,1.035,0.007,0.95,0.07526,0.00031,0.92754,0.02738,1.03,0.004,0.955,,,,,,
16544,,,,,,,,,,0.08403,0.00032,1.05197,0.02748,1.164,0.011,1.071,0.07946,0.00030,1.07302,0.02600,1.179,0.007,1.095,,,,,,
17561,,,,,,,,,,,,,,,,,,,,,,,,,,,5.145,0.007,5.137
17726,,,,,,,,,,0.07292,0.00029,1.24094,0.02633,1.34,0.,1.27,0.07199,0.00026,1.22007,0.02910,1.321,0.003,1.248,,,,,,
18361,,,,,,,,,,0.06529,0.00023,1.27619,0.02828,1.37,0.007,1.299,0.06809,0.00026,1.27259,0.03060,1.371,0.007,1.298,,,,,,
18908,,,,,,,,,,0.07917,0.00025,1.35731,0.03509,1.472,0.003,1.392,0.07619,0.00027,1.41372,0.03430,1.524,0.015,1.436,,,,,,
20069,,,,,,,,,,,,,,,,,,,,,,,,,,,6.713,0.016,6.696
20089,,,,,,,,,,0.07541,0.00056,1.59527,0.03318,1.704,0.007,1.624,0.07660,0.00030,1.58187,0.04398,1.703,0.008,1.621,,,,,,
21271,,,,,,,,,,0.07414,0.00036,1.76630,0.03629,1.877,0.003,1.803,0.07823,0.00029,1.74497,0.03342,1.857,0.003,1.779,,,,,,
22452,,,,,,,,,,0.07289,0.00029,2.06086,0.03736,2.171,0.008,2.094,0.07615,0.00027,2.04023,0.03770,2.154,0.003,2.078,,,,,,
22578,,,,,,,,,,,,,,,,,,,,,,,,,,,8.361,0.003,8.356
23634,,,,,,,,,,0.07499,0.00031,2.13668,0.03678,2.249,0.015,2.161,0.07834,0.00026,2.15688,0.03752,2.273,0.007,2.19,,,,,,
25086,,,,,,,,,,,,,,,,,,,,,,,,,,,10.332,0.006,10.321
28361,,,,,,,,,,0.07402,0.00029,3.06870,0.04674,3.189,0.011,3.107,0.07852,0.00026,3.05985,0.04269,3.181,0.003,3.103,,,,,,
33087,,,,,,,,,,0.07409,0.00037,4.27875,0.06032,4.413,0.016,4.326,0.07333,0.00032,4.28908,0.05022,4.413,0.007,4.335,,,,,,
37814,,,,,,,,,,0.07637,0.00039,5.72435,0.05905,5.86,0.012,5.775,0.07795,0.00029,5.66162,0.06141,5.801,0.016,5.71,,,,,,
42540,,,,,,,,,,0.07777,0.00026,6.93060,0.08474,7.093,0.008,7.011,0.07682,0.00034,7.02534,0.06567,7.168,0.02,7.076,,,,,,
47267,,,,,,,,,,0.07448,0.00025,8.65301,0.09426,8.822,0.008,8.742,0.07713,0.00030,8.65277,0.08721,8.817,0.015,8.728,,,,,,
