param-n,cbn-regression-cubic-real,cbn-regression-cubic-sys,cbn-regression-cubic-user,cbv-regression-quadratic-real,cbv-regression-quadratic-sys,cbv-regression-quadratic-user,lazy-regression-quadratic-real,lazy-regression-quadratic-sys,lazy-regression-quadratic-user,native-compute(1)-regression-quadratic-real,native-compute(1)-regression-quadratic-sys,native-compute(1)-regression-quadratic-user,native-compute(2)-regression-quadratic-real,native-compute(2)-regression-quadratic-sys,native-compute(2)-regression-quadratic-user,simpl-regression-cubic-real,simpl-regression-cubic-sys,simpl-regression-cubic-user,vm-compute-regression-quadratic-real,vm-compute-regression-quadratic-sys,vm-compute-regression-quadratic-user
4555,,,,3.405,0.,3.405,,,,,,,,,,,,,,,
4574,,,,,,,,,,,,,,,,,,,0.294,0.,0.294
4660,,,,,,,,,,0.309,0.,0.309,0.297,0.,0.297,,,,,,
4705,,,,,,,,,,,,,,,,,,,0.314,0.,0.314
4774,,,,,,,,,,0.311,0.,0.311,0.308,0.,0.308,,,,,,
4836,,,,,,,,,,,,,,,,,,,0.329,0.,0.329
4887,,,,,,,,,,0.331,0.,0.331,0.32,0.,0.32,,,,,,
4966,,,,,,,,,,,,,,,,,,,0.345,0.,0.345
5001,,,,,,,,,,0.345,0.,0.345,0.341,0.,0.341,,,,,,
5097,,,,,,,,,,,,,,,,,,,0.369,0.,0.369
5115,,,,,,,,,,0.36,0.,0.36,0.363,0.,0.363,,,,,,
5124,,,,4.328,0.011,4.316,,,,,,,,,,,,,,,
5228,,,,,,,,,,0.376,0.,0.376,0.365,0.,0.365,,,,0.383,0.,0.382
5342,,,,,,,,,,0.394,0.,0.394,0.389,0.,0.389,,,,,,
5358,,,,,,,,,,,,,,,,,,,0.403,0.,0.403
5456,,,,,,,,,,0.391,0.,0.391,0.411,0.,0.411,,,,,,
5489,,,,,,,,,,,,,,,,,,,0.42,0.,0.42
5569,,,,,,,,,,0.426,0.,0.426,0.427,0.,0.427,,,,,,
5620,,,,,,,,,,,,,,,,,,,0.446,0.,0.446
5683,,,,,,,,,,0.435,0.,0.435,0.444,0.,0.444,,,,,,
5693,,,,5.316,0.012,5.304,,,,,,,,,,,,,,,
5750,,,,,,,,,,,,,,,,,,,0.461,0.,0.461
5796,,,,,,,,,,0.46,0.,0.46,0.454,0.,0.454,,,,,,
5881,,,,,,,,,,,,,,,,,,,0.487,0.,0.487
5910,,,,,,,,,,0.479,0.,0.479,0.479,0.,0.479,,,,,,
6012,,,,,,,,,,,,,,,,,,,0.497,0.,0.497
6034,,,,,,,,,,,,,,,,,,,0.509,0.,0.509
6142,,,,,,,,,,,,,,,,,,,0.526,0.,0.526
6221,,,,,,,,,,0.531,0.,0.531,0.53,0.,0.53,,,,,,
6273,,,,,,,,,,,,,,,,,,,0.544,0.,0.544
6532,,,,,,,,,,0.564,0.,0.564,0.583,0.,0.583,,,,,,
6843,,,,,,,,,,0.626,0.,0.626,0.637,0.,0.637,,,,,,
6900,,,,,,,,,,,,,,,,,,,0.65,0.,0.65
7154,,,,,,,,,,0.693,0.,0.693,0.701,0.,0.701,,,,,,
7346,,,,,,,,,,0.752,0.004,0.748,0.766,0.,0.766,,,,,,
7465,,,,,,,,,,0.753,0.,0.753,0.752,0.,0.752,,,,,,
7527,,,,,,,,,,,,,,,,,,,0.769,0.,0.769
7776,,,,,,,,,,0.803,0.,0.803,0.774,0.,0.774,,,,,,
8045,,,,,,,,,,,,,,,,,,,0.897,0.,0.897
8087,,,,,,,,,,0.882,0.003,0.878,0.887,0.,0.886,,,,,,
8154,,,,,,,,,,,,,,,,,,,0.924,0.,0.924
8398,,,,,,,,,,0.941,0.,0.941,0.944,0.003,0.94,,,,,,
8709,,,,,,,,,,1.03,0.,1.03,1.046,0.,1.046,,,,,,
8781,,,,,,,,,,,,,,,,,,,1.042,0.007,1.034
9019,,,,,,,,,,1.067,0.004,1.063,1.114,0.,1.114,,,,,,
9330,,,,,,,,,,1.148,0.,1.148,1.163,0.,1.163,,,,,,
9409,,,,,,,,,,,,,,,,,,,1.189,0.,1.189
9641,,,,,,,,,,1.21,0.003,1.206,1.221,0.,1.221,,,,,,
9952,,,,,,,,,,1.288,0.,1.288,1.295,0.,1.295,,,,,,
10036,,,,,,,,,,,,,,,,,,,1.375,0.,1.375
10056,,,,,,,,,,,,,,,,,,,1.568,0.,1.568
10263,,,,,,,,,,1.416,0.,1.416,1.412,0.,1.412,,,,,,
10574,,,,,,,,,,1.412,0.003,1.407,1.51,0.,1.51,,,,,,
10663,,,,,,,,,,,,,,,,,,,1.546,0.,1.546
10885,,,,,,,,,,1.564,0.003,1.56,1.589,0.,1.589,,,,,,
11017,,,,,,,,,,1.796,0.,1.795,1.678,0.,1.678,,,,,,
11196,,,,,,,,,,1.618,0.,1.617,1.71,0.,1.71,,,,,,
11290,,,,,,,,,,,,,,,,,,,1.74,0.003,1.736
11507,,,,,,,,,,1.769,0.,1.769,1.755,0.003,1.751,,,,,,
11818,,,,,,,,,,1.835,0.,1.835,1.882,0.,1.882,,,,,,
11917,,,,,,,,,,,,,,,,,,,1.949,0.,1.949
12544,,,,,,,,,,,,,,,,,,,2.124,0.,2.124
13000,,,,,,,,,,2.23,0.,2.229,2.202,0.,2.202,,,,,,
14181,,,,,,,,,,2.555,0.,2.555,2.714,0.,2.714,,,,,,
14689,,,,,,,,,,3.118,0.,3.118,2.894,0.,2.894,,,,,,
15052,,,,,,,,,,,,,,,,,,,3.003,0.,3.003
15363,,,,,,,,,,3.134,0.004,3.13,3.165,0.,3.164,,,,,,
16544,,,,,,,,,,3.314,0.,3.314,3.445,0.,3.445,,,,,,
17561,,,,,,,,,,,,,,,,,,,4.133,0.004,4.128
17726,,,,,,,,,,4.031,0.,4.03,4.066,0.,4.066,,,,,,
18361,,,,,,,,,,4.663,0.,4.663,4.526,0.,4.525,,,,,,
18908,,,,,,,,,,4.698,0.,4.698,4.726,0.003,4.722,,,,,,
20069,,,,,,,,,,,,,,,,,,,5.422,0.,5.422
20089,,,,,,,,,,5.304,0.,5.304,5.256,0.,5.256,,,,,,
21271,,,,,,,,,,5.713,0.,5.713,5.704,0.,5.703,,,,,,
22452,,,,,,,,,,6.571,0.,6.571,6.659,0.,6.659,,,,,,
22578,,,,,,,,,,,,,,,,,,,6.713,0.,6.713
23634,,,,,,,,,,7.229,0.,7.228,7.031,0.,7.031,,,,,,
25086,,,,,,,,,,,,,,,,,,,8.337,0.,8.337
28361,,,,,,,,,,10.506,0.,10.505,10.551,0.,10.55,,,,,,
33087,,,,,,,,,,14.168,0.,14.168,14.238,0.003,14.233,,,,,,
37814,,,,,,,,,,18.246,0.,18.246,18.202,0.,18.202,,,,,,
42540,,,,,,,,,,22.298,0.,22.297,23.18,0.,23.179,,,,,,
47267,,,,,,,,,,28.321,0.,28.32,28.571,0.003,28.565,,,,,,
