param-n,cbn-regression-cubic-real,cbn-regression-cubic-sys,cbn-regression-cubic-user,cbv-regression-quadratic-real,cbv-regression-quadratic-sys,cbv-regression-quadratic-user,lazy-regression-quadratic-real,lazy-regression-quadratic-sys,lazy-regression-quadratic-user,native-compute(1)-native-compute-compilation-real,native-compute(1)-native-compute-conversion-to-native-code-real,native-compute(1)-native-compute-evaluation-real,native-compute(1)-native-compute-reification-real,native-compute(1)-regression-quadratic-real,native-compute(1)-regression-quadratic-sys,native-compute(1)-regression-quadratic-user,native-compute(2)-native-compute-compilation-real,native-compute(2)-native-compute-conversion-to-native-code-real,native-compute(2)-native-compute-evaluation-real,native-compute(2)-native-compute-reification-real,native-compute(2)-regression-quadratic-real,native-compute(2)-regression-quadratic-sys,native-compute(2)-regression-quadratic-user,simpl-regression-cubic-real,simpl-regression-cubic-sys,simpl-regression-cubic-user,vm-compute-regression-quadratic-real,vm-compute-regression-quadratic-sys,vm-compute-regression-quadratic-user
1593,,,,,,,,,,0.08133,0.00013,0.00638,0.00135,0.089,0.,0.007,0.08343,0.00015,0.00640,0.00133,0.091,0.,0.007,,,,,,
1609,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034,0.,0.034
1621,,,,,,,1.403,0.001,1.401,,,,,,,,,,,,,,,,,,,,
1648,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,0.,0.035
1687,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037,0.,0.037
1706,,,,,,,,,,0.08290,0.00013,0.00747,0.00139,0.092,0.,0.009,0.08233,0.00015,0.00736,0.00141,0.091,0.,0.008,,,,,,
1709,,,,0.614,0.,0.614,,,,,,,,,,,,,,,,,,,,,,,
1711,,,,,,,1.546,0.002,1.544,,,,,,,,,,,,,,,,,,,,
1726,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039,0.,0.039
1765,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,0.,0.045
1801,,,,,,,1.698,0.009,1.687,,,,,,,,,,,,,,,,,,,,
1805,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042,0.,0.042
1820,,,,,,,,,,0.08297,0.00013,0.00817,0.00150,0.092,0.,0.01,0.08164,0.00015,0.01059,0.00150,0.094,0.001,0.012,,,,,,
1826,,,,0.688,0.,0.688,,,,,,,,,,,,,,,,,,,,,,,
1844,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044,0.,0.044
1851,,,,0.712,0.,0.711,,,,,,,,,,,,,,,,,,,,,,,
1883,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046,0.,0.046
1922,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047,0.,0.047
1933,,,,,,,,,,0.08230,0.00013,0.00922,0.00165,0.093,0.,0.011,0.08177,0.00015,0.00922,0.00161,0.092,0.,0.011,,,,,,
1961,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049,0.,0.049
1993,,,,0.82,0.,0.82,,,,,,,,,,,,,,,,,,,,,,,
2001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051,0.,0.051
2013,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055,0.,0.055
2040,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.,0.06
2047,,,,,,,,,,0.08115,0.00013,0.01651,0.00168,0.099,0.,0.019,0.08279,0.00015,0.01006,0.00166,0.094,0.,0.011,,,,,,
2079,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055,0.,0.055
2118,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057,0.,0.057
2136,,,,0.933,0.001,0.932,,,,,,,,,,,,,,,,,,,,,,,
2157,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059,0.,0.059
2161,,,,,,,2.44,0.002,2.437,0.08397,0.00013,0.01139,0.00178,0.097,0.001,0.013,0.08442,0.00015,0.01348,0.00177,0.1,0.,0.016,,,,,,
2197,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061,0.,0.061
2236,,,,,,,,,,,,,,,,,,,,,,,,,,,0.063,0.,0.063
2274,,,,,,,,,,0.08396,0.00013,0.01240,0.00183,0.098,0.,0.015,0.08373,0.00015,0.01226,0.00185,0.098,0.,0.015,,,,,,
2275,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065,0.,0.065
2278,,,,1.052,0.,1.051,,,,,,,,,,,,,,,,,,,,,,,
2282,,,,1.106,0.,1.105,,,,,,,,,,,,,,,,,,,,,,,
2314,,,,,,,,,,,,,,,,,,,,,,,,,,,0.068,0.,0.068
2353,,,,,,,,,,,,,,,,,,,,,,,,,,,0.139,0.,0.139
2388,,,,,,,,,,0.08303,0.00013,0.02387,0.00196,0.109,0.,0.025,0.08197,0.00015,0.01374,0.00194,0.097,0.,0.016,,,,,,
2392,,,,,,,,,,,,,,,,,,,,,,,,,,,0.072,0.,0.072
2420,,,,1.188,0.003,1.184,,,,,,,,,,,,,,,,,,,,,,,
2432,,,,,,,,,,,,,,,,,,,,,,,,,,,0.074,0.,0.074
2471,,,,,,,,,,,,,,,,,,,,,,,,,,,0.075,0.,0.075
2502,,,,,,,,,,0.08132,0.00013,0.01478,0.00205,0.098,0.,0.017,0.08083,0.00017,0.01478,0.00202,0.097,0.,0.017,,,,,,
2510,,,,,,,,,,,,,,,,,,,,,,,,,,,0.116,0.,0.116
2521,,,,,,,3.238,0.004,3.233,,,,,,,,,,,,,,,,,,,,
2549,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.,0.08
2562,,,,1.326,0.,1.325,,,,,,,,,,,,,,,,,,,,,,,
2588,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082,0.,0.082
2615,,,,,,,,,,0.08139,0.00016,0.01727,0.00209,0.101,0.,0.02,0.08200,0.00017,0.01589,0.00212,0.1,0.,0.018,,,,,,
2628,,,,,,,,,,,,,,,,,,,,,,,,,,,0.085,0.,0.085
2667,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,0.,0.11
2705,,,,1.469,0.,1.469,,,,,,,,,,,,,,,,,,,,,,,
2706,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,0.,0.09
2729,,,,,,,,,,0.08099,0.00013,0.09550,0.00219,0.179,0.,0.098,0.08072,0.00016,0.01706,0.00227,0.1,0.001,0.019,,,,,,
2745,,,,,,,,,,,,,,,,,,,,,,,,,,,0.092,0.,0.092
2784,,,,,,,,,,,,,,,,,,,,,,,,,,,0.095,0.,0.095
2824,,,,,,,,,,,,,,,,,,,,,,,,,,,0.097,0.,0.097
2842,,,,,,,,,,0.08163,0.00013,0.02015,0.00231,0.104,0.,0.023,0.08158,0.00015,0.01927,0.00229,0.103,0.,0.022,,,,,,
2847,,,,1.612,0.,1.611,,,,,,,,,,,,,,,,,,,,,,,
2863,,,,,,,,,,,,,,,,,,,,,,,,,,,0.099,0.,0.099
2881,,,,,,,4.295,0.008,4.286,,,,,,,,,,,,,,,,,,,,
2902,,,,,,,,,,,,,,,,,,,,,,,,,,,0.102,0.,0.102
2941,,,,,,,,,,,,,,,,,,,,,,,,,,,0.112,0.,0.112
2956,,,,,,,,,,0.08154,0.00013,0.06294,0.00236,0.147,0.,0.066,0.08371,0.00017,0.01975,0.00238,0.106,0.,0.023,,,,,,
2980,,,,,,,,,,,,,,,,,,,,,,,,,,,0.107,0.,0.107
3019,,,,,,,,,,,,,,,,,,,,,,,,,,,0.112,0.,0.112
3059,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.,0.12
3070,,,,,,,,,,0.08142,0.00014,0.02186,0.00246,0.106,0.,0.024,0.08155,0.00015,0.03262,0.00242,0.116,0.001,0.035,,,,,,
3098,,,,,,,,,,,,,,,,,,,,,,,,,,,0.115,0.,0.115
3137,,,,,,,,,,,,,,,,,,,,,,,,,,,0.117,0.,0.117
3183,,,,,,,,,,0.08150,0.00015,0.02344,0.00251,0.107,0.,0.026,0.08157,0.00015,0.02459,0.00251,0.109,0.,0.027,,,,,,
3241,,,,,,,5.477,0.015,5.46,,,,,,,,,,,,,,,,,,,,
3268,,,,,,,,,,,,,,,,,,,,,,,,,,,0.128,0.,0.128
3297,,,,,,,,,,0.08150,0.00013,0.02532,0.00258,0.109,0.,0.028,0.08156,0.00015,0.02773,0.00257,0.112,0.,0.031,,,,,,
3398,,,,,,,,,,,,,,,,,,,,,,,,,,,0.203,0.,0.203
3410,,,,,,,,,,0.08209,0.00013,0.02639,0.00265,0.111,0.001,0.028,0.08122,0.00015,0.03414,0.00270,0.118,0.,0.037,,,,,,
3416,,,,2.289,0.,2.288,,,,,,,,,,,,,,,,,,,,,,,
3524,,,,,,,,,,0.08221,0.00013,0.03277,0.00274,0.118,0.,0.035,0.08071,0.00016,0.04051,0.00274,0.124,0.,0.044,,,,,,
3529,,,,,,,,,,,,,,,,,,,,,,,,,,,0.148,0.,0.148
3601,,,,,,,6.62,0.034,6.584,,,,,,,,,,,,,,,,,,,,
3638,,,,,,,,,,0.08087,0.00015,0.03077,0.00292,0.114,0.,0.034,0.08097,0.00015,0.03152,0.00287,0.115,0.,0.034,,,,,,
3660,,,,,,,,,,,,,,,,,,,,,,,,,,,0.161,0.,0.161
3674,,,,,,,,,,0.08050,0.00016,0.04346,0.00285,0.233,0.023,0.129,0.08096,0.00015,0.04078,0.00286,0.124,0.001,0.043,,,,,,
3751,,,,,,,,,,0.08445,0.00013,0.03277,0.08036,0.197,0.001,0.113,0.08360,0.00015,0.03263,0.00295,0.119,0.001,0.035,,,,,,
3790,,,,,,,,,,,,,,,,,,,,,,,,,,,0.219,0.,0.219
3865,,,,,,,,,,0.08186,0.00015,0.04198,0.00303,0.127,0.,0.046,0.08229,0.00015,0.07454,0.00303,0.16,0.,0.078,,,,,,
3921,,,,,,,,,,,,,,,,,,,,,,,,,,,0.189,0.,0.189
3979,,,,,,,,,,0.08047,0.00013,0.04278,0.00313,0.126,0.,0.046,0.08139,0.00015,0.04986,0.00309,0.134,0.001,0.053,,,,,,
3985,,,,3.075,0.,3.075,,,,,,,,,,,,,,,,,,,,,,,
4024,,,,,,,,,,,,,,,,,,,,,,,,,,,0.207,0.,0.207
4052,,,,,,,,,,,,,,,,,,,,,,,,,,,0.214,0.,0.214
4092,,,,,,,,,,0.08185,0.00013,0.03852,0.00348,0.124,0.,0.042,0.08170,0.00017,0.03860,0.00317,0.123,0.,0.042,,,,,,
4182,,,,,,,,,,,,,,,,,,,,,,,,,,,0.204,0.,0.204
4206,,,,,,,,,,0.08093,0.00013,0.04439,0.00323,0.128,0.,0.048,0.08091,0.00015,0.04522,0.00326,0.129,0.,0.048,,,,,,
4313,,,,,,,,,,,,,,,,,,,,,,,,,,,0.217,0.,0.217
4319,,,,,,,,,,0.08136,0.00013,0.04236,0.00334,0.127,0.,0.046,0.08162,0.00015,0.04647,0.00333,0.131,0.,0.049,,,,,,
4433,,,,,,,,,,0.08160,0.00013,0.04639,0.00335,0.131,0.,0.049,0.08228,0.00015,0.04557,0.00460,0.132,0.,0.049,,,,,,
4444,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,0.,0.23
4547,,,,,,,,,,0.08095,0.00015,0.04721,0.00351,0.132,0.,0.05,0.08154,0.00017,0.04762,0.00346,0.132,0.,0.052,,,,,,
4555,,,,4.034,0.,4.033,,,,,,,,,,,,,,,,,,,,,,,
4574,,,,,,,,,,,,,,,,,,,,,,,,,,,0.243,0.,0.243
4660,,,,,,,,,,0.08219,0.00013,0.04929,0.00361,0.135,0.,0.052,0.08196,0.00019,0.05140,0.00362,0.137,0.,0.056,,,,,,
4705,,,,,,,,,,,,,,,,,,,,,,,,,,,0.255,0.,0.255
4774,,,,,,,,,,0.08199,0.00013,0.05364,0.00366,0.139,0.,0.058,0.08212,0.00023,0.04927,0.00369,0.135,0.,0.053,,,,,,
4836,,,,,,,,,,,,,,,,,,,,,,,,,,,0.269,0.,0.269
4887,,,,,,,,,,0.08169,0.00013,0.05386,0.00383,0.139,0.,0.058,0.08302,0.00015,0.05525,0.00375,0.142,0.,0.059,,,,,,
4966,,,,,,,,,,,,,,,,,,,,,,,,,,,0.284,0.,0.284
5001,,,,,,,,,,0.08246,0.00013,0.05803,0.00386,0.144,0.,0.062,0.08374,0.00015,0.05452,0.00391,0.142,0.,0.059,,,,,,
5097,,,,,,,,,,,,,,,,,,,,,,,,,,,0.297,0.,0.297
5115,,,,,,,,,,0.08188,0.00013,0.05994,0.00396,0.146,0.,0.064,0.08402,0.00015,0.06122,0.00468,0.15,0.,0.065,,,,,,
5124,,,,5.136,0.003,5.131,,,,,,,,,,,,,,,,,,,,,,,
5228,,,,,,,,,,0.08277,0.00015,0.06179,0.00404,0.148,0.,0.066,0.08227,0.00018,0.06327,0.00401,0.149,0.,0.068,,,,0.312,0.,0.312
5342,,,,,,,,,,0.08275,0.00013,0.06546,0.00413,0.152,0.,0.07,0.08358,0.00015,0.06222,0.00651,0.152,0.,0.069,,,,,,
5358,,,,,,,,,,,,,,,,,,,,,,,,,,,0.327,0.,0.327
5456,,,,,,,,,,0.08196,0.00013,0.06774,0.00422,0.154,0.,0.072,0.08313,0.00015,0.07131,0.00420,0.158,0.,0.075,,,,,,
5489,,,,,,,,,,,,,,,,,,,,,,,,,,,0.343,0.,0.343
5569,,,,,,,,,,0.08411,0.00013,0.07842,0.00432,0.167,0.,0.082,0.08267,0.00015,0.07110,0.00432,0.158,0.001,0.075,,,,,,
5620,,,,,,,,,,,,,,,,,,,,,,,,,,,0.358,0.,0.358
5683,,,,,,,,,,0.08392,0.00013,0.07377,0.00441,0.162,0.001,0.078,0.08257,0.00015,0.07359,0.00440,0.16,0.,0.079,,,,,,
5693,,,,6.265,0.004,6.259,,,,,,,,,,,,,,,,,,,,,,,
5750,,,,,,,,,,,,,,,,,,,,,,,,,,,0.377,0.,0.377
5796,,,,,,,,,,0.08196,0.00013,0.07588,0.00462,0.162,0.,0.081,0.08272,0.00015,0.07681,0.00451,0.164,0.,0.082,,,,,,
5881,,,,,,,,,,,,,,,,,,,,,,,,,,,0.391,0.,0.391
5910,,,,,,,,,,0.08320,0.00013,0.08480,0.00469,0.174,0.,0.09,0.08341,0.00015,0.08284,0.00472,0.171,0.,0.088,,,,,,
6012,,,,,,,,,,,,,,,,,,,,,,,,,,,0.409,0.,0.409
6034,,,,,,,,,,,,,,,,,,,,,,,,,,,0.441,0.,0.441
6142,,,,,,,,,,,,,,,,,,,,,,,,,,,0.428,0.,0.428
6221,,,,,,,,,,0.08335,0.00013,0.08987,0.00486,0.178,0.,0.094,0.08379,0.00019,0.09306,0.00482,0.182,0.002,0.096,,,,,,
6273,,,,,,,,,,,,,,,,,,,,,,,,,,,0.444,0.,0.444
6532,,,,,,,,,,0.08197,0.00015,0.09657,0.00514,0.184,0.,0.101,0.08366,0.00018,0.09375,0.00861,0.186,0.,0.103,,,,,,
6843,,,,,,,,,,0.08537,0.00013,0.10469,0.00538,0.195,0.,0.11,0.08371,0.00015,0.10787,0.00544,0.197,0.,0.114,,,,,,
6900,,,,,,,,,,,,,,,,,,,,,,,,,,,0.532,0.,0.532
7154,,,,,,,,,,0.08531,0.00013,0.11720,0.00563,0.208,0.,0.123,0.08173,0.00015,0.11269,0.00558,0.2,0.,0.118,,,,,,
7346,,,,,,,,,,0.07990,0.00013,0.12474,0.00561,0.21,0.001,0.13,0.08030,0.00015,0.13051,0.00564,0.216,0.001,0.135,,,,,,
7465,,,,,,,,,,0.08351,0.00014,0.12609,0.00587,0.215,0.001,0.131,0.08329,0.00017,0.12912,0.00583,0.218,0.001,0.134,,,,,,
7527,,,,,,,,,,,,,,,,,,,,,,,,,,,0.631,0.,0.631
7776,,,,,,,,,,0.08327,0.00013,0.13506,0.00620,0.224,0.001,0.14,0.08281,0.00015,0.13550,0.00604,0.224,0.,0.142,,,,,,
8045,,,,,,,,,,,,,,,,,,,,,,,,,,,0.741,0.,0.741
8087,,,,,,,,,,0.08281,0.00014,0.14701,0.00639,0.236,0.,0.153,0.08434,0.00015,0.15398,0.00629,0.244,0.,0.161,,,,,,
8154,,,,,,,,,,,,,,,,,,,,,,,,,,,0.772,0.,0.772
8398,,,,,,,,,,0.08435,0.00013,0.15753,0.00717,0.249,0.,0.165,0.08296,0.00016,0.15741,0.00660,0.247,0.001,0.164,,,,,,
8709,,,,,,,,,,0.08224,0.00013,0.17199,0.00685,0.261,0.,0.178,0.08378,0.00015,0.17875,0.00652,0.269,0.,0.185,,,,,,
8781,,,,,,,,,,,,,,,,,,,,,,,,,,,0.886,0.,0.886
9019,,,,,,,,,,0.08411,0.00013,0.18063,0.00799,0.273,0.,0.189,0.08409,0.00015,0.18419,0.00704,0.275,0.002,0.19,,,,,,
9330,,,,,,,,,,0.08294,0.00015,0.19303,0.00824,0.284,0.,0.202,0.08249,0.00015,0.20199,0.00785,0.292,0.001,0.208,,,,,,
9409,,,,,,,,,,,,,,,,,,,,,,,,,,,0.979,0.,0.979
9641,,,,,,,,,,0.08211,0.00013,0.21411,0.00759,0.304,0.,0.222,0.08357,0.00016,0.20549,0.00825,0.297,0.001,0.213,,,,,,
9952,,,,,,,,,,0.08344,0.00015,0.22195,0.00844,0.314,0.002,0.228,0.08366,0.00016,0.22731,0.00784,0.319,0.,0.235,,,,,,
10036,,,,,,,,,,,,,,,,,,,,,,,,,,,1.104,0.,1.104
10056,,,,,,,,,,,,,,,,,,,,,,,,,,,1.237,0.,1.237
10263,,,,,,,,,,0.08296,0.00013,0.23066,0.00841,0.322,0.,0.24,0.08196,0.00015,0.23147,0.00807,0.321,0.001,0.238,,,,,,
10574,,,,,,,,,,0.08361,0.00013,0.24646,0.00838,0.338,0.,0.255,0.08308,0.00015,0.25099,0.00793,0.342,0.001,0.258,,,,,,
10663,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25,0.,1.25
10885,,,,,,,,,,0.08344,0.00013,0.27958,0.00844,0.371,0.001,0.288,0.08266,0.00015,0.25739,0.00874,0.349,0.002,0.265,,,,,,
11017,,,,,,,,,,0.07919,0.00013,0.38830,0.00846,0.476,0.,0.396,0.08131,0.00015,0.31515,0.00866,0.405,0.,0.324,,,,,,
11196,,,,,,,,,,0.08346,0.00013,0.27769,0.00883,0.37,0.,0.287,0.08419,0.00015,0.27845,0.00862,0.371,0.001,0.287,,,,,,
11290,,,,,,,,,,,,,,,,,,,,,,,,,,,1.396,0.,1.395
11507,,,,,,,,,,0.08355,0.00013,0.28566,0.00895,0.378,0.,0.295,0.08273,0.00016,0.28282,0.00852,0.374,0.002,0.29,,,,,,
11818,,,,,,,,,,0.08444,0.00013,0.31054,0.00915,0.404,0.,0.32,0.08357,0.00015,0.34716,0.00904,0.44,0.,0.357,,,,,,
11917,,,,,,,,,,,,,,,,,,,,,,,,,,,1.554,0.,1.553
12544,,,,,,,,,,,,,,,,,,,,,,,,,,,1.71,0.,1.71
13000,,,,,,,,,,0.08339,0.00013,0.47405,0.00962,0.567,0.,0.484,0.08398,0.00015,0.39065,0.01075,0.485,0.,0.401,,,,,,
14181,,,,,,,,,,0.08415,0.00013,0.45603,0.01095,0.551,0.,0.467,0.08354,0.00017,0.43514,0.01084,0.529,0.001,0.445,,,,,,
14689,,,,,,,,,,0.08099,0.00013,0.85678,0.01127,0.949,0.,0.868,0.08046,0.00015,0.54483,0.01113,0.636,0.,0.557,,,,,,
15052,,,,,,,,,,,,,,,,,,,,,,,,,,,2.543,0.,2.543
15363,,,,,,,,,,0.08355,0.00013,0.50674,0.01201,0.602,0.,0.518,0.08373,0.00015,0.49705,0.01202,0.593,0.001,0.509,,,,,,
16544,,,,,,,,,,0.08408,0.00013,0.59689,0.01362,0.694,0.,0.61,0.08384,0.00016,0.61161,0.01286,0.708,0.,0.625,,,,,,
17561,,,,,,,,,,,,,,,,,,,,,,,,,,,3.329,0.001,3.328
17726,,,,,,,,,,0.08462,0.00013,0.68506,0.01412,0.784,0.,0.699,0.08414,0.00016,0.66760,0.01365,0.765,0.001,0.68,,,,,,
18361,,,,,,,,,,0.08084,0.00013,0.78053,0.01389,0.875,0.,0.794,0.08096,0.00016,0.72532,0.01642,0.823,0.002,0.739,,,,,,
18908,,,,,,,,,,0.08384,0.00013,0.77022,0.01528,0.869,0.,0.786,0.08268,0.00018,0.78903,0.01452,0.886,0.,0.803,,,,,,
20069,,,,,,,,,,,,,,,,,,,,,,,,,,,4.749,0.002,4.746
20089,,,,,,,,,,0.08287,0.00013,0.88486,0.01484,0.982,0.002,0.898,0.08447,0.00016,0.87578,0.01547,0.976,0.001,0.891,,,,,,
21271,,,,,,,,,,0.08381,0.00013,0.99290,0.01689,1.093,0.002,1.008,0.08256,0.00016,0.99693,0.01564,1.095,0.003,1.01,,,,,,
22452,,,,,,,,,,0.08329,0.00013,1.10728,0.01739,1.208,0.,1.125,0.08323,0.00016,1.08128,0.01703,1.181,0.002,1.096,,,,,,
22578,,,,,,,,,,,,,,,,,,,,,,,,,,,5.556,0.,5.555
23634,,,,,,,,,,0.08323,0.00013,1.21220,0.01899,1.314,0.,1.23,0.08398,0.00015,1.30683,0.01728,1.408,0.,1.324,,,,,,
25086,,,,,,,,,,,,,,,,,,,,,,,,,,,7.23,0.001,7.229
28361,,,,,,,,,,0.08474,0.00013,2.16771,0.02491,2.277,0.001,2.192,0.08265,0.00015,1.94680,0.02127,2.051,0.,1.968,,,,,,
33087,,,,,,,,,,0.08498,0.00013,2.78786,0.02545,2.898,0.001,2.813,0.08477,0.00015,2.75721,0.02465,2.866,0.001,2.781,,,,,,
37814,,,,,,,,,,0.08418,0.00014,3.60989,0.02833,3.722,0.,3.639,0.08538,0.00016,3.58155,0.02806,3.695,0.,3.61,,,,,,
42540,,,,,,,,,,0.08486,0.00014,4.36802,0.04401,4.497,0.001,4.411,0.08489,0.00018,4.31213,0.03051,4.427,0.,4.343,,,,,,
47267,,,,,,,,,,0.08500,0.00013,6.31435,0.03399,6.433,0.002,6.347,0.08355,0.00015,5.59895,0.04149,5.724,0.,5.641,,,,,,
