param-0-nm,param-1-n,param-2-m,cps+cbn-regression-quadratic-real,cps+cbn-regression-quadratic-sys,cps+cbn-regression-quadratic-user,cps+cbv-regression-quadratic-real,cps+cbv-regression-quadratic-sys,cps+cbv-regression-quadratic-user,cps+lazy-regression-quadratic-real,cps+lazy-regression-quadratic-sys,cps+lazy-regression-quadratic-user,cps+native-compute-native-compute-compilation-real,cps+native-compute-native-compute-conversion-to-native-code-real,cps+native-compute-native-compute-evaluation-real,cps+native-compute-native-compute-reification-real,cps+native-compute-regression-quadratic-real,cps+native-compute-regression-quadratic-sys,cps+native-compute-regression-quadratic-user,cps+simpl-regression-quadratic-real,cps+simpl-regression-quadratic-sys,cps+simpl-regression-quadratic-user,cps+vm-compute-regression-quadratic-real,cps+vm-compute-regression-quadratic-sys,cps+vm-compute-regression-quadratic-user,rewrite-strat(bottomup-bottomup)-regression-exponential-real,rewrite-strat(bottomup-bottomup)-regression-exponential-sys,rewrite-strat(bottomup-bottomup)-regression-exponential-user,rewrite-strat(topdown-bottomup)-regression-exponential-real,rewrite-strat(topdown-bottomup)-regression-exponential-sys,rewrite-strat(topdown-bottomup)-regression-exponential-user,setoid-rewrite-regression-cubic-real,setoid-rewrite-regression-cubic-sys,setoid-rewrite-regression-cubic-user
552,23,24,0.035,0.,0.035,0.,0.,0.,0.,0.,0.,0.09968,0.00018,0.00056,0.00138,0.101,0.001,0.002,,,,0.002,0.,0.002,,,,,,,,,
580,1,580,,,,,,,,,,0.10287,0.00019,0.00055,0.00145,0.105,0.,0.006,,,,0.002,0.,0.002,,,,,,,,,
580,580,1,,,,,,,,,,0.09996,0.00018,0.00061,0.00194,0.102,0.,0.004,,,,0.003,0.,0.003,,,,,,,,,
588,1,588,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
588,588,1,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
600,24,25,,,,0.,0.,0.,0.,0.,0.,0.09750,0.00018,0.00052,0.00184,0.1,0.,0.003,,,,0.002,0.,0.002,,,,,,,,,
609,1,609,,,,,,,,,,0.09572,0.00019,0.00051,0.00182,0.098,0.001,0.002,,,,,,,,,,,,,,,
609,609,1,,,,,,,,,,0.09699,0.00018,0.00055,0.00226,0.1,0.002,0.001,,,,,,,,,,,,,,,
616,1,616,,,,,,,,,,0.10009,0.00023,0.00055,0.00153,0.102,0.,0.003,,,,0.004,0.,0.004,,,,,,,,,
616,616,1,,,,,,,,,,0.09976,0.00018,0.00058,0.00205,0.102,0.,0.004,,,,0.003,0.,0.003,,,,,,,,,
636,1,636,,,,,,,,,,,,,,,,,0.629,0.,0.629,,,,,,,,,,,,
636,636,1,,,,,,,,,,,,,,,,,0.287,0.,0.287,,,,,,,,,,,,
646,1,646,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
646,646,1,,,,0.001,0.,0.001,0.014,0.,0.014,,,,,,,,,,,,,,,,,,,,,,
650,25,26,,,,0.,0.,0.,0.,0.,0.,0.09977,0.00019,0.00058,0.00160,0.102,0.,0.003,0.046,0.,0.046,0.002,0.,0.002,,,,,,,,,
652,1,652,,,,,,,,,,0.09892,0.00020,0.00055,0.00160,0.101,0.,0.003,,,,0.002,0.,0.002,,,,,,,,,
652,652,1,,,,,,,,,,0.10134,0.00018,0.00059,0.00215,0.104,0.,0.003,,,,0.003,0.,0.003,,,,,,,,,
688,1,688,,,,,,,,,,0.10017,0.00018,0.00060,0.00166,0.102,0.,0.002,,,,0.003,0.,0.003,,,,,,,,,
688,688,1,,,,,,,,,,0.09787,0.00030,0.00057,0.00231,0.101,0.,0.004,,,,0.003,0.,0.003,,,,,,,,,
702,26,27,,,,0.014,0.,0.014,0.,0.,0.,0.09775,0.00021,0.00057,0.00173,0.1,0.,0.003,,,,0.003,0.,0.003,,,,,,,,,
704,1,704,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
704,704,1,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
724,1,724,,,,,,,,,,0.09716,0.00019,0.00059,0.00182,0.1,0.,0.004,,,,0.003,0.,0.003,,,,,,,,,
724,724,1,,,,,,,,,,0.09741,0.00018,0.00058,0.00239,0.1,0.001,0.002,,,,0.004,0.,0.004,,,,,,,,,
756,27,28,,,,0.001,0.,0.001,0.001,0.,0.001,0.10068,0.00019,0.00057,0.00188,0.103,0.,0.003,0.052,0.,0.052,0.003,0.,0.003,,,,,,,,,
760,1,760,,,,,,,,,,0.10046,0.00018,0.00057,0.00185,0.103,0.,0.003,,,,0.003,0.,0.003,,,,,,,,,
760,760,1,,,,,,,,,,0.09920,0.00018,0.00060,0.00257,0.102,0.,0.003,,,,0.004,0.,0.004,,,,,,,,,
762,1,762,,,,0.001,0.,0.001,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
762,762,1,,,,0.001,0.,0.,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
763,1,763,,,,,,,,,,,,,,,,,0.883,0.,0.883,,,,,,,,,,,,
763,763,1,,,,,,,,,,,,,,,,,0.401,0.005,0.394,,,,,,,,,,,,
795,1,795,,,,,,,,,,0.10046,0.00021,0.00059,0.00205,0.103,0.,0.004,,,,0.003,0.,0.003,,,,,,,,,
795,795,1,,,,,,,,,,0.10230,0.00019,0.00064,0.00273,0.106,0.,0.004,,,,0.004,0.,0.004,,,,,,,,,
798,1,798,,,,,,,,,,,,,,,,,0.991,0.,0.991,,,,,,,,,,,,
798,798,1,,,,,,,,,,,,,,,,,0.554,0.001,0.552,,,,,,,,,,,,
807,1,807,1.436,0.,1.436,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,807,1,1.209,0.005,1.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,28,29,0.056,0.,0.056,0.001,0.,0.,0.001,0.,0.001,0.09994,0.00021,0.00056,0.00204,0.102,0.,0.004,0.063,0.,0.062,0.003,0.,0.003,,,,,,,,,
821,1,821,,,,0.001,0.,0.001,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
821,821,1,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
831,1,831,,,,,,,,,,0.10148,0.00018,0.00060,0.00202,0.104,0.,0.003,,,,0.003,0.,0.003,,,,,,,,,
831,831,1,,,,,,,,,,0.09962,0.00021,0.00060,0.00285,0.103,0.,0.004,,,,0.004,0.,0.004,,,,,,,,,
867,1,867,,,,,,,,,,0.10063,0.00019,0.00059,0.00221,0.103,0.001,0.002,,,,0.003,0.,0.003,,,,,,,,,
867,867,1,,,,,,,,,,0.10046,0.00018,0.00059,0.00286,0.104,0.,0.004,,,,0.004,0.,0.004,,,,,,,,,
870,29,30,,,,0.001,0.,0.001,0.001,0.,0.001,0.10081,0.00019,0.00060,0.00215,0.103,0.,0.004,0.063,0.,0.063,0.003,0.,0.003,,,,,,,,,
879,1,879,,,,0.002,0.,0.002,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
879,879,1,,,,0.003,0.,0.003,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
890,1,890,,,,,,,,,,,,,,,,,1.187,0.,1.185,,,,,,,,,,,,
890,890,1,,,,,,,,,,,,,,,,,0.642,0.007,0.635,,,,,,,,,,,,
903,1,903,,,,,,,,,,0.10085,0.00018,0.00061,0.00233,0.104,0.,0.004,,,,0.003,0.,0.003,,,,,,,,,
903,903,1,,,,,,,,,,0.10048,0.00019,0.00063,0.00564,0.107,0.,0.007,,,,0.005,0.,0.005,,,,,,,,,
910,1,910,,,,,,,,,,0.09708,0.00018,0.00054,0.00274,0.1,0.002,0.002,,,,,,,,,,,,,,,
910,910,1,,,,,,,,,,0.09788,0.00018,0.00053,0.04691,0.145,0.004,0.044,,,,,,,,,,,,,,,
930,30,31,,,,0.001,0.,0.001,0.001,0.,0.001,0.09840,0.00018,0.00051,0.00229,0.101,0.,0.003,,,,0.004,0.,0.004,,,,,,,,,
937,1,937,,,,0.002,0.,0.002,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
937,937,1,,,,0.001,0.,0.001,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
939,1,939,,,,,,,,,,0.10102,0.00018,0.00067,0.00240,0.104,0.,0.004,,,,0.004,0.,0.004,,,,,,,,,
939,939,1,,,,,,,,,,0.09959,0.00019,0.00059,0.00314,0.103,0.,0.005,,,,0.005,0.,0.005,,,,,,,,,
975,1,975,,,,,,,,,,0.09677,0.00023,0.00064,0.00241,0.1,0.,0.003,,,,0.009,0.,0.009,,,,,,,,,
975,975,1,,,,,,,,,,0.10116,0.00021,0.00064,0.00331,0.105,0.,0.004,,,,0.006,0.,0.006,,,,,,,,,
992,31,32,,,,0.001,0.,0.001,0.001,0.,0.001,0.09806,0.00019,0.00059,0.00248,0.101,0.,0.004,0.134,0.,0.134,0.004,0.,0.004,,,,,,,,,
995,1,995,,,,0.002,0.,0.002,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
995,995,1,,,,0.001,0.,0.001,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
1011,1,1011,,,,,,,,,,0.09816,0.00018,0.00067,0.00249,0.101,0.,0.004,,,,0.004,0.,0.004,,,,,,,,,
1011,1011,1,,,,,,,,,,0.09766,0.00020,0.00064,0.00341,0.102,0.,0.004,,,,0.005,0.,0.005,,,,,,,,,
1017,1,1017,,,,,,,,,,,,,,,,,1.447,0.,1.446,,,,,,,,,,,,
1017,1017,1,,,,,,,,,,,,,,,,,0.699,0.003,0.696,,,,,,,,,,,,
1047,1,1047,,,,,,,,,,0.09804,0.00019,0.00062,0.00262,0.101,0.001,0.003,,,,0.004,0.,0.004,,,,,,,,,
1047,1047,1,,,,,,,,,,0.09888,0.00019,0.00061,0.00345,0.103,0.,0.005,,,,0.005,0.,0.005,,,,,,,,,
1053,1,1053,,,,0.002,0.,0.002,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
1053,1053,1,,,,0.002,0.,0.002,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
1056,32,33,0.078,0.001,0.077,0.001,0.,0.001,0.001,0.,0.001,0.10172,0.00019,0.00065,0.00854,0.111,0.,0.01,,,,0.005,0.,0.005,,,,,,,,,
1075,1,1075,2.46,0.,2.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075,1075,1,2.033,0.004,2.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,1,1082,,,,,,,,,,0.09977,0.00018,0.00060,0.00264,0.103,0.,0.004,,,,0.004,0.,0.004,,,,,,,,,
1082,1082,1,,,,,,,,,,0.10005,0.00019,0.00067,0.00356,0.104,0.,0.005,,,,0.006,0.,0.006,,,,,,,,,
1112,1,1112,,,,0.002,0.,0.002,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1112,1112,1,,,,0.002,0.,0.002,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
1118,1,1118,,,,,,,,,,0.10246,0.00023,0.00065,0.00273,0.106,0.,0.005,,,,0.005,0.,0.005,,,,,,,,,
1118,1118,1,,,,,,,,,,0.10113,0.00023,0.00061,0.00383,0.105,0.,0.006,,,,0.006,0.,0.006,,,,,,,,,
1122,33,34,,,,0.001,0.,0.001,0.001,0.,0.001,0.10084,0.00018,0.00062,0.00280,0.104,0.,0.004,,,,0.005,0.,0.005,,,,,,,,,
1154,1,1154,,,,,,,,,,0.10100,0.00020,0.00061,0.00289,0.104,0.,0.005,,,,0.015,0.,0.015,,,,,,,,,
1154,1154,1,,,,,,,,,,0.10144,0.00018,0.00064,0.00402,0.106,0.001,0.005,,,,0.006,0.,0.006,,,,,,,,,
1170,1,1170,,,,0.002,0.,0.002,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1170,1170,1,,,,0.002,0.,0.002,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
1190,1,1190,,,,,,,,,,0.09971,0.00022,0.00065,0.00300,0.103,0.,0.004,,,,0.005,0.,0.005,,,,,,,,,
1190,34,35,,,,0.001,0.,0.001,0.003,0.,0.002,0.09730,0.00019,0.00053,0.00292,0.101,0.,0.004,,,,0.005,0.,0.005,,,,,,,,,
1190,1190,1,,,,,,,,,,0.10116,0.00019,0.00066,0.00395,0.106,0.,0.006,,,,0.006,0.,0.006,,,,,,,,,
1212,1,1212,,,,,,,,,,0.09667,0.00022,0.00054,0.00293,0.1,0.,0.005,,,,,,,,,,,,,,,
1212,1212,1,,,,,,,,,,0.09714,0.00019,0.00055,0.00406,0.102,0.,0.006,,,,,,,,,,,,,,,
1226,1,1226,,,,,,,,,,0.10345,0.00019,0.00063,0.00319,0.107,0.,0.007,,,,0.005,0.,0.005,,,,,,,,,
1226,1226,1,,,,,,,,,,0.10005,0.00023,0.00068,0.00413,0.105,0.,0.006,,,,0.007,0.,0.007,,,,,,,,,
1228,1,1228,,,,0.002,0.,0.002,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1228,1228,1,,,,0.002,0.,0.002,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
1260,35,36,,,,0.001,0.,0.001,0.001,0.,0.001,0.09970,0.00018,0.00116,0.00312,0.104,0.001,0.004,,,,0.005,0.,0.005,,,,,,,,,
1262,1,1262,,,,,,,,,,0.10053,0.00021,0.00105,0.00320,0.105,0.,0.004,,,,0.005,0.,0.005,,,,,,,,,
1262,1262,1,,,,,,,,,,0.09951,0.00020,0.00067,0.00444,0.104,0.,0.006,,,,0.007,0.,0.007,,,,,,,,,
1286,1,1286,,,,0.003,0.,0.003,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1286,1286,1,,,,0.002,0.,0.002,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
1298,1,1298,,,,,,,,,,0.10090,0.00019,0.00068,0.00328,0.105,0.,0.004,,,,0.005,0.,0.005,,,,,,,,,
1298,1298,1,,,,,,,,,,0.10014,0.00018,0.00064,0.00443,0.105,0.,0.006,,,,0.007,0.,0.007,,,,,,,,,
1332,36,37,,,,0.001,0.,0.001,0.001,0.,0.001,0.10145,0.00021,0.00068,0.00321,0.105,0.,0.005,,,,0.007,0.,0.007,,,,,,,,,
1334,1,1334,,,,,,,,,,0.09925,0.00018,0.00063,0.00336,0.103,0.,0.005,,,,0.006,0.,0.006,,,,,,,,,
1334,1334,1,,,,,,,,,,0.10146,0.00018,0.00069,0.00442,0.115,0.,0.014,,,,0.007,0.,0.007,,,,,,,,,
1344,1,1344,,,,0.003,0.,0.003,0.008,0.,0.008,,,,,,,,,,,,,,,,,,,,,,
1344,1344,1,,,,0.002,0.,0.001,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
1369,1,1369,,,,,,,,,,0.10011,0.00019,0.00074,0.00350,0.104,0.,0.005,,,,0.006,0.,0.006,,,,,,,,,
1369,37,37,,,,,,,,,,0.10160,0.00018,0.00063,0.00341,0.105,0.,0.005,,,,0.006,0.,0.006,,,,,,,,,
1369,1369,1,,,,,,,,,,0.10143,0.00020,0.00066,0.00472,0.107,0.,0.007,,,,0.067,0.,0.067,,,,,,,,,
1403,1,1403,,,,0.003,0.,0.003,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1403,1403,1,,,,0.002,0.,0.002,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1405,1,1405,,,,,,,,,,0.09984,0.00021,0.00067,0.00353,0.104,0.,0.005,,,,0.006,0.,0.006,,,,,,,,,
1405,1405,1,,,,,,,,,,0.10195,0.00019,0.00065,0.00480,0.107,0.001,0.006,,,,0.008,0.,0.008,,,,,,,,,
1406,37,38,,,,0.001,0.,0.001,0.001,0.,0.001,0.10163,0.00019,0.00062,0.00350,0.106,0.,0.004,,,,0.006,0.,0.006,,,,,,,,,
1441,1,1441,,,,,,,,,,0.10168,0.00018,0.00066,0.00354,0.106,0.,0.005,,,,0.006,0.,0.006,,,,,,,,,
1441,1441,1,,,,,,,,,,0.10142,0.00019,0.00066,0.00500,0.107,0.,0.007,,,,0.013,0.,0.012,,,,,,,,,
1461,1,1461,,,,0.003,0.,0.003,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1461,1461,1,,,,0.002,0.,0.002,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1477,1,1477,,,,,,,,,,0.10211,0.00019,0.00064,0.00362,0.106,0.,0.005,,,,0.006,0.,0.006,,,,,,,,,
1477,1477,1,,,,,,,,,,0.10398,0.00019,0.00081,0.00502,0.11,0.001,0.006,,,,0.008,0.,0.008,,,,,,,,,
1482,38,39,,,,0.002,0.,0.002,0.002,0.,0.002,0.09769,0.00019,0.00054,0.00363,0.102,0.,0.005,,,,0.006,0.,0.006,,,,,,,,,
1513,1,1513,,,,,,,,,,0.09737,0.00020,0.00057,0.00376,0.102,0.,0.005,,,,0.006,0.,0.006,,,,,,,,,
1513,1513,1,,,,,,,,,,0.09723,0.00018,0.00055,0.00505,0.103,0.,0.006,,,,0.039,0.,0.039,,,,,,,,,
1519,1,1519,,,,0.003,0.,0.003,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1519,1519,1,,,,0.003,0.,0.003,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1526,1,1526,,,,,,,,,,,,,,,,,3.279,0.,3.279,,,,,,,,,,,,
1526,1526,1,,,,,,,,,,,,,,,,,1.597,0.008,1.589,,,,,,,,,,,,
1549,1,1549,,,,,,,,,,0.10220,0.00019,0.00067,0.00389,0.107,0.,0.006,,,,0.009,0.002,0.006,,,,,,,,,
1549,1549,1,,,,,,,,,,0.10239,0.00019,0.00067,0.00550,0.108,0.,0.006,,,,0.011,0.004,0.007,,,,,,,,,
1560,39,40,,,,0.002,0.,0.002,0.002,0.,0.002,0.10082,0.00019,0.00063,0.00388,0.105,0.,0.005,0.136,0.,0.135,0.006,0.,0.006,,,,,,,,,
1577,1,1577,,,,0.003,0.,0.003,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1577,1577,1,,,,0.003,0.,0.003,0.011,0.,0.011,,,,,,,,,,,,,,,,,,,,,,
1579,1,1579,,,,,,,,,,,,,,,,,,,,0.006,0.,0.006,,,,,,,,,
1579,1579,1,,,,,,,,,,,,,,,,,,,,0.009,0.,0.009,,,,,,,,,
1585,1,1585,,,,,,,,,,0.10106,0.00018,0.00065,0.00404,0.106,0.,0.006,,,,0.053,0.007,0.046,,,,,,,,,
1585,1585,1,,,,,,,,,,0.10277,0.00018,0.00066,0.00553,0.109,0.,0.007,,,,0.009,0.,0.008,,,,,,,,,
1621,1,1621,,,,,,,,,,0.10455,0.00018,0.00067,0.00416,0.109,0.001,0.005,,,,0.007,0.,0.007,,,,,,,,,
1621,1621,1,,,,,,,,,,0.10337,0.00018,0.00070,0.00565,0.11,0.,0.007,,,,0.009,0.,0.009,,,,,,,,,
1635,1,1635,,,,0.003,0.,0.003,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1635,1635,1,,,,0.003,0.,0.003,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1640,40,41,,,,0.011,0.,0.011,0.002,0.,0.002,0.10395,0.00019,0.00064,0.00416,0.109,0.,0.006,,,,0.007,0.,0.007,,,,,,,,,
1644,1,1644,,,,,,,,,,,,,,,,,,,,0.008,0.,0.008,,,,,,,,,
1644,1644,1,,,,,,,,,,,,,,,,,,,,0.009,0.,0.009,,,,,,,,,
1657,1,1657,,,,,,,,,,0.10331,0.00019,0.00400,0.00418,0.111,0.,0.008,,,,0.021,0.,0.021,,,,,,,,,
1657,1657,1,,,,,,,,,,0.10382,0.00019,0.00066,0.00596,0.11,0.,0.008,,,,0.009,0.,0.009,,,,,,,,,
1693,1,1693,,,,,,,,,,0.10243,0.00019,0.00067,0.00428,0.107,0.,0.005,,,,0.007,0.,0.007,,,,,,,,,
1693,1693,1,,,,,,,,,,0.10197,0.00019,0.00070,0.00591,0.108,0.,0.008,,,,0.01,0.,0.01,,,,,,,,,
1694,1,1694,,,,0.004,0.,0.004,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1694,1694,1,,,,0.003,0.,0.003,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1710,1,1710,,,,,,,,,,,,,,,,,,,,0.007,0.,0.007,,,,,,,,,
1710,1710,1,,,,,,,,,,,,,,,,,,,,0.009,0.,0.009,,,,,,,,,
1722,41,42,,,,0.002,0.,0.002,0.002,0.,0.002,0.10216,0.00020,0.00064,0.07601,0.179,0.,0.078,,,,0.026,0.,0.026,,,,,,,,,
1729,1,1729,,,,,,,,,,0.10106,0.00024,0.00074,0.00439,0.106,0.,0.006,,,,0.014,0.,0.014,,,,,,,,,
1729,1729,1,,,,,,,,,,0.10313,0.00019,0.00078,0.00610,0.11,0.,0.008,,,,0.01,0.,0.01,,,,,,,,,
1752,1,1752,,,,0.004,0.,0.004,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1752,1752,1,,,,0.003,0.,0.003,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1765,1,1765,,,,,,,,,,0.10261,0.00019,0.00071,0.00441,0.108,0.,0.006,,,,0.008,0.,0.008,,,,,,,,,
1765,1765,1,,,,,,,,,,0.10133,0.00019,0.00068,0.00618,0.108,0.,0.008,,,,0.01,0.,0.01,,,,,,,,,
1776,1,1776,,,,,,,,,,,,,,,,,,,,0.007,0.,0.007,,,,,,,,,
1776,1776,1,,,,,,,,,,,,,,,,,,,,0.01,0.,0.01,,,,,,,,,
1801,1,1801,,,,,,,,,,0.10223,0.00018,0.00072,0.00463,0.107,0.,0.006,,,,0.008,0.,0.008,,,,,,,,,
1801,1801,1,,,,,,,,,,0.10357,0.00019,0.00069,0.00851,0.113,0.,0.009,,,,0.01,0.,0.01,,,,,,,,,
1806,42,43,,,,0.002,0.,0.002,0.002,0.,0.002,0.10329,0.00019,0.00063,0.00461,0.108,0.,0.005,,,,0.008,0.,0.008,,,,,,,,,
1810,1,1810,,,,0.004,0.,0.004,0.01,0.,0.009,,,,,,,,,,,,,,,,,,,,,,
1810,1810,1,,,,0.003,0.,0.003,0.004,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1837,1,1837,,,,,,,,,,0.10251,0.00019,0.00071,0.00463,0.108,0.,0.006,,,,0.008,0.,0.008,,,,,,,,,
1837,1837,1,,,,,,,,,,0.10152,0.00019,0.00074,0.00658,0.109,0.,0.008,,,,0.011,0.,0.01,,,,,,,,,
1842,1,1842,,,,,,,,,,,,,,,,,,,,0.008,0.,0.008,,,,,,,,,
1842,1842,1,,,,,,,,,,,,,,,,,,,,0.01,0.,0.01,,,,,,,,,
1868,1,1868,,,,0.004,0.,0.004,0.005,0.,0.005,,,,,,,,,,,,,,,,,,,,,,
1868,1868,1,,,,0.003,0.,0.003,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1873,1,1873,,,,,,,,,,0.10294,0.00019,0.00069,0.00482,0.108,0.001,0.006,,,,0.012,0.,0.012,,,,,,,,,
1873,1873,1,,,,,,,,,,0.10415,0.00019,0.00072,0.00641,0.111,0.,0.007,,,,0.011,0.,0.011,,,,,,,,,
1891,1,1891,,,,,,,,,,0.09784,0.00018,0.00058,0.00464,0.103,0.,0.006,,,,,,,,,,,,,,,
1891,1891,1,,,,,,,,,,0.10987,0.00021,0.00059,0.00661,0.117,0.,0.021,,,,,,,,,,,,,,,
1892,43,44,,,,0.004,0.,0.004,0.002,0.,0.002,0.09892,0.00018,0.00052,0.00468,0.104,0.,0.006,,,,0.008,0.,0.008,,,,,,,,,
1907,1,1907,,,,,,,,,,,,,,,,,,,,0.008,0.,0.008,,,,,,,,,
1907,1907,1,,,,,,,,,,,,,,,,,,,,0.011,0.,0.011,,,,,,,,,
1909,1,1909,,,,,,,,,,0.10274,0.00022,0.00071,0.00492,0.108,0.,0.007,,,,0.008,0.,0.008,,,,,,,,,
1909,1909,1,,,,,,,,,,0.10500,0.00018,0.00073,0.00686,0.112,0.,0.008,,,,0.011,0.,0.011,,,,,,,,,
1926,1,1926,,,,0.004,0.,0.004,0.065,0.,0.065,,,,,,,,,,,,,,,,,,,,,,
1926,1926,1,,,,0.003,0.,0.003,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1945,1,1945,,,,,,,,,,0.10476,0.00019,0.00071,0.00491,0.11,0.,0.007,,,,0.014,0.,0.014,,,,,,,,,
1945,1945,1,,,,,,,,,,0.10342,0.00021,0.00075,0.00686,0.111,0.,0.009,,,,0.012,0.,0.012,,,,,,,,,
1973,1,1973,,,,,,,,,,,,,,,,,,,,0.008,0.,0.008,,,,,,,,,
1973,1973,1,,,,,,,,,,,,,,,,,,,,0.011,0.,0.011,,,,,,,,,
1980,44,45,,,,0.002,0.,0.002,0.002,0.,0.002,0.10259,0.00019,0.00067,0.00513,0.108,0.,0.007,,,,0.009,0.,0.009,,,,,,,,,
1981,1,1981,,,,,,,,,,0.10187,0.00019,0.00083,0.00489,0.107,0.,0.007,,,,0.009,0.,0.009,,,,,,,,,
1981,1981,1,,,,,,,,,,0.10353,0.00018,0.00069,0.00705,0.111,0.,0.009,,,,0.012,0.,0.012,,,,,,,,,
1984,1,1984,,,,0.004,0.,0.004,0.005,0.,0.005,,,,,,,,,,,,,,,,,,,,,,
1984,1984,1,,,,0.064,0.,0.064,0.008,0.,0.007,,,,,,,,,,,,,,,,,,,,,,
2017,1,2017,,,,,,,,,,0.10303,0.00019,0.00067,0.00515,0.109,0.,0.006,,,,0.011,0.,0.011,,,,,,,,,
2017,2017,1,,,,,,,,,,0.10319,0.00019,0.00073,0.00953,0.113,0.,0.01,,,,0.012,0.,0.012,,,,,,,,,
2034,1,2034,,,,,,,,,,,,,,,,,5.792,0.,5.791,,,,,,,,,,,,
2034,2034,1,,,,,,,,,,,,,,,,,2.926,0.017,2.909,,,,,,,,,,,,
2039,1,2039,,,,,,,,,,,,,,,,,,,,0.011,0.,0.011,,,,,,,,,
2039,2039,1,,,,,,,,,,,,,,,,,,,,0.012,0.,0.012,,,,,,,,,
2043,1,2043,,,,0.004,0.,0.004,0.005,0.,0.005,,,,,,,,,,,,,,,,,,,,,,
2043,2043,1,,,,0.003,0.,0.003,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
2053,1,2053,,,,,,,,,,0.10231,0.00019,0.00072,0.00530,0.108,0.,0.006,,,,0.009,0.,0.009,,,,,,,,,
2053,2053,1,,,,,,,,,,0.10342,0.00020,0.00077,0.00741,0.111,0.,0.008,,,,0.028,0.,0.027,,,,,,,,,
2070,45,46,,,,0.002,0.,0.002,0.002,0.,0.002,0.10374,0.00019,0.00069,0.00529,0.11,0.,0.007,0.189,0.,0.189,0.009,0.,0.009,,,,,,,,,
2089,1,2089,,,,,,,,,,0.10325,0.00018,0.00073,0.00553,0.109,0.,0.007,,,,0.009,0.,0.009,,,,,,,,,
2089,2089,1,,,,,,,,,,0.10443,0.00029,0.00076,0.00743,0.113,0.,0.01,,,,0.012,0.,0.012,,,,,,,,,
2101,1,2101,,,,0.005,0.,0.005,0.042,0.,0.042,,,,,,,,,,,,,,,,,,,,,,
2101,2101,1,,,,0.005,0.,0.005,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
2105,1,2105,,,,,,,,,,,,,,,,,,,,0.009,0.,0.009,,,,,,,,,
2105,2105,1,,,,,,,,,,,,,,,,,,,,0.017,0.,0.017,,,,,,,,,
