param-n,cbn-regression-cubic-real,cbn-regression-cubic-sys,cbn-regression-cubic-user,cbv-regression-quadratic-real,cbv-regression-quadratic-sys,cbv-regression-quadratic-user,lazy-regression-quadratic-real,lazy-regression-quadratic-sys,lazy-regression-quadratic-user,native-compute(1)-native-compute-compilation-real,native-compute(1)-native-compute-conversion-to-native-code-real,native-compute(1)-native-compute-evaluation-real,native-compute(1)-native-compute-reification-real,native-compute(1)-regression-quadratic-real,native-compute(1)-regression-quadratic-sys,native-compute(1)-regression-quadratic-user,native-compute(2)-native-compute-compilation-real,native-compute(2)-native-compute-conversion-to-native-code-real,native-compute(2)-native-compute-evaluation-real,native-compute(2)-native-compute-reification-real,native-compute(2)-regression-quadratic-real,native-compute(2)-regression-quadratic-sys,native-compute(2)-regression-quadratic-user,simpl-regression-cubic-real,simpl-regression-cubic-sys,simpl-regression-cubic-user,vm-compute-regression-quadratic-real,vm-compute-regression-quadratic-sys,vm-compute-regression-quadratic-user
1593,,,,,,,,,,0.06510,0.00033,0.01509,0.00191,0.082,0.,0.018,0.06531,0.00028,0.01197,0.00188,0.079,0.,0.016,,,,,,
1609,,,,,,,,,,,,,,,,,,,,,,,,,,,0.096,0.,0.096
1621,,,,,,,2.248,0.,2.248,,,,,,,,,,,,,,,,,,,,
1648,,,,,,,,,,,,,,,,,,,,,,,,,,,0.064,0.,0.064
1687,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,0.,0.067
1706,,,,,,,,,,0.06456,0.00032,0.01353,0.00205,0.08,0.,0.018,0.06667,0.00034,0.01350,0.00207,0.082,0.003,0.014,,,,,,
1709,,,,0.997,0.,0.997,,,,,,,,,,,,,,,,,,,,,,,
1711,,,,,,,2.523,0.,2.523,,,,,,,,,,,,,,,,,,,,
1726,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,0.,0.07
1765,,,,,,,,,,,,,,,,,,,,,,,,,,,0.073,0.,0.073
1801,,,,,,,2.815,0.011,2.803,,,,,,,,,,,,,,,,,,,,
1805,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.,0.08
1820,,,,,,,,,,0.06584,0.00032,0.01523,0.00217,0.083,0.,0.019,0.06742,0.00034,0.05220,0.00208,0.122,0.001,0.055,,,,,,
1826,,,,1.119,0.,1.119,,,,,,,,,,,,,,,,,,,,,,,
1844,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.,0.08
1851,,,,1.159,0.,1.159,,,,,,,,,,,,,,,,,,,,,,,
1883,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.,0.08
1922,,,,,,,,,,,,,,,,,,,,,,,,,,,0.084,0.,0.084
1933,,,,,,,,,,0.06729,0.00032,0.01780,0.00236,0.087,0.,0.023,0.06794,0.00036,0.01709,0.00231,0.087,0.,0.021,,,,,,
1961,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,0.,0.087
1993,,,,1.336,0.003,1.332,,,,,,,,,,,,,,,,,,,,,,,
2001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.092,0.,0.092
2013,,,,,,,,,,,,,,,,,,,,,,,,,,,0.207,0.,0.207
2040,,,,,,,,,,,,,,,,,,,,,,,,,,,0.096,0.,0.096
2047,,,,,,,,,,0.06680,0.00033,0.02187,0.00243,0.091,0.003,0.023,0.06918,0.00031,0.01895,0.00241,0.091,0.,0.024,,,,,,
2079,,,,,,,,,,,,,,,,,,,,,,,,,,,0.099,0.,0.099
2118,,,,,,,,,,,,,,,,,,,,,,,,,,,0.103,0.,0.103
2136,,,,1.528,0.,1.528,,,,,,,,,,,,,,,,,,,,,,,
2157,,,,,,,,,,,,,,,,,,,,,,,,,,,0.107,0.,0.107
2161,,,,,,,3.957,0.,3.957,0.06567,0.00033,0.02079,0.00253,0.089,0.003,0.022,0.06596,0.00037,0.02090,0.00255,0.089,0.003,0.022,,,,,,
2197,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,0.,0.111
2236,,,,,,,,,,,,,,,,,,,,,,,,,,,0.115,0.,0.115
2274,,,,,,,,,,0.06558,0.00033,0.02303,0.00263,0.091,0.003,0.024,0.06534,0.00034,0.02305,0.00260,0.091,0.003,0.024,,,,,,
2275,,,,,,,,,,,,,,,,,,,,,,,,,,,0.118,0.,0.118
2278,,,,1.717,0.004,1.713,,,,,,,,,,,,,,,,,,,,,,,
2282,,,,1.737,0.003,1.733,,,,,,,,,,,,,,,,,,,,,,,
2314,,,,,,,,,,,,,,,,,,,,,,,,,,,0.123,0.,0.122
2353,,,,,,,,,,,,,,,,,,,,,,,,,,,0.126,0.,0.126
2388,,,,,,,,,,0.06594,0.00033,0.02734,0.00273,0.096,0.004,0.028,0.06894,0.00031,0.02530,0.00280,0.097,0.,0.03,,,,,,
2392,,,,,,,,,,,,,,,,,,,,,,,,,,,0.131,0.,0.131
2420,,,,1.941,0.007,1.933,,,,,,,,,,,,,,,,,,,,,,,
2432,,,,,,,,,,,,,,,,,,,,,,,,,,,0.134,0.,0.134
2471,,,,,,,,,,,,,,,,,,,,,,,,,,,0.139,0.,0.139
2502,,,,,,,,,,0.06889,0.00033,0.02789,0.00301,0.1,0.003,0.03,0.06806,0.00034,0.05013,0.00288,0.121,0.004,0.051,,,,,,
2510,,,,,,,,,,,,,,,,,,,,,,,,,,,0.144,0.,0.144
2521,,,,,,,5.808,0.043,5.763,,,,,,,,,,,,,,,,,,,,
2549,,,,,,,,,,,,,,,,,,,,,,,,,,,0.147,0.,0.147
2562,,,,2.161,0.,2.161,,,,,,,,,,,,,,,,,,,,,,,
2588,,,,,,,,,,,,,,,,,,,,,,,,,,,0.151,0.,0.151
2615,,,,,,,,,,0.06854,0.00033,0.02975,0.00300,0.101,0.,0.035,0.06975,0.00035,0.03367,0.00296,0.106,0.003,0.035,,,,,,
2628,,,,,,,,,,,,,,,,,,,,,,,,,,,0.156,0.,0.156
2667,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.,0.16
2705,,,,2.381,0.004,2.377,,,,,,,,,,,,,,,,,,,,,,,
2706,,,,,,,,,,,,,,,,,,,,,,,,,,,0.169,0.,0.169
2729,,,,,,,,,,0.06675,0.00030,0.03233,0.00312,0.102,0.003,0.034,0.06677,0.00034,0.05923,0.00309,0.129,0.008,0.056,,,,,,
2745,,,,,,,,,,,,,,,,,,,,,,,,,,,0.169,0.,0.169
2784,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174,0.,0.174
2824,,,,,,,,,,,,,,,,,,,,,,,,,,,0.179,0.003,0.175
2842,,,,,,,,,,0.06612,0.00032,0.03487,0.00326,0.104,0.,0.041,0.06723,0.00034,0.03991,0.00327,0.11,0.003,0.042,,,,,,
2847,,,,2.65,0.003,2.645,,,,,,,,,,,,,,,,,,,,,,,
2863,,,,,,,,,,,,,,,,,,,,,,,,,,,0.184,0.,0.184
2881,,,,,,,7.251,0.015,7.234,,,,,,,,,,,,,,,,,,,,
2902,,,,,,,,,,,,,,,,,,,,,,,,,,,0.188,0.,0.188
2941,,,,,,,,,,,,,,,,,,,,,,,,,,,0.193,0.,0.193
2956,,,,,,,,,,0.06681,0.00030,0.03792,0.00538,0.11,0.003,0.042,0.06796,0.00033,0.03780,0.00335,0.109,0.,0.043,,,,,,
2980,,,,,,,,,,,,,,,,,,,,,,,,,,,0.199,0.,0.198
3019,,,,,,,,,,,,,,,,,,,,,,,,,,,0.204,0.007,0.196
3059,,,,,,,,,,,,,,,,,,,,,,,,,,,0.208,0.,0.208
3070,,,,,,,,,,0.06624,0.00033,0.15653,0.00344,0.226,0.003,0.158,0.06803,0.00034,0.04064,0.00349,0.112,0.003,0.043,,,,,,
3098,,,,,,,,,,,,,,,,,,,,,,,,,,,0.214,0.,0.214
3137,,,,,,,,,,,,,,,,,,,,,,,,,,,0.219,0.,0.218
3183,,,,,,,,,,0.06621,0.00036,0.04751,0.00358,0.117,0.,0.053,0.06792,0.00032,0.08233,0.00349,0.154,0.003,0.084,,,,,,
3241,,,,,,,9.307,0.023,9.282,,,,,,,,,,,,,,,,,,,,
3268,,,,,,,,,,,,,,,,,,,,,,,,,,,0.237,0.003,0.233
3297,,,,,,,,,,0.06750,0.00032,0.04615,0.00371,0.117,0.,0.052,0.06713,0.00035,0.05143,0.00375,0.122,0.,0.057,,,,,,
3398,,,,,,,,,,,,,,,,,,,,,,,,,,,0.255,0.,0.255
3410,,,,,,,,,,0.06670,0.00031,0.05033,0.00382,0.121,0.,0.057,0.06900,0.00035,0.05510,0.00380,0.128,0.,0.061,,,,,,
3416,,,,3.788,0.,3.788,,,,,,,,,,,,,,,,,,,,,,,
3524,,,,,,,,,,0.06795,0.00031,0.05297,0.00393,0.125,0.003,0.055,0.06935,0.00035,0.06704,0.00394,0.14,0.003,0.07,,,,,,
3529,,,,,,,,,,,,,,,,,,,,,,,,,,,0.274,0.,0.274
3601,,,,,,,11.303,0.087,11.213,,,,,,,,,,,,,,,,,,,,
3638,,,,,,,,,,0.06791,0.00033,0.05959,0.00405,0.132,0.007,0.058,0.06779,0.00032,0.05808,0.00410,0.13,0.007,0.057,,,,,,
3660,,,,,,,,,,,,,,,,,,,,,,,,,,,0.294,0.,0.294
3674,,,,,,,,,,0.25716,0.00121,0.07405,0.00406,0.336,0.003,0.086,0.06524,0.00028,0.17351,0.00407,0.243,0.003,0.176,,,,,,
3751,,,,,,,,,,0.06982,0.00033,0.06112,0.00417,0.135,0.003,0.064,0.06669,0.00033,0.06080,0.00422,0.132,0.,0.067,,,,,,
3790,,,,,,,,,,,,,,,,,,,,,,,,,,,0.314,0.,0.314
3865,,,,,,,,,,0.06960,0.00032,0.06533,0.00428,0.139,0.004,0.068,0.06967,0.00033,0.06437,0.00431,0.138,0.003,0.067,,,,,,
3921,,,,,,,,,,,,,,,,,,,,,,,,,,,0.336,0.,0.336
3979,,,,,,,,,,0.06853,0.00033,0.06796,0.00432,0.141,0.007,0.067,0.06711,0.00036,0.06842,0.00448,0.14,0.,0.075,,,,,,
3985,,,,5.177,0.011,5.164,,,,,,,,,,,,,,,,,,,,,,,
4024,,,,,,,,,,,,,,,,,,,,,,,,,,,0.383,0.004,0.379
4052,,,,,,,,,,,,,,,,,,,,,,,,,,,0.359,0.,0.359
4092,,,,,,,,,,0.06721,0.00033,0.07262,0.00445,0.144,0.003,0.076,0.06712,0.00032,0.07623,0.00451,0.148,0.003,0.079,,,,,,
4182,,,,,,,,,,,,,,,,,,,,,,,,,,,0.382,0.,0.382
4206,,,,,,,,,,0.06739,0.00035,0.07608,0.00470,0.148,0.,0.083,0.06884,0.00033,0.07624,0.00464,0.15,0.,0.083,,,,,,
4313,,,,,,,,,,,,,,,,,,,,,,,,,,,0.404,0.,0.404
4319,,,,,,,,,,0.06718,0.00033,0.08096,0.00473,0.153,0.,0.088,0.06819,0.00033,0.07949,0.00476,0.152,0.003,0.083,,,,,,
4433,,,,,,,,,,0.06958,0.00038,0.08413,0.00487,0.159,0.004,0.087,0.06743,0.00033,0.08811,0.00486,0.16,0.,0.095,,,,,,
4444,,,,,,,,,,,,,,,,,,,,,,,,,,,0.428,0.,0.428
4547,,,,,,,,,,0.07006,0.00032,0.08972,0.00502,0.165,0.003,0.094,0.06839,0.00035,0.09249,0.00511,0.166,0.003,0.096,,,,,,
4555,,,,6.611,0.011,6.598,,,,,,,,,,,,,,,,,,,,,,,
4574,,,,,,,,,,,,,,,,,,,,,,,,,,,0.452,0.,0.452
4660,,,,,,,,,,0.06857,0.00032,0.09459,0.00503,0.168,0.011,0.09,0.06852,0.00034,0.09171,0.00511,0.165,0.003,0.096,,,,,,
4705,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48,0.,0.48
4774,,,,,,,,,,0.06850,0.00033,0.09781,0.00522,0.172,0.007,0.097,0.06744,0.00034,0.10129,0.00520,0.174,0.003,0.105,,,,,,
4836,,,,,,,,,,,,,,,,,,,,,,,,,,,0.504,0.,0.504
4887,,,,,,,,,,0.06748,0.00033,0.10129,0.00531,0.174,0.003,0.105,0.06765,0.00035,0.10805,0.00536,0.181,0.,0.116,,,,,,
4966,,,,,,,,,,,,,,,,,,,,,,,,,,,0.532,0.,0.532
5001,,,,,,,,,,0.06896,0.00031,0.10688,0.00551,0.181,0.,0.115,0.06862,0.00034,0.11086,0.00554,0.185,0.004,0.115,,,,,,
5097,,,,,,,,,,,,,,,,,,,,,,,,,,,0.559,0.,0.559
5115,,,,,,,,,,0.06804,0.00033,0.11066,0.00559,0.184,0.008,0.111,0.06794,0.00035,0.11818,0.00566,0.192,0.007,0.118,,,,,,
5124,,,,8.376,0.,8.374,,,,,,,,,,,,,,,,,,,,,,,
5228,,,,,,,,,,0.06887,0.00032,0.11880,0.00582,0.194,0.003,0.124,0.06963,0.00036,0.11908,0.00575,0.195,0.,0.127,,,,0.594,0.003,0.59
5342,,,,,,,,,,0.06919,0.00033,0.12326,0.00577,0.198,0.003,0.128,0.06892,0.00037,0.12569,0.00586,0.201,0.,0.134,,,,,,
5358,,,,,,,,,,,,,,,,,,,,,,,,,,,0.624,0.,0.624
5456,,,,,,,,,,0.06912,0.00033,0.13034,0.00598,0.205,0.004,0.135,0.06911,0.00034,0.13511,0.00605,0.21,0.008,0.136,,,,,,
5489,,,,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.004,0.646
5569,,,,,,,,,,0.07187,0.00032,0.14008,0.00622,0.218,0.008,0.141,0.07061,0.00034,0.13804,0.00610,0.215,0.007,0.139,,,,,,
5620,,,,,,,,,,,,,,,,,,,,,,,,,,,0.68,0.,0.68
5683,,,,,,,,,,0.06934,0.00033,0.14656,0.00625,0.222,0.004,0.152,0.06958,0.00035,0.14437,0.00622,0.22,0.004,0.149,,,,,,
5693,,,,10.387,0.003,10.382,,,,,,,,,,,,,,,,,,,,,,,
5750,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71,0.,0.71
5796,,,,,,,,,,0.06978,0.00033,0.15093,0.00634,0.227,0.004,0.156,0.06876,0.00039,0.15069,0.00649,0.226,0.004,0.156,,,,,,
5881,,,,,,,,,,,,,,,,,,,,,,,,,,,0.744,0.003,0.74
5910,,,,,,,,,,0.06952,0.00037,0.15560,0.00664,0.232,0.,0.165,0.06811,0.00034,0.15365,0.00646,0.228,0.007,0.155,,,,,,
6012,,,,,,,,,,,,,,,,,,,,,,,,,,,0.779,0.,0.778
6034,,,,,,,,,,,,,,,,,,,,,,,,,,,0.937,0.,0.937
6142,,,,,,,,,,,,,,,,,,,,,,,,,,,0.808,0.004,0.804
6221,,,,,,,,,,0.06898,0.00033,0.17478,0.00672,0.251,0.007,0.177,0.07065,0.00034,0.17469,0.00667,0.252,0.012,0.172,,,,,,
6273,,,,,,,,,,,,,,,,,,,,,,,,,,,0.843,0.,0.843
6532,,,,,,,,,,0.06958,0.00033,0.18296,0.00745,0.26,0.004,0.189,0.06825,0.00034,0.18207,0.00710,0.257,0.003,0.188,,,,,,
6843,,,,,,,,,,0.06918,0.00032,0.20546,0.00738,0.282,0.008,0.208,0.07050,0.00035,0.21284,0.00735,0.291,0.003,0.219,,,,,,
6900,,,,,,,,,,,,,,,,,,,,,,,,,,,1.015,0.,1.015
7154,,,,,,,,,,0.06783,0.00032,0.22008,0.00762,0.296,0.007,0.223,0.06858,0.00033,0.22685,0.00771,0.303,0.007,0.23,,,,,,
7346,,,,,,,,,,0.06811,0.00032,0.26272,0.00781,0.339,0.007,0.265,0.06586,0.00033,0.24828,0.00785,0.322,0.019,0.238,,,,,,
7465,,,,,,,,,,0.06988,0.00032,0.23276,0.00791,0.311,0.008,0.236,0.06913,0.00035,0.24436,0.00793,0.321,0.008,0.247,,,,,,
7527,,,,,,,,,,,,,,,,,,,,,,,,,,,1.204,0.,1.204
7776,,,,,,,,,,0.06847,0.00032,0.25907,0.00831,0.336,0.003,0.267,0.06826,0.00034,0.26682,0.01215,0.347,0.003,0.278,,,,,,
8045,,,,,,,,,,,,,,,,,,,,,,,,,,,1.355,0.,1.354
8087,,,,,,,,,,0.06848,0.00032,0.27914,0.00849,0.356,0.003,0.287,0.06875,0.00034,0.27516,0.00860,0.353,0.007,0.279,,,,,,
8154,,,,,,,,,,,,,,,,,,,,,,,,,,,1.409,0.,1.409
8398,,,,,,,,,,0.06971,0.00032,0.29509,0.00893,0.374,0.004,0.303,0.07137,0.00037,0.30136,0.01468,0.388,0.008,0.311,,,,,,
8709,,,,,,,,,,0.07072,0.00033,0.31486,0.00923,0.395,0.003,0.324,0.07031,0.00034,0.32929,0.00925,0.409,0.,0.341,,,,,,
8781,,,,,,,,,,,,,,,,,,,,,,,,,,,1.627,0.,1.627
9019,,,,,,,,,,0.06912,0.00033,0.33933,0.00963,0.418,0.004,0.348,0.07042,0.00034,0.34660,0.00970,0.427,0.008,0.351,,,,,,
9330,,,,,,,,,,0.07242,0.00032,0.35438,0.00990,0.437,0.004,0.363,0.06933,0.00036,0.36865,0.00994,0.448,0.004,0.378,,,,,,
9409,,,,,,,,,,,,,,,,,,,,,,,,,,,1.877,0.,1.876
9641,,,,,,,,,,0.07106,0.00032,0.38550,0.01034,0.467,0.007,0.391,0.06974,0.00034,0.39356,0.01022,0.474,0.004,0.403,,,,,,
9952,,,,,,,,,,0.06819,0.00033,0.40223,0.01110,0.482,0.008,0.408,0.06895,0.00034,0.42387,0.01053,0.503,0.012,0.424,,,,,,
10036,,,,,,,,,,,,,,,,,,,,,,,,,,,2.115,0.,2.114
10056,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,0.,2.1
10263,,,,,,,,,,0.07096,0.00033,0.43738,0.01157,0.52,0.004,0.448,0.06977,0.00038,0.44859,0.01181,0.53,0.016,0.448,,,,,,
10574,,,,,,,,,,0.06911,0.00036,0.45562,0.01126,0.536,0.003,0.466,0.07098,0.00035,0.48176,0.01233,0.565,0.,0.497,,,,,,
10663,,,,,,,,,,,,,,,,,,,,,,,,,,,2.387,0.,2.387
10885,,,,,,,,,,0.07011,0.00032,0.49861,0.01159,0.58,0.,0.513,0.07061,0.00035,0.50849,0.01148,0.591,0.,0.523,,,,,,
11017,,,,,,,,,,0.06600,0.00031,0.65967,0.01154,0.737,0.008,0.665,0.06702,0.00033,0.54309,0.01164,0.622,0.007,0.549,,,,,,
11196,,,,,,,,,,0.06867,0.00032,0.51528,0.01836,0.602,0.003,0.533,0.07087,0.00033,0.54244,0.01199,0.625,0.007,0.549,,,,,,
11290,,,,,,,,,,,,,,,,,,,,,,,,,,,2.67,0.,2.67
11507,,,,,,,,,,0.06918,0.00032,0.55010,0.01213,0.631,0.007,0.557,0.07017,0.00035,0.56720,0.01227,0.65,0.003,0.578,,,,,,
11818,,,,,,,,,,0.06897,0.00033,0.57228,0.01292,0.654,0.007,0.58,0.07044,0.00036,0.59814,0.01240,0.681,0.003,0.61,,,,,,
11917,,,,,,,,,,,,,,,,,,,,,,,,,,,2.959,0.,2.959
12544,,,,,,,,,,,,,,,,,,,,,,,,,,,3.271,0.,3.271
13000,,,,,,,,,,0.06996,0.00032,0.69729,0.01339,0.781,0.007,0.706,0.06885,0.00035,0.70967,0.01375,0.792,0.007,0.718,,,,,,
14181,,,,,,,,,,0.06949,0.00032,0.80479,0.01479,0.889,0.003,0.818,0.06835,0.00035,0.83296,0.01503,0.916,0.012,0.839,,,,,,
14689,,,,,,,,,,0.06752,0.00031,0.88355,0.01593,0.967,0.008,0.894,0.06502,0.00033,0.89226,0.01522,0.973,0.008,0.902,,,,,,
15052,,,,,,,,,,,,,,,,,,,,,,,,,,,4.686,0.,4.686
15363,,,,,,,,,,0.07028,0.00032,0.96309,0.01564,1.049,0.008,0.974,0.07075,0.00034,0.97231,0.01599,1.059,0.011,0.979,,,,,,
16544,,,,,,,,,,0.07065,0.00032,1.09267,0.01706,1.18,0.008,1.104,0.06996,0.00034,1.12441,0.01706,1.212,0.008,1.136,,,,,,
17561,,,,,,,,,,,,,,,,,,,,,,,,,,,6.356,0.,6.354
17726,,,,,,,,,,0.07070,0.00036,1.27800,0.01827,1.367,0.004,1.295,0.06955,0.00034,1.28976,0.01793,1.377,0.004,1.307,,,,,,
18361,,,,,,,,,,0.06564,0.00032,1.35687,0.01923,1.442,0.004,1.374,0.06693,0.00032,1.40793,0.01869,1.494,0.008,1.421,,,,,,
18908,,,,,,,,,,0.06960,0.00033,1.42096,0.01940,1.51,0.004,1.439,0.07143,0.00034,1.47006,0.02995,1.572,0.012,1.491,,,,,,
20069,,,,,,,,,,,,,,,,,,,,,,,,,,,8.286,0.004,8.281
20089,,,,,,,,,,0.07126,0.00032,1.67009,0.02086,1.762,0.011,1.682,0.07001,0.00034,1.67838,0.02072,1.769,0.011,1.69,,,,,,
21271,,,,,,,,,,0.06945,0.00033,1.82125,0.02331,1.914,0.,1.847,0.06917,0.00035,1.87115,0.02158,1.962,0.012,1.883,,,,,,
22452,,,,,,,,,,0.07087,0.00033,2.04296,0.02394,2.138,0.011,2.058,0.07223,0.00034,2.06051,0.02319,2.156,0.012,2.075,,,,,,
22578,,,,,,,,,,,,,,,,,,,,,,,,,,,10.473,0.,10.472
23634,,,,,,,,,,0.07098,0.00033,2.21493,0.02392,2.31,0.007,2.234,0.07045,0.00035,2.27028,0.02983,2.371,0.008,2.295,,,,,,
25086,,,,,,,,,,,,,,,,,,,,,,,,,,,12.937,0.004,12.932
28361,,,,,,,,,,0.07023,0.00032,3.25283,0.02911,3.352,0.011,3.273,0.07059,0.00035,3.28742,0.03341,3.392,0.012,3.312,,,,,,
33087,,,,,,,,,,0.07067,0.00033,4.33065,0.03887,4.44,0.004,4.368,0.07055,0.00035,4.45349,0.03419,4.558,0.008,4.483,,,,,,
37814,,,,,,,,,,0.07092,0.00033,5.75256,0.03860,5.862,0.012,5.782,0.07068,0.00035,5.77697,0.03786,5.886,0.011,5.803,,,,,,
42540,,,,,,,,,,0.07185,0.00033,7.08653,0.04291,7.201,0.004,7.128,0.07016,0.00034,7.30550,0.04280,7.419,0.004,7.347,,,,,,
47267,,,,,,,,,,0.07018,0.00032,8.99973,0.04710,9.117,0.011,9.037,0.07141,0.00034,9.02653,0.04668,9.145,0.028,9.048,,,,,,
