param-0-nm,param-1-n,param-2-m,param-3-input-size,param-4-output-size,param-5-num-rewrites,autorewrite-regression-cubic-real,autorewrite-regression-cubic-sys,autorewrite-regression-cubic-user,rewrite!-regression-cubic-real,rewrite!-regression-cubic-sys,rewrite!-regression-cubic-user,rewrite-strat(bottomup)-regression-cubic-real,rewrite-strat(bottomup)-regression-cubic-sys,rewrite-strat(bottomup)-regression-cubic-user,rewrite-strat(topdown)-regression-cubic-real,rewrite-strat(topdown)-regression-cubic-sys,rewrite-strat(topdown)-regression-cubic-user,setoid-rewrite-regression-cubic-real,setoid-rewrite-regression-cubic-sys,setoid-rewrite-regression-cubic-user,ssr-rewrite!-regression-cubic-real,ssr-rewrite!-regression-cubic-sys,ssr-rewrite!-regression-cubic-user
145,0,145,293,3,145,0.107,0.,0.107,0.121,0.,0.121,,,,0.137,0.,0.137,,,,,,
146,0,146,295,3,146,,,,,,,,,,0.126,0.,0.126,,,,,,
147,0,147,297,3,147,,,,,,,,,,0.138,0.,0.138,,,,,,
147,1,49,301,7,147,0.077,0.,0.077,0.08,0.,0.08,,,,0.112,0.,0.112,,,,,,
147,2,21,309,15,147,0.047,0.,0.046,0.049,0.,0.049,,,,0.094,0.,0.094,,,,,,
148,0,148,299,3,148,0.112,0.,0.112,,,,,,,0.16,0.,0.16,,,,,,
149,0,149,301,3,149,,,,,,,,,,0.16,0.,0.16,,,,,,
150,0,150,303,3,150,,,,,,,,,,0.158,0.,0.158,,,,,,
150,1,50,307,7,150,,,,,,,,,,0.121,0.,0.121,,,,,,
150,3,10,331,31,150,0.031,0.,0.031,0.032,0.,0.032,0.308,0.003,0.304,0.079,0.,0.079,0.157,0.,0.157,0.06,0.,0.06
151,0,151,305,3,151,0.114,0.,0.114,0.129,0.,0.129,,,,0.159,0.,0.159,,,,,,
152,0,152,307,3,152,,,,,,,,,,0.176,0.,0.176,,,,,,
153,0,153,309,3,153,,,,,,,,,,0.169,0.,0.169,,,,,,
153,1,51,313,7,153,0.083,0.,0.083,0.087,0.003,0.084,,,,0.127,0.,0.127,,,,,,
154,0,154,311,3,154,0.124,0.,0.124,,,,,,,0.153,0.,0.153,,,,,,
154,2,22,323,15,154,0.051,0.,0.051,0.052,0.,0.052,,,,0.096,0.,0.096,,,,,,
155,0,155,313,3,155,,,,,,,,,,0.16,0.,0.16,,,,,,
155,4,5,373,63,155,0.023,0.,0.023,0.022,0.,0.021,0.341,0.003,0.337,0.067,0.,0.067,0.124,0.,0.124,0.047,0.,0.047
156,0,156,315,3,156,,,,,,,,,,0.16,0.,0.16,,,,,,
156,1,52,319,7,156,,,,,,,,,,0.13,0.,0.13,,,,,,
157,0,157,317,3,157,0.129,0.,0.129,0.129,0.,0.129,,,,0.161,0.003,0.157,,,,,,
158,0,158,319,3,158,,,,,,,,,,0.188,0.,0.188,,,,,,
159,0,159,321,3,159,,,,,,,,,,0.184,0.012,0.172,,,,,,
159,1,53,325,7,159,0.087,0.,0.087,0.09,0.,0.09,,,,0.134,0.,0.134,,,,,,
160,0,160,323,3,160,0.133,0.,0.133,,,,,,,0.158,0.,0.158,,,,,,
161,0,161,325,3,161,,,,,,,,,,0.164,0.,0.164,0.317,0.,0.317,,,
161,2,23,337,15,161,0.055,0.,0.055,0.057,0.,0.057,,,,0.105,0.,0.105,,,,,,
162,0,162,327,3,162,,,,,,,,,,0.18,0.,0.18,,,,,,
162,1,54,331,7,162,,,,,,,,,,0.141,0.,0.141,,,,,,
163,0,163,329,3,163,0.139,0.,0.138,0.141,0.,0.141,,,,0.175,0.,0.175,,,,,,
164,0,164,331,3,164,,,,,,,,,,0.179,0.,0.179,,,,,,
165,0,165,333,3,165,,,,,,,,,,0.187,0.,0.187,,,,,,
165,1,55,337,7,165,0.094,0.,0.094,0.104,0.,0.104,,,,0.149,0.,0.149,,,,,,
165,3,11,361,31,165,0.038,0.,0.038,0.037,0.,0.037,0.342,0.,0.341,0.09,0.,0.09,0.19,0.,0.19,0.094,0.,0.094
166,0,166,335,3,166,0.138,0.,0.138,,,,,,,0.187,0.,0.187,,,,,,
167,0,167,337,3,167,,,,,,,,,,0.2,0.,0.2,,,,,,
168,0,168,339,3,168,,,,,,,,,,0.183,0.,0.183,,,,,,
168,1,56,343,7,168,,,,,,,,,,0.149,0.,0.149,,,,,,
168,2,24,351,15,168,0.061,0.,0.061,0.065,0.,0.065,,,,0.125,0.,0.124,,,,,,
169,0,169,341,3,169,0.148,0.,0.148,0.156,0.002,0.153,,,,0.22,0.,0.22,,,,,,
170,0,170,343,3,170,0.155,0.,0.155,,,,,,,,,,,,,0.305,0.,0.305
171,0,171,345,3,171,,,,0.171,0.,0.171,,,,,,,,,,,,
171,1,57,349,7,171,0.1,0.,0.1,0.108,0.,0.108,,,,0.158,0.,0.158,0.29,0.,0.29,0.228,0.,0.228
175,2,25,365,15,175,0.063,0.,0.063,0.068,0.,0.068,,,,0.123,0.,0.123,0.242,0.,0.242,,,
180,3,12,391,31,180,0.046,0.,0.046,0.044,0.,0.044,0.469,0.007,0.461,0.116,0.003,0.112,0.314,0.002,0.311,0.084,0.,0.084
182,2,26,379,15,182,,,,,,,,,,,,,,,,0.171,0.,0.163
186,4,6,435,63,186,0.027,0.,0.027,0.028,0.,0.028,,,,0.093,0.,0.093,,,,0.061,0.,0.061
189,5,3,505,127,189,0.022,0.,0.022,0.021,0.,0.021,,,,0.096,0.,0.096,0.157,0.,0.157,0.041,0.,0.041
193,0,193,389,3,193,,,,,,,,,,,,,0.422,0.004,0.418,,,
195,3,13,421,31,195,,,,0.071,0.,0.071,0.554,0.,0.554,,,,0.234,0.,0.234,0.099,0.,0.099
197,0,197,397,3,197,,,,,,,,,,0.257,0.,0.257,,,,,,
199,0,199,401,3,199,0.203,0.,0.203,,,,,,,,,,,,,,,
200,0,200,403,3,200,,,,0.225,0.003,0.221,,,,,,,,,,,,
204,0,204,411,3,204,,,,,,,,,,,,,,,,0.423,0.003,0.419
204,1,68,415,7,204,,,,,,,,,,0.222,0.,0.222,,,,0.301,0.,0.301
207,1,69,421,7,207,0.137,0.,0.137,,,,,,,,,,,,,,,
210,2,30,435,15,210,,,,,,,,,,0.175,0.,0.175,,,,,,
210,3,14,451,31,210,,,,0.057,0.,0.057,0.634,0.008,0.625,,,,0.255,0.,0.255,0.125,0.,0.125
213,1,71,433,7,213,,,,,,,,,,,,,0.414,0.,0.414,,,
216,1,72,439,7,216,,,,0.164,0.,0.164,,,,,,,,,,,,
217,2,31,449,15,217,0.094,0.,0.094,,,,,,,,,,0.356,0.,0.356,,,
217,4,7,497,63,217,,,,,,,0.66,0.004,0.656,0.136,0.,0.136,0.22,0.,0.22,0.08,0.,0.08
224,2,32,463,15,224,,,,,,,,,,,,,,,,0.234,0.003,0.23
225,0,225,453,3,225,,,,,,,,,,0.327,0.,0.327,0.563,0.007,0.555,,,
225,3,15,481,31,225,,,,0.061,0.,0.061,0.74,0.003,0.736,0.166,0.,0.166,0.29,0.,0.29,0.145,0.,0.145
228,0,228,459,3,228,0.271,0.003,0.267,,,,,,,,,,,,,,,
229,0,229,461,3,229,,,,0.276,0.,0.276,,,,,,,,,,,,
231,2,33,477,15,231,,,,0.111,0.,0.111,,,,,,,,,,,,
237,1,79,481,7,237,,,,,,,,,,0.349,0.,0.349,,,,0.415,0.,0.415
238,0,238,479,3,238,,,,,,,,,,,,,,,,0.565,0.003,0.561
240,3,16,511,31,240,0.07,0.,0.07,0.07,0.,0.07,0.888,0.,0.888,,,,0.33,0.,0.33,0.238,0.,0.238
243,1,81,493,7,243,0.202,0.,0.202,,,,,,,,,,,,,,,
245,2,35,505,15,245,,,,,,,,,,0.247,0.,0.247,,,,,,
248,4,8,559,63,248,0.048,0.,0.048,,,,,,,0.174,0.004,0.17,,,,0.103,0.002,0.1
252,5,4,631,127,252,0.029,0.,0.029,0.029,0.,0.029,,,,0.15,0.,0.15,0.235,0.,0.235,0.065,0.,0.065
253,0,253,509,3,253,,,,,,,,,,0.387,0.,0.387,,,,,,
254,6,2,763,255,254,0.024,0.,0.024,0.022,0.,0.022,,,,0.149,0.,0.149,0.205,0.,0.205,0.045,0.,0.045
255,1,85,517,7,255,,,,,,,,,,,,,0.566,0.,0.566,,,
255,3,17,541,31,255,,,,0.092,0.,0.092,1.019,0.007,1.011,,,,0.369,0.003,0.365,0.184,0.,0.184
255,7,1,1021,511,255,0.024,0.,0.024,0.018,0.,0.018,0.485,0.015,0.469,0.185,0.,0.185,0.215,0.,0.215,0.034,0.,0.034
257,0,257,517,3,257,0.353,0.,0.353,,,,,,,,,,0.702,0.,0.702,,,
258,0,258,519,3,258,,,,0.353,0.006,0.347,,,,,,,,,,,,
259,2,37,533,15,259,0.135,0.,0.135,,,,,,,,,,0.498,0.,0.497,,,
261,1,87,529,7,261,,,,0.233,0.,0.232,,,,,,,,,,,,
266,2,38,547,15,266,,,,,,,,,,,,,,,,0.311,0.,0.311
270,1,90,547,7,270,,,,,,,,,,0.368,0.,0.368,,,,0.503,0.003,0.499
270,3,18,571,31,270,,,,0.111,0.,0.111,,,,0.24,0.,0.24,0.414,0.004,0.41,0.183,0.,0.183
279,1,93,565,7,279,0.261,0.,0.261,,,,,,,,,,,,,,,
279,4,9,621,63,279,,,,0.065,0.,0.065,,,,0.2,0.,0.2,0.335,0.,0.335,,,
280,2,40,575,15,280,,,,,,,,,,0.313,0.,0.313,,,,,,
281,0,281,565,3,281,,,,,,,,,,0.475,0.,0.474,,,,,,
283,0,283,569,3,283,0.568,0.041,0.526,,,,,,,,,,,,,,,
285,3,19,601,31,285,,,,0.095,0.,0.094,,,,,,,0.446,0.,0.446,0.208,0.,0.208
286,0,286,575,3,286,0.41,0.,0.41,,,,,,,,,,,,,,,
287,0,287,577,3,287,,,,0.437,0.003,0.433,,,,,,,,,,,,
287,2,41,589,15,287,,,,0.163,0.,0.163,,,,,,,,,,,,
288,0,288,579,3,288,,,,,,,,,,0.686,0.032,0.653,,,,,,
300,3,20,631,31,300,0.107,0.,0.107,0.192,0.,0.191,,,,,,,0.52,0.,0.52,0.233,0.,0.233
301,2,43,617,15,301,0.172,0.,0.172,,,,,,,,,,,,,,,
303,1,101,613,7,303,,,,,,,,,,0.506,0.011,0.495,,,,,,
306,1,102,619,7,306,,,,0.319,0.,0.319,,,,,,,,,,,,
309,0,309,621,3,309,,,,,,,,,,0.573,0.,0.572,,,,,,
310,4,10,683,63,310,0.073,0.,0.073,0.073,0.,0.073,,,,0.263,0.,0.263,,,,,,
315,0,315,633,3,315,0.48,0.008,0.472,,,,,,,,,,,,,,,
315,1,105,637,7,315,0.312,0.003,0.308,,,,,,,,,,,,,,,
315,2,45,645,15,315,,,,,,,,,,0.42,0.,0.419,,,,,,
315,3,21,661,31,315,,,,0.136,0.,0.136,,,,0.317,0.,0.316,0.586,0.003,0.582,0.243,0.,0.243
315,5,5,757,127,315,0.045,0.,0.045,0.043,0.,0.043,,,,0.216,0.,0.216,,,,0.094,0.,0.094
316,0,316,635,3,316,,,,0.483,0.,0.483,,,,,,,,,,,,
330,3,22,691,31,330,,,,0.128,0.,0.128,,,,,,,0.66,0.,0.66,0.274,0.003,0.27
336,1,112,679,7,336,,,,,,,,,,0.553,0.004,0.549,,,,,,
337,0,337,677,3,337,,,,,,,,,,0.725,0.,0.725,,,,,,
341,4,11,745,63,341,0.078,0.,0.078,,,,,,,0.303,0.,0.303,,,,,,
342,0,342,687,3,342,,,,0.557,0.003,0.553,,,,,,,,,,,,
343,2,49,701,15,343,0.232,0.,0.232,0.239,0.006,0.233,,,,0.447,0.,0.447,,,,,,
345,3,23,721,31,345,,,,0.143,0.,0.143,,,,,,,0.633,0.,0.633,0.296,0.,0.296
350,2,50,715,15,350,,,,,,,,,,0.5,0.,0.5,,,,,,
357,2,51,729,15,357,,,,,,,,,,0.564,0.,0.564,,,,,,
360,3,24,751,31,360,,,,0.152,0.,0.152,,,,,,,0.717,0.012,0.705,0.329,0.004,0.325
364,2,52,743,15,364,,,,,,,,,,0.518,0.,0.518,,,,,,
371,2,53,757,15,371,,,,,,,,,,0.551,0.,0.551,,,,,,
372,4,12,807,63,372,0.087,0.,0.087,0.092,0.002,0.09,,,,,,,,,,,,
375,3,25,781,31,375,,,,0.166,0.,0.166,,,,,,,0.765,0.003,0.76,0.344,0.003,0.34
378,2,54,771,15,378,,,,,,,,,,0.605,0.,0.605,,,,,,
378,5,6,883,127,378,0.067,0.,0.067,,,,,,,0.321,0.,0.32,,,,0.13,0.,0.13
381,6,3,1017,255,381,,,,0.038,0.,0.038,,,,,,,0.374,0.002,0.371,0.083,0.,0.083
385,0,385,773,3,385,,,,,,,,,,,,,1.502,0.,1.501,,,
385,2,55,785,15,385,,,,,,,,,,0.611,0.,0.61,1.048,0.,1.047,,,
390,3,26,811,31,390,,,,0.181,0.,0.181,,,,,,,0.825,0.,0.825,0.37,0.004,0.366
392,2,56,799,15,392,,,,,,,,,,0.634,0.003,0.63,,,,,,
399,2,57,813,15,399,,,,,,,,,,0.614,0.,0.614,,,,,,
403,4,13,869,63,403,0.123,0.,0.123,,,,,,,,,,0.647,0.008,0.639,,,
405,3,27,841,31,405,,,,0.188,0.007,0.181,,,,,,,,,,0.408,0.012,0.396
406,2,58,827,15,406,,,,,,,,,,0.695,0.,0.695,,,,,,
413,2,59,841,15,413,,,,,,,,,,0.654,0.,0.654,,,,,,
420,2,60,855,15,420,,,,,,,,,,0.724,0.,0.724,,,,,,
420,3,28,871,31,420,,,,0.211,0.,0.21,,,,,,,,,,0.437,0.003,0.433
427,0,427,857,3,427,,,,0.913,0.,0.913,,,,,,,,,,,,
427,2,61,869,15,427,0.368,0.,0.368,0.365,0.,0.364,,,,0.744,0.,0.744,,,,,,
434,2,62,883,15,434,,,,,,,,,,0.775,0.,0.775,,,,,,
434,4,14,931,63,434,0.119,0.004,0.115,0.137,0.,0.137,,,,0.455,0.,0.455,,,,0.288,0.,0.287
435,3,29,901,31,435,,,,0.219,0.,0.219,,,,,,,,,,0.483,0.,0.483
441,2,63,897,15,441,,,,,,,,,,0.787,0.,0.787,,,,,,
441,5,7,1009,127,441,0.075,0.,0.075,,,,,,,0.42,0.,0.42,,,,,,
448,2,64,911,15,448,,,,,,,,,,0.795,0.,0.794,,,,,,
450,3,30,931,31,450,,,,0.24,0.003,0.236,,,,,,,,,,0.518,0.007,0.51
455,2,65,925,15,455,,,,,,,,,,0.849,0.,0.849,,,,,,
462,2,66,939,15,462,,,,,,,,,,0.843,0.003,0.839,,,,,,
465,3,31,961,31,465,,,,0.251,0.,0.251,,,,,,,,,,0.547,0.,0.547
465,4,15,993,63,465,0.138,0.004,0.134,,,,,,,,,,,,,,,
469,2,67,953,15,469,,,,,,,,,,0.857,0.,0.857,,,,,,
476,2,68,967,15,476,,,,,,,,,,0.897,0.003,0.893,,,,,,
480,3,32,991,31,480,,,,0.278,0.007,0.27,,,,,,,,,,0.589,0.,0.589
483,2,69,981,15,483,,,,,,,,,,0.913,0.004,0.909,,,,,,
490,2,70,995,15,490,,,,,,,,,,0.984,0.,0.984,,,,,,
495,3,33,1021,31,495,,,,0.284,0.,0.284,,,,,,,,,,0.64,0.,0.64
496,4,16,1055,63,496,0.16,0.,0.16,0.172,0.,0.172,,,,,,,,,,0.373,0.004,0.367
497,2,71,1009,15,497,,,,,,,,,,0.962,0.004,0.958,,,,,,
504,2,72,1023,15,504,,,,,,,,,,0.991,0.003,0.987,,,,,,
504,5,8,1135,127,504,0.092,0.,0.092,,,,,,,0.528,0.,0.528,,,,,,
505,0,505,1013,3,505,,,,,,,,,,1.656,0.002,1.653,,,,,,
508,0,508,1019,3,508,1.208,0.003,1.204,,,,,,,,,,,,,,,
508,6,4,1271,255,508,,,,0.073,0.,0.073,,,,,,,0.598,0.,0.598,,,
510,3,34,1051,31,510,,,,0.31,0.,0.31,,,,,,,,,,0.68,0.,0.68
511,2,73,1037,15,511,,,,0.494,0.,0.494,,,,,,,1.693,0.,1.693,,,
511,8,1,2045,1023,511,0.062,0.,0.061,0.034,0.,0.034,,,,0.597,0.,0.597,0.583,0.,0.583,0.072,0.,0.071
512,0,512,1027,3,512,,,,1.272,0.,1.272,,,,,,,,,,,,
513,0,513,1029,3,513,,,,,,,,,,,,,2.495,0.,2.495,,,
525,3,35,1081,31,525,,,,0.307,0.011,0.295,,,,,,,,,,0.721,0.,0.721
527,4,17,1117,63,527,0.182,0.,0.182,0.175,0.,0.175,,,,0.671,0.,0.671,,,,,,
540,3,36,1111,31,540,,,,0.32,0.,0.32,,,,,,,,,,0.763,0.003,0.759
541,0,541,1085,3,541,,,,,,,,,,,,,,,,2.672,0.004,2.668
555,3,37,1141,31,555,,,,0.341,0.,0.341,,,,,,,,,,,,
558,4,18,1179,63,558,,,,0.204,0.,0.204,,,,,,,,,,,,
565,0,565,1133,3,565,1.579,0.01,1.568,,,,,,,,,,,,,,,
567,5,9,1261,127,567,,,,,,,,,,,,,0.916,0.007,0.908,0.283,0.,0.283
570,3,38,1171,31,570,,,,0.368,0.,0.368,,,,,,,,,,,,
575,0,575,1153,3,575,,,,,,,,,,2.638,0.048,2.587,,,,,,
589,4,19,1241,63,589,0.22,0.,0.22,0.236,0.,0.236,,,,0.834,0.,0.833,,,,,,
590,0,590,1183,3,590,,,,,,,,,,2.294,0.,2.294,,,,,,
593,0,593,1189,3,593,1.601,0.003,1.597,,,,,,,,,,,,,,,
620,4,20,1303,63,620,,,,0.273,0.,0.273,,,,,,,,,,,,
651,4,21,1365,63,651,0.272,0.,0.272,0.291,0.,0.291,,,,1.011,0.,1.01,,,,,,
674,0,674,1351,3,674,,,,,,,,,,2.926,0.024,2.899,,,,,,
677,0,677,1357,3,677,2.101,0.012,2.089,,,,,,,,,,,,,,,
682,4,22,1427,63,682,,,,0.313,0.,0.312,,,,,,,,,,,,
683,0,683,1369,3,683,,,,2.15,0.,2.15,,,,,,,,,,,,
693,5,11,1513,127,693,0.167,0.,0.167,0.178,0.007,0.17,,,,1.051,0.,1.051,,,,,,
769,0,769,1541,3,769,,,,,,,,,,,,,5.426,0.,5.422,,,
811,0,811,1625,3,811,,,,,,,,,,,,,,,,5.822,0.027,5.793
819,5,13,1765,127,819,,,,,,,,,,,,,1.767,0.004,1.763,0.565,0.,0.565
1008,5,16,2143,127,1008,0.343,0.,0.343,0.365,0.004,0.361,,,,2.404,0.,2.404,,,,,,
1011,0,1011,2025,3,1011,,,,,,,,,,6.865,0.088,6.776,,,,,,
1016,0,1016,2035,3,1016,4.548,0.003,4.544,,,,,,,,,,,,,,,
1023,9,1,4093,2047,1023,0.115,0.,0.115,0.078,0.,0.078,,,,2.42,0.003,2.415,1.637,0.016,1.62,0.171,0.,0.171
1024,0,1024,2051,3,1024,,,,4.817,0.004,4.812,,,,,,,,,,,,
1025,0,1025,2053,3,1025,,,,,,,,,,,,,9.526,0.011,9.512,,,
1071,5,17,2269,127,1071,,,,,,,,,,,,,,,,0.979,0.,0.978
1081,0,1081,2165,3,1081,,,,,,,,,,,,,,,,10.196,0.007,10.186
1323,5,21,2773,127,1323,0.568,0.,0.568,0.594,0.003,0.59,,,,4.658,0.,4.657,,,,,,
1365,0,1365,2733,3,1365,,,,8.492,0.08,8.41,,,,,,,,,,,,
