param-n,cbn-regression-cubic-real,cbn-regression-cubic-sys,cbn-regression-cubic-user,cbv-regression-quadratic-real,cbv-regression-quadratic-sys,cbv-regression-quadratic-user,lazy-regression-quadratic-real,lazy-regression-quadratic-sys,lazy-regression-quadratic-user,native-compute(1)-native-compute-compilation-real,native-compute(1)-native-compute-conversion-to-native-code-real,native-compute(1)-native-compute-evaluation-real,native-compute(1)-native-compute-reification-real,native-compute(1)-regression-quadratic-real,native-compute(1)-regression-quadratic-sys,native-compute(1)-regression-quadratic-user,native-compute(2)-native-compute-compilation-real,native-compute(2)-native-compute-conversion-to-native-code-real,native-compute(2)-native-compute-evaluation-real,native-compute(2)-native-compute-reification-real,native-compute(2)-regression-quadratic-real,native-compute(2)-regression-quadratic-sys,native-compute(2)-regression-quadratic-user,simpl-regression-cubic-real,simpl-regression-cubic-sys,simpl-regression-cubic-user,vm-compute-regression-quadratic-real,vm-compute-regression-quadratic-sys,vm-compute-regression-quadratic-user
1593,,,,,,,,,,0.06134,0.00031,0.01582,0.00186,0.079,0.003,0.016,0.06191,0.00027,0.01464,0.00185,0.078,0.,0.017,,,,,,
1609,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043,0.,0.043
1621,,,,,,,1.672,0.,1.672,,,,,,,,,,,,,,,,,,,,
1648,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.,0.06
1687,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047,0.,0.047
1706,,,,,,,,,,0.06223,0.00031,0.01551,0.00223,0.08,0.003,0.015,0.06367,0.00035,0.01550,0.00202,0.081,0.,0.018,,,,,,
1709,,,,0.804,0.,0.804,,,,,,,,,,,,,,,,,,,,,,,
1711,,,,,,,1.846,0.015,1.829,,,,,,,,,,,,,,,,,,,,
1726,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049,0.,0.049
1765,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051,0.,0.051
1801,,,,,,,2.327,0.,2.327,,,,,,,,,,,,,,,,,,,,
1805,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056,0.,0.056
1820,,,,,,,,,,0.06285,0.00031,0.04648,0.00212,0.111,0.007,0.043,0.06273,0.00032,0.01883,0.00209,0.084,0.,0.023,,,,,,
1826,,,,0.909,0.,0.908,,,,,,,,,,,,,,,,,,,,,,,
1844,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055,0.,0.055
1851,,,,0.928,0.,0.928,,,,,,,,,,,,,,,,,,,,,,,
1883,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058,0.,0.058
1922,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.,0.06
1933,,,,,,,,,,0.06269,0.00031,0.02054,0.00222,0.085,0.,0.024,0.06235,0.00033,0.02180,0.00228,0.086,0.003,0.022,,,,,,
1961,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062,0.,0.062
1993,,,,1.084,0.,1.083,,,,,,,,,,,,,,,,,,,,,,,
2001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065,0.,0.065
2013,,,,,,,,,,,,,,,,,,,,,,,,,,,0.156,0.,0.156
2040,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,0.,0.067
2047,,,,,,,,,,0.06254,0.00031,0.02386,0.00233,0.089,0.008,0.02,0.06223,0.00029,0.02077,0.00238,0.085,0.,0.025,,,,,,
2079,,,,,,,,,,,,,,,,,,,,,,,,,,,0.069,0.,0.069
2118,,,,,,,,,,,,,,,,,,,,,,,,,,,0.072,0.,0.072
2136,,,,1.232,0.003,1.227,,,,,,,,,,,,,,,,,,,,,,,
2157,,,,,,,,,,,,,,,,,,,,,,,,,,,0.075,0.,0.075
2161,,,,,,,2.885,0.,2.885,0.06238,0.00031,0.02682,0.00246,0.092,0.,0.031,0.06220,0.00034,0.02465,0.00249,0.089,0.003,0.026,,,,,,
2197,,,,,,,,,,,,,,,,,,,,,,,,,,,0.076,0.,0.076
2236,,,,,,,,,,,,,,,,,,,,,,,,,,,0.079,0.,0.079
2274,,,,,,,,,,0.06267,0.00031,0.02958,0.00258,0.095,0.003,0.03,0.06188,0.00033,0.02552,0.00253,0.09,0.,0.029,,,,,,
2275,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082,0.,0.082
2278,,,,1.405,0.,1.405,,,,,,,,,,,,,,,,,,,,,,,
2282,,,,1.391,0.,1.391,,,,,,,,,,,,,,,,,,,,,,,
2314,,,,,,,,,,,,,,,,,,,,,,,,,,,0.085,0.,0.085
2353,,,,,,,,,,,,,,,,,,,,,,,,,,,0.088,0.,0.088
2388,,,,,,,,,,0.06237,0.00035,0.03016,0.00267,0.095,0.,0.035,0.06219,0.00030,0.03007,0.00275,0.095,0.,0.035,,,,,,
2392,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,0.,0.091
2420,,,,1.585,0.,1.585,,,,,,,,,,,,,,,,,,,,,,,
2432,,,,,,,,,,,,,,,,,,,,,,,,,,,0.094,0.,0.094
2471,,,,,,,,,,,,,,,,,,,,,,,,,,,0.096,0.,0.096
2502,,,,,,,,,,0.06327,0.00031,0.05096,0.00279,0.117,0.,0.055,0.06341,0.00033,0.03153,0.00281,0.098,0.,0.036,,,,,,
2510,,,,,,,,,,,,,,,,,,,,,,,,,,,0.099,0.,0.099
2521,,,,,,,4.341,0.031,4.308,,,,,,,,,,,,,,,,,,,,
2549,,,,,,,,,,,,,,,,,,,,,,,,,,,0.102,0.,0.102
2562,,,,1.771,0.,1.77,,,,,,,,,,,,,,,,,,,,,,,
2588,,,,,,,,,,,,,,,,,,,,,,,,,,,0.105,0.,0.105
2615,,,,,,,,,,0.06358,0.00032,0.03505,0.00289,0.102,0.007,0.033,0.06261,0.00031,0.03630,0.00295,0.102,0.004,0.037,,,,,,
2628,,,,,,,,,,,,,,,,,,,,,,,,,,,0.108,0.,0.108
2667,,,,,,,,,,,,,,,,,,,,,,,,,,,0.112,0.,0.112
2705,,,,1.964,0.003,1.959,,,,,,,,,,,,,,,,,,,,,,,
2706,,,,,,,,,,,,,,,,,,,,,,,,,,,0.115,0.,0.115
2729,,,,,,,,,,0.06238,0.00031,0.07161,0.00324,0.137,0.,0.076,0.06282,0.00032,0.03975,0.00314,0.106,0.007,0.037,,,,,,
2745,,,,,,,,,,,,,,,,,,,,,,,,,,,0.117,0.,0.117
2784,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.,0.12
2824,,,,,,,,,,,,,,,,,,,,,,,,,,,0.123,0.,0.123
2842,,,,,,,,,,0.06319,0.00031,0.14375,0.00323,0.21,0.024,0.125,0.06389,0.00034,0.03928,0.00326,0.106,0.,0.044,,,,,,
2847,,,,2.187,0.,2.187,,,,,,,,,,,,,,,,,,,,,,,
2863,,,,,,,,,,,,,,,,,,,,,,,,,,,0.127,0.,0.127
2881,,,,,,,5.576,0.036,5.54,,,,,,,,,,,,,,,,,,,,
2902,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,0.,0.13
2941,,,,,,,,,,,,,,,,,,,,,,,,,,,0.134,0.,0.134
2956,,,,,,,,,,0.06307,0.00032,0.04410,0.00328,0.11,0.,0.049,0.06254,0.00031,0.04149,0.00330,0.107,0.,0.047,,,,,,
2980,,,,,,,,,,,,,,,,,,,,,,,,,,,0.137,0.,0.137
3019,,,,,,,,,,,,,,,,,,,,,,,,,,,0.141,0.,0.141
3059,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,0.,0.143
3070,,,,,,,,,,0.06369,0.00031,0.06593,0.00346,0.133,0.,0.071,0.06286,0.00033,0.04826,0.00347,0.115,0.003,0.05,,,,,,
3098,,,,,,,,,,,,,,,,,,,,,,,,,,,0.147,0.,0.147
3137,,,,,,,,,,,,,,,,,,,,,,,,,,,0.151,0.,0.151
3183,,,,,,,,,,0.06236,0.00029,0.04762,0.00364,0.114,0.003,0.049,0.06289,0.00034,0.04964,0.00356,0.116,0.,0.055,,,,,,
3241,,,,,,,6.952,0.031,6.919,,,,,,,,,,,,,,,,,,,,
3268,,,,,,,,,,,,,,,,,,,,,,,,,,,0.163,0.,0.163
3297,,,,,,,,,,0.06368,0.00031,0.05669,0.00374,0.124,0.003,0.058,0.06294,0.00031,0.05619,0.02196,0.141,0.007,0.072,,,,,,
3398,,,,,,,,,,,,,,,,,,,,,,,,,,,0.175,0.,0.175
3410,,,,,,,,,,0.06345,0.00031,0.06775,0.00378,0.135,0.003,0.07,0.06355,0.00033,0.06166,0.00382,0.129,0.004,0.063,,,,,,
3416,,,,3.058,0.004,3.054,,,,,,,,,,,,,,,,,,,,,,,
3524,,,,,,,,,,0.06431,0.00033,0.08024,0.00385,0.148,0.003,0.082,0.06287,0.00033,0.06720,0.00390,0.134,0.,0.072,,,,,,
3529,,,,,,,,,,,,,,,,,,,,,,,,,,,0.189,0.,0.189
3601,,,,,,,9.261,0.056,9.204,,,,,,,,,,,,,,,,,,,,
3638,,,,,,,,,,0.06352,0.00030,0.06409,0.00623,0.134,0.,0.072,0.06398,0.00033,0.06280,0.00402,0.131,0.003,0.065,,,,,,
3660,,,,,,,,,,,,,,,,,,,,,,,,,,,0.202,0.,0.202
3674,,,,,,,,,,0.24229,0.00117,0.07484,0.00400,0.323,0.003,0.086,0.06032,0.00026,0.15748,0.00403,0.222,0.,0.163,,,,,,
3751,,,,,,,,,,0.06292,0.00031,0.06775,0.00414,0.135,0.,0.074,0.06344,0.00032,0.06613,0.00409,0.134,0.003,0.069,,,,,,
3790,,,,,,,,,,,,,,,,,,,,,,,,,,,0.216,0.,0.216
3865,,,,,,,,,,0.06474,0.00031,0.07276,0.00428,0.142,0.003,0.075,0.06374,0.00032,0.07179,0.00421,0.14,0.,0.078,,,,,,
3921,,,,,,,,,,,,,,,,,,,,,,,,,,,0.231,0.,0.231
3979,,,,,,,,,,0.06385,0.00031,0.07494,0.00436,0.143,0.007,0.073,0.06341,0.00032,0.07680,0.00439,0.145,0.,0.083,,,,,,
3985,,,,4.157,0.003,4.153,,,,,,,,,,,,,,,,,,,,,,,
4024,,,,,,,,,,,,,,,,,,,,,,,,,,,0.273,0.,0.273
4052,,,,,,,,,,,,,,,,,,,,,,,,,,,0.245,0.,0.245
4092,,,,,,,,,,0.06315,0.00034,0.07982,0.00453,0.148,0.,0.086,0.06306,0.00034,0.08147,0.00448,0.149,0.,0.088,,,,,,
4182,,,,,,,,,,,,,,,,,,,,,,,,,,,0.262,0.,0.262
4206,,,,,,,,,,0.06296,0.00031,0.08365,0.00453,0.151,0.003,0.086,0.06367,0.00032,0.08964,0.00449,0.158,0.003,0.092,,,,,,
4313,,,,,,,,,,,,,,,,,,,,,,,,,,,0.277,0.,0.277
4319,,,,,,,,,,0.06457,0.00030,0.08772,0.00469,0.157,0.003,0.09,0.06290,0.00034,0.09276,0.00468,0.16,0.,0.099,,,,,,
4433,,,,,,,,,,0.06340,0.00030,0.09327,0.00481,0.161,0.,0.1,0.06356,0.00032,0.09556,0.00478,0.164,0.,0.102,,,,,,
4444,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293,0.,0.293
4547,,,,,,,,,,0.06383,0.00031,0.10014,0.00502,0.169,0.,0.107,0.06502,0.00032,0.09925,0.00505,0.169,0.007,0.099,,,,,,
4555,,,,5.46,0.,5.459,,,,,,,,,,,,,,,,,,,,,,,
4574,,,,,,,,,,,,,,,,,,,,,,,,,,,0.312,0.,0.312
4660,,,,,,,,,,0.06495,0.00030,0.10753,0.00506,0.178,0.,0.114,0.06332,0.00033,0.13082,0.00507,0.199,0.003,0.134,,,,,,
4705,,,,,,,,,,,,,,,,,,,,,,,,,,,0.327,0.,0.327
4774,,,,,,,,,,0.06393,0.00030,0.10707,0.00528,0.176,0.,0.114,0.06419,0.00033,0.11248,0.00507,0.182,0.004,0.115,,,,,,
4836,,,,,,,,,,,,,,,,,,,,,,,,,,,0.346,0.,0.346
4887,,,,,,,,,,0.06432,0.00030,0.11201,0.00533,0.182,0.,0.119,0.06432,0.00034,0.12478,0.00529,0.194,0.007,0.124,,,,,,
4966,,,,,,,,,,,,,,,,,,,,,,,,,,,0.365,0.,0.365
5001,,,,,,,,,,0.06392,0.00030,0.11815,0.00536,0.187,0.007,0.118,0.06416,0.00032,0.12423,0.00545,0.194,0.003,0.128,,,,,,
5097,,,,,,,,,,,,,,,,,,,,,,,,,,,0.384,0.,0.384
5115,,,,,,,,,,0.06462,0.00031,0.12877,0.00560,0.199,0.003,0.132,0.06437,0.00034,0.13379,0.00562,0.204,0.007,0.134,,,,,,
5124,,,,6.838,0.,6.837,,,,,,,,,,,,,,,,,,,,,,,
5228,,,,,,,,,,0.06437,0.00030,0.13242,0.00574,0.203,0.,0.14,0.06365,0.00032,0.13270,0.00571,0.202,0.007,0.133,,,,0.403,0.,0.403
5342,,,,,,,,,,0.06362,0.00030,0.14127,0.00578,0.211,0.003,0.145,0.06386,0.00032,0.14179,0.00576,0.211,0.,0.149,,,,,,
5358,,,,,,,,,,,,,,,,,,,,,,,,,,,0.424,0.,0.424
5456,,,,,,,,,,0.06388,0.00030,0.14377,0.00588,0.214,0.007,0.144,0.06468,0.00032,0.14141,0.00991,0.216,0.008,0.145,,,,,,
5489,,,,,,,,,,,,,,,,,,,,,,,,,,,0.445,0.003,0.441
5569,,,,,,,,,,0.06392,0.00030,0.14871,0.00617,0.219,0.007,0.149,0.06450,0.00034,0.16073,0.00603,0.231,0.007,0.161,,,,,,
5620,,,,,,,,,,,,,,,,,,,,,,,,,,,0.465,0.,0.464
5683,,,,,,,,,,0.06397,0.00030,0.17329,0.00620,0.243,0.007,0.174,0.06359,0.00032,0.16084,0.00600,0.23,0.003,0.165,,,,,,
5693,,,,8.376,0.007,8.365,,,,,,,,,,,,,,,,,,,,,,,
5750,,,,,,,,,,,,,,,,,,,,,,,,,,,0.486,0.,0.485
5796,,,,,,,,,,0.06429,0.00030,0.15555,0.00624,0.226,0.003,0.16,0.06410,0.00033,0.16321,0.00629,0.234,0.,0.171,,,,,,
5881,,,,,,,,,,,,,,,,,,,,,,,,,,,0.508,0.,0.508
5910,,,,,,,,,,0.06363,0.00030,0.16367,0.00791,0.235,0.,0.174,0.06443,0.00033,0.17258,0.00628,0.243,0.,0.181,,,,,,
6012,,,,,,,,,,,,,,,,,,,,,,,,,,,0.529,0.,0.529
6034,,,,,,,,,,,,,,,,,,,,,,,,,,,0.692,0.,0.692
6142,,,,,,,,,,,,,,,,,,,,,,,,,,,0.552,0.,0.552
6221,,,,,,,,,,0.06520,0.00030,0.18551,0.00663,0.257,0.,0.194,0.06444,0.00033,0.18859,0.00678,0.26,0.003,0.194,,,,,,
6273,,,,,,,,,,,,,,,,,,,,,,,,,,,0.576,0.,0.576
6532,,,,,,,,,,0.06399,0.00030,0.20702,0.00709,0.278,0.,0.216,0.06393,0.00033,0.21025,0.00912,0.283,0.,0.221,,,,,,
6843,,,,,,,,,,0.06485,0.00030,0.21525,0.00737,0.287,0.007,0.217,0.06428,0.00033,0.23365,0.00733,0.305,0.004,0.239,,,,,,
6900,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69,0.,0.69
7154,,,,,,,,,,0.06450,0.00030,0.23666,0.00785,0.309,0.,0.247,0.06524,0.00032,0.24906,0.00755,0.322,0.,0.259,,,,,,
7346,,,,,,,,,,0.06099,0.00031,0.28345,0.00770,0.352,0.,0.292,0.06042,0.00032,0.26431,0.00775,0.332,0.003,0.27,,,,,,
7465,,,,,,,,,,0.06400,0.00031,0.25801,0.00864,0.331,0.,0.269,0.06371,0.00034,0.26389,0.00793,0.336,0.003,0.27,,,,,,
7527,,,,,,,,,,,,,,,,,,,,,,,,,,,0.817,0.007,0.809
7776,,,,,,,,,,0.06545,0.00031,0.28433,0.00987,0.36,0.,0.296,0.06453,0.00032,0.28990,0.00837,0.363,0.,0.3,,,,,,
8045,,,,,,,,,,,,,,,,,,,,,,,,,,,0.948,0.,0.948
8087,,,,,,,,,,0.06429,0.00030,0.29489,0.00856,0.368,0.003,0.302,0.06420,0.00032,0.30404,0.00842,0.377,0.003,0.311,,,,,,
8154,,,,,,,,,,,,,,,,,,,,,,,,,,,0.957,0.003,0.953
8398,,,,,,,,,,0.06373,0.00031,0.32310,0.00885,0.396,0.,0.334,0.06403,0.00032,0.33599,0.00885,0.409,0.004,0.343,,,,,,
8709,,,,,,,,,,0.06497,0.00031,0.34131,0.00891,0.415,0.,0.352,0.06408,0.00032,0.35043,0.00915,0.424,0.003,0.358,,,,,,
8781,,,,,,,,,,,,,,,,,,,,,,,,,,,1.104,0.,1.104
9019,,,,,,,,,,0.06420,0.00030,0.37300,0.00977,0.447,0.,0.385,0.06476,0.00035,0.39037,0.00938,0.465,0.003,0.398,,,,,,
9330,,,,,,,,,,0.06461,0.00030,0.39274,0.00971,0.467,0.003,0.401,0.06452,0.00033,0.41608,0.00977,0.49,0.003,0.424,,,,,,
9409,,,,,,,,,,,,,,,,,,,,,,,,,,,1.266,0.003,1.262
9641,,,,,,,,,,0.06497,0.00031,0.42641,0.01020,0.502,0.004,0.435,0.06481,0.00033,0.45285,0.01028,0.528,0.003,0.461,,,,,,
9952,,,,,,,,,,0.06595,0.00030,0.44971,0.01089,0.527,0.011,0.451,0.06477,0.00033,0.52254,0.01052,0.598,0.004,0.531,,,,,,
10036,,,,,,,,,,,,,,,,,,,,,,,,,,,1.437,0.,1.437
10056,,,,,,,,,,,,,,,,,,,,,,,,,,,1.457,0.,1.457
10263,,,,,,,,,,0.06483,0.00030,0.49152,0.01276,0.569,0.,0.506,0.06497,0.00032,0.50555,0.01063,0.581,0.007,0.51,,,,,,
10574,,,,,,,,,,0.06526,0.00030,0.53437,0.01136,0.611,0.,0.548,0.06553,0.00032,0.61180,0.01128,0.689,0.,0.625,,,,,,
10663,,,,,,,,,,,,,,,,,,,,,,,,,,,1.618,0.003,1.614
10885,,,,,,,,,,0.06561,0.00030,0.55617,0.01214,0.634,0.004,0.567,0.06580,0.00032,0.56793,0.01242,0.646,0.004,0.578,,,,,,
11017,,,,,,,,,,0.06122,0.00031,0.69139,0.01162,0.764,0.003,0.701,0.06156,0.00033,0.56836,0.01172,0.642,0.,0.582,,,,,,
11196,,,,,,,,,,0.06524,0.00031,0.56346,0.01164,0.64,0.006,0.571,0.06581,0.00032,0.58525,0.01192,0.663,0.004,0.595,,,,,,
11290,,,,,,,,,,,,,,,,,,,,,,,,,,,1.804,0.,1.804
11507,,,,,,,,,,0.06678,0.00030,0.60908,0.01217,0.688,0.004,0.619,0.06628,0.00033,0.62375,0.01219,0.702,0.003,0.634,,,,,,
11818,,,,,,,,,,0.06722,0.00031,0.62541,0.01258,0.705,0.003,0.638,0.06551,0.00032,0.63480,0.01268,0.713,0.004,0.646,,,,,,
11917,,,,,,,,,,,,,,,,,,,,,,,,,,,2.001,0.,2.
12544,,,,,,,,,,,,,,,,,,,,,,,,,,,2.212,0.,2.212
13000,,,,,,,,,,0.06622,0.00033,0.77069,0.01367,0.851,0.004,0.783,0.06589,0.00032,0.78969,0.01368,0.869,0.007,0.798,,,,,,
14181,,,,,,,,,,0.06664,0.00030,0.89379,0.01602,0.976,0.008,0.904,0.06618,0.00032,0.91684,0.01464,0.998,0.,0.934,,,,,,
14689,,,,,,,,,,0.06040,0.00033,0.99930,0.01507,1.075,0.003,1.012,0.06120,0.00032,0.96269,0.01519,1.039,0.003,0.975,,,,,,
15052,,,,,,,,,,,,,,,,,,,,,,,,,,,3.165,0.,3.164
15363,,,,,,,,,,0.06571,0.00030,1.07056,0.01662,1.153,0.004,1.085,0.06722,0.00036,1.10270,0.01604,1.186,0.,1.121,,,,,,
16544,,,,,,,,,,0.06574,0.00030,1.20635,0.01662,1.289,0.003,1.221,0.06572,0.00033,1.23979,0.01713,1.323,0.,1.259,,,,,,
17561,,,,,,,,,,,,,,,,,,,,,,,,,,,4.288,0.,4.288
17726,,,,,,,,,,0.06581,0.00030,1.41818,0.01818,1.502,0.003,1.435,0.06563,0.00033,1.46474,0.01815,1.549,0.011,1.473,,,,,,
18361,,,,,,,,,,0.06196,0.00034,1.51455,0.01893,1.595,0.,1.535,0.06055,0.00035,1.90384,0.01898,1.983,0.003,1.92,,,,,,
18908,,,,,,,,,,0.06637,0.00030,1.59531,0.01994,1.682,0.007,1.61,0.06636,0.00032,1.62949,0.02119,1.717,0.004,1.649,,,,,,
20069,,,,,,,,,,,,,,,,,,,,,,,,,,,5.589,0.,5.588
20089,,,,,,,,,,0.06669,0.00031,1.83477,0.02605,1.928,0.,1.863,0.06600,0.00033,1.88613,0.02085,1.973,0.003,1.905,,,,,,
21271,,,,,,,,,,0.06682,0.00031,1.99547,0.02155,2.084,0.008,2.011,0.06641,0.00033,2.04392,0.02694,2.137,0.007,2.065,,,,,,
22452,,,,,,,,,,0.06590,0.00030,2.42210,0.02251,2.511,0.007,2.439,0.06633,0.00032,2.33337,0.02398,2.424,0.008,2.352,,,,,,
22578,,,,,,,,,,,,,,,,,,,,,,,,,,,7.068,0.003,7.063
23634,,,,,,,,,,0.06566,0.00030,2.44310,0.02382,2.533,0.011,2.457,0.06593,0.00033,2.65281,0.02432,2.743,0.,2.679,,,,,,
25086,,,,,,,,,,,,,,,,,,,,,,,,,,,8.719,0.,8.719
28361,,,,,,,,,,0.06582,0.00030,3.60181,0.02888,3.697,0.012,3.621,0.06635,0.00032,3.72073,0.03031,3.817,0.004,3.749,,,,,,
33087,,,,,,,,,,0.06769,0.00031,4.80053,0.03629,4.905,0.007,4.83,0.06526,0.00032,4.91475,0.03347,5.013,0.011,4.938,,,,,,
37814,,,,,,,,,,0.06577,0.00031,6.40437,0.03826,6.508,0.008,6.436,0.06587,0.00033,6.70209,0.03829,6.806,0.008,6.734,,,,,,
42540,,,,,,,,,,0.06682,0.00030,7.87380,0.04218,7.983,0.008,7.909,0.06621,0.00033,8.08552,0.04394,8.196,0.028,8.103,,,,,,
47267,,,,,,,,,,0.06646,0.00031,10.00494,0.04909,10.121,0.,10.055,0.07540,0.00032,11.39757,0.04767,11.521,0.02,11.426,,,,,,
