param-n,abstract-regression-linear-real,abstract-regression-linear-sys,abstract-regression-linear-user,reify-regression-cubic-real,reify-regression-cubic-sys,reify-regression-cubic-user
90,0.003,0.,0.003,0.216,0.,0.216
91,0.003,0.,0.003,0.222,0.,0.222
92,0.003,0.,0.003,0.226,0.,0.226
93,0.003,0.,0.003,0.21,0.007,0.202
94,0.003,0.,0.003,0.217,0.,0.217
95,0.003,0.,0.003,0.232,0.003,0.228
96,0.003,0.,0.003,0.226,0.,0.226
97,0.003,0.,0.003,0.229,0.,0.229
98,0.003,0.,0.003,0.248,0.,0.248
99,0.003,0.,0.003,0.265,0.,0.265
100,0.003,0.,0.003,0.269,0.,0.269
110,0.003,0.,0.003,0.601,0.015,0.585
120,0.003,0.,0.003,0.35,0.004,0.345
130,0.004,0.,0.004,0.445,0.,0.445
140,0.004,0.,0.004,0.527,0.,0.527
150,0.004,0.,0.004,0.566,0.,0.566
160,0.005,0.,0.005,0.642,0.007,0.634
170,0.005,0.,0.005,0.778,0.003,0.774
180,0.005,0.,0.005,0.808,0.,0.808
190,0.006,0.,0.006,0.959,0.,0.959
200,0.006,0.,0.006,1.016,0.007,1.008
210,0.006,0.,0.006,1.175,0.,1.175
220,0.006,0.,0.006,1.224,0.,1.222
230,0.006,0.,0.006,1.381,0.,1.381
240,0.007,0.,0.007,1.499,0.003,1.495
250,0.007,0.,0.007,1.622,0.003,1.618
260,0.007,0.,0.007,1.805,0.,1.805
270,0.007,0.,0.007,1.945,0.003,1.941
280,0.008,0.,0.008,2.112,0.,2.112
290,0.008,0.,0.008,2.245,0.,2.245
300,0.008,0.,0.008,2.419,0.,2.419
350,0.011,0.,0.011,3.366,0.,3.366
400,0.012,0.,0.012,4.401,0.007,4.391
450,0.013,0.003,0.009,5.633,0.016,5.617
500,0.014,0.,0.014,7.08,0.016,7.064
