param-n,cbn-regression-cubic-real,cbn-regression-cubic-sys,cbn-regression-cubic-user,cbv-regression-quadratic-real,cbv-regression-quadratic-sys,cbv-regression-quadratic-user,lazy-regression-quadratic-real,lazy-regression-quadratic-sys,lazy-regression-quadratic-user,native-compute(1)-regression-quadratic-real,native-compute(1)-regression-quadratic-sys,native-compute(1)-regression-quadratic-user,native-compute(2)-regression-quadratic-real,native-compute(2)-regression-quadratic-sys,native-compute(2)-regression-quadratic-user,simpl-regression-cubic-real,simpl-regression-cubic-sys,simpl-regression-cubic-user,vm-compute-regression-quadratic-real,vm-compute-regression-quadratic-sys,vm-compute-regression-quadratic-user
4555,,,,3.962,0.,3.962,,,,,,,,,,,,,,,
4574,,,,,,,,,,,,,,,,,,,0.317,0.,0.317
4660,,,,,,,,,,0.324,0.,0.324,0.325,0.,0.325,,,,,,
4705,,,,,,,,,,,,,,,,,,,0.336,0.,0.336
4774,,,,,,,,,,0.345,0.,0.345,0.352,0.,0.351,,,,,,
4836,,,,,,,,,,,,,,,,,,,0.353,0.,0.352
4887,,,,,,,,,,0.36,0.,0.36,0.362,0.001,0.361,,,,,,
4966,,,,,,,,,,,,,,,,,,,0.373,0.,0.373
5001,,,,,,,,,,0.37,0.001,0.369,0.379,0.,0.379,,,,,,
5097,,,,,,,,,,,,,,,,,,,0.394,0.,0.392
5115,,,,,,,,,,0.368,0.,0.368,0.397,0.,0.396,,,,,,
5124,,,,5.052,0.,5.05,,,,,,,,,,,,,,,
5228,,,,,,,,,,0.41,0.,0.41,0.41,0.,0.41,,,,0.406,0.,0.406
5342,,,,,,,,,,0.428,0.,0.428,0.429,0.,0.429,,,,,,
5358,,,,,,,,,,,,,,,,,,,0.428,0.,0.428
5456,,,,,,,,,,0.444,0.,0.443,0.455,0.,0.455,,,,,,
5489,,,,,,,,,,,,,,,,,,,0.449,0.,0.449
5569,,,,,,,,,,0.465,0.,0.465,0.464,0.,0.464,,,,,,
5620,,,,,,,,,,,,,,,,,,,0.472,0.,0.472
5683,,,,,,,,,,0.476,0.,0.476,0.49,0.,0.49,,,,,,
5693,,,,6.222,0.007,6.214,,,,,,,,,,,,,,,
5750,,,,,,,,,,,,,,,,,,,0.494,0.,0.493
5796,,,,,,,,,,0.505,0.,0.505,0.517,0.,0.516,,,,,,
5881,,,,,,,,,,,,,,,,,,,0.508,0.,0.508
5910,,,,,,,,,,0.526,0.,0.526,0.528,0.,0.528,,,,,,
6012,,,,,,,,,,,,,,,,,,,0.531,0.,0.531
6034,,,,,,,,,,,,,,,,,,,0.542,0.,0.542
6142,,,,,,,,,,,,,,,,,,,0.55,0.,0.55
6221,,,,,,,,,,0.567,0.,0.567,0.574,0.001,0.573,,,,,,
6273,,,,,,,,,,,,,,,,,,,0.575,0.,0.575
6532,,,,,,,,,,0.633,0.002,0.63,0.639,0.001,0.638,,,,,,
6843,,,,,,,,,,0.679,0.,0.679,0.698,0.001,0.697,,,,,,
6900,,,,,,,,,,,,,,,,,,,0.692,0.,0.692
7154,,,,,,,,,,0.76,0.,0.76,0.777,0.,0.776,,,,,,
7346,,,,,,,,,,0.774,0.,0.774,0.82,0.,0.82,,,,,,
7465,,,,,,,,,,0.812,0.,0.811,0.823,0.001,0.822,,,,,,
7527,,,,,,,,,,,,,,,,,,,0.815,0.,0.815
7776,,,,,,,,,,0.893,0.,0.893,0.889,0.001,0.888,,,,,,
8045,,,,,,,,,,,,,,,,,,,0.945,0.001,0.943
8087,,,,,,,,,,0.959,0.,0.959,0.959,0.,0.958,,,,,,
8154,,,,,,,,,,,,,,,,,,,0.955,0.,0.955
8398,,,,,,,,,,1.016,0.,1.015,1.019,0.,1.019,,,,,,
8709,,,,,,,,,,1.126,0.,1.126,1.106,0.,1.105,,,,,,
8781,,,,,,,,,,,,,,,,,,,1.102,0.001,1.1
9019,,,,,,,,,,1.19,0.,1.19,1.206,0.001,1.204,,,,,,
9330,,,,,,,,,,1.272,0.,1.271,1.282,0.,1.281,,,,,,
9409,,,,,,,,,,,,,,,,,,,1.267,0.,1.267
9641,,,,,,,,,,1.352,0.,1.352,1.356,0.,1.356,,,,,,
9952,,,,,,,,,,1.437,0.,1.437,1.441,0.,1.441,,,,,,
10036,,,,,,,,,,,,,,,,,,,1.457,0.001,1.455
10056,,,,,,,,,,,,,,,,,,,1.461,0.,1.461
10263,,,,,,,,,,1.529,0.,1.529,1.534,0.,1.534,,,,,,
10574,,,,,,,,,,1.61,0.,1.61,1.63,0.001,1.628,,,,,,
10663,,,,,,,,,,,,,,,,,,,1.625,0.,1.625
10885,,,,,,,,,,1.713,0.,1.713,1.779,0.,1.779,,,,,,
11017,,,,,,,,,,1.745,0.,1.744,1.761,0.,1.759,,,,,,
11196,,,,,,,,,,1.783,0.,1.783,1.788,0.,1.788,,,,,,
11290,,,,,,,,,,,,,,,,,,,1.817,0.,1.815
11507,,,,,,,,,,1.925,0.,1.925,1.907,0.,1.907,,,,,,
11818,,,,,,,,,,1.96,0.,1.96,2.003,0.,2.003,,,,,,
11917,,,,,,,,,,,,,,,,,,,1.982,0.,1.981
12544,,,,,,,,,,,,,,,,,,,2.277,0.,2.277
13000,,,,,,,,,,2.389,0.,2.388,2.442,0.,2.442,,,,,,
14181,,,,,,,,,,2.866,0.,2.866,2.841,0.,2.84,,,,,,
14689,,,,,,,,,,3.146,0.,3.145,3.109,0.,3.107,,,,,,
15052,,,,,,,,,,,,,,,,,,,3.275,0.,3.275
15363,,,,,,,,,,3.355,0.,3.355,3.38,0.,3.379,,,,,,
16544,,,,,,,,,,4.054,0.,4.053,3.971,0.,3.97,,,,,,
17561,,,,,,,,,,,,,,,,,,,4.381,0.002,4.378
17726,,,,,,,,,,4.54,0.,4.539,4.476,0.,4.475,,,,,,
18361,,,,,,,,,,4.864,0.,4.863,4.827,0.003,4.821,,,,,,
18908,,,,,,,,,,5.151,0.,5.151,5.,0.,4.999,,,,,,
20069,,,,,,,,,,,,,,,,,,,5.616,0.003,5.612
20089,,,,,,,,,,5.509,0.,5.509,5.763,0.,5.762,,,,,,
21271,,,,,,,,,,6.196,0.,6.196,6.457,0.002,6.454,,,,,,
22452,,,,,,,,,,7.038,0.,7.036,7.155,0.,7.154,,,,,,
22578,,,,,,,,,,,,,,,,,,,7.102,0.001,7.099
23634,,,,,,,,,,8.081,0.001,8.079,7.966,0.,7.966,,,,,,
25086,,,,,,,,,,,,,,,,,,,8.875,0.001,8.874
28361,,,,,,,,,,11.366,0.,11.365,11.466,0.001,11.464,,,,,,
33087,,,,,,,,,,15.593,0.,15.592,15.753,0.001,15.749,,,,,,
37814,,,,,,,,,,20.663,0.001,20.66,20.544,0.001,20.541,,,,,,
42540,,,,,,,,,,25.756,0.,25.753,25.868,0.002,25.864,,,,,,
47267,,,,,,,,,,31.504,0.003,31.499,31.376,0.,31.373,,,,,,
