param-n,cbn-regression-cubic-real,cbn-regression-cubic-sys,cbn-regression-cubic-user,cbv-regression-quadratic-real,cbv-regression-quadratic-sys,cbv-regression-quadratic-user,lazy-regression-quadratic-real,lazy-regression-quadratic-sys,lazy-regression-quadratic-user,native-compute(1)-native-compute-compilation-real,native-compute(1)-native-compute-conversion-to-native-code-real,native-compute(1)-native-compute-evaluation-real,native-compute(1)-native-compute-reification-real,native-compute(1)-regression-quadratic-real,native-compute(1)-regression-quadratic-sys,native-compute(1)-regression-quadratic-user,native-compute(2)-native-compute-compilation-real,native-compute(2)-native-compute-conversion-to-native-code-real,native-compute(2)-native-compute-evaluation-real,native-compute(2)-native-compute-reification-real,native-compute(2)-regression-quadratic-real,native-compute(2)-regression-quadratic-sys,native-compute(2)-regression-quadratic-user,simpl-regression-cubic-real,simpl-regression-cubic-sys,simpl-regression-cubic-user,vm-compute-regression-quadratic-real,vm-compute-regression-quadratic-sys,vm-compute-regression-quadratic-user
1593,,,,,,,,,,0.06342,0.00027,0.01159,0.00229,0.077,0.,0.016,0.06360,0.00027,0.01163,0.00225,0.077,0.,0.016,,,,,,
1609,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044,0.,0.044
1621,,,,,,,1.8,0.011,1.788,,,,,,,,,,,,,,,,,,,,
1648,,,,,,,,,,,,,,,,,,,,,,,,,,,0.066,0.,0.066
1687,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,0.,0.048
1706,,,,,,,,,,0.06359,0.00026,0.01365,0.00243,0.08,0.,0.018,0.06138,0.00026,0.01310,0.00243,0.077,0.,0.017,,,,,,
1709,,,,0.839,0.,0.839,,,,,,,,,,,,,,,,,,,,,,,
1711,,,,,,,1.999,0.023,1.975,,,,,,,,,,,,,,,,,,,,
1726,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051,0.,0.051
1765,,,,,,,,,,,,,,,,,,,,,,,,,,,0.052,0.,0.052
1801,,,,,,,2.486,0.,2.486,,,,,,,,,,,,,,,,,,,,
1805,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055,0.,0.055
1820,,,,,,,,,,0.06482,0.00026,0.03693,0.00249,0.104,0.007,0.034,0.06546,0.00026,0.01480,0.00259,0.083,0.,0.019,,,,,,
1826,,,,0.956,0.,0.956,,,,,,,,,,,,,,,,,,,,,,,
1844,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057,0.,0.057
1851,,,,0.978,0.,0.978,,,,,,,,,,,,,,,,,,,,,,,
1883,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059,0.,0.059
1922,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062,0.,0.062
1933,,,,,,,,,,0.06523,0.00026,0.01651,0.00272,0.084,0.003,0.018,0.06410,0.00027,0.02009,0.00263,0.087,0.,0.024,,,,,,
1961,,,,,,,,,,,,,,,,,,,,,,,,,,,0.064,0.,0.064
1993,,,,1.169,0.,1.168,,,,,,,,,,,,,,,,,,,,,,,
2001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.066,0.,0.066
2013,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,0.,0.18
2040,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,0.,0.07
2047,,,,,,,,,,0.06438,0.00026,0.01853,0.00287,0.086,0.,0.022,0.06329,0.00029,0.01831,0.00283,0.084,0.,0.023,,,,,,
2079,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,0.,0.071
2118,,,,,,,,,,,,,,,,,,,,,,,,,,,0.074,0.,0.074
2136,,,,1.313,0.,1.312,,,,,,,,,,,,,,,,,,,,,,,
2157,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,0.,0.077
2161,,,,,,,3.141,0.007,3.133,0.06219,0.00027,0.02041,0.00300,0.086,0.,0.025,0.06398,0.00031,0.02017,0.00298,0.087,0.,0.025,,,,,,
2197,,,,,,,,,,,,,,,,,,,,,,,,,,,0.079,0.,0.079
2236,,,,,,,,,,,,,,,,,,,,,,,,,,,0.081,0.,0.081
2274,,,,,,,,,,0.06472,0.00027,0.02241,0.00314,0.09,0.,0.027,0.06542,0.00027,0.02528,0.00314,0.094,0.,0.03,,,,,,
2275,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,0.003,0.083
2278,,,,1.489,0.003,1.484,,,,,,,,,,,,,,,,,,,,,,,
2282,,,,1.518,0.003,1.515,,,,,,,,,,,,,,,,,,,,,,,
2314,,,,,,,,,,,,,,,,,,,,,,,,,,,0.089,0.,0.089
2353,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,0.,0.09
2388,,,,,,,,,,0.06513,0.00028,0.02456,0.00329,0.093,0.003,0.026,0.06537,0.00027,0.02437,0.00329,0.093,0.,0.029,,,,,,
2392,,,,,,,,,,,,,,,,,,,,,,,,,,,0.094,0.,0.094
2420,,,,1.639,0.,1.639,,,,,,,,,,,,,,,,,,,,,,,
2432,,,,,,,,,,,,,,,,,,,,,,,,,,,0.096,0.,0.096
2471,,,,,,,,,,,,,,,,,,,,,,,,,,,0.099,0.,0.099
2502,,,,,,,,,,0.06525,0.00026,0.02684,0.00342,0.095,0.,0.032,0.06363,0.00028,0.02680,0.00344,0.094,0.,0.031,,,,,,
2510,,,,,,,,,,,,,,,,,,,,,,,,,,,0.102,0.,0.102
2521,,,,,,,4.579,0.035,4.543,,,,,,,,,,,,,,,,,,,,
2549,,,,,,,,,,,,,,,,,,,,,,,,,,,0.105,0.,0.105
2562,,,,1.857,0.003,1.853,,,,,,,,,,,,,,,,,,,,,,,
2588,,,,,,,,,,,,,,,,,,,,,,,,,,,0.108,0.,0.108
2615,,,,,,,,,,0.06299,0.00027,0.03133,0.00353,0.098,0.003,0.033,0.06374,0.00026,0.02881,0.00360,0.096,0.003,0.03,,,,,,
2628,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,0.,0.111
2667,,,,,,,,,,,,,,,,,,,,,,,,,,,0.115,0.,0.115
2705,,,,2.087,0.,2.086,,,,,,,,,,,,,,,,,,,,,,,
2706,,,,,,,,,,,,,,,,,,,,,,,,,,,0.118,0.,0.118
2729,,,,,,,,,,0.06492,0.00026,0.05774,0.00375,0.126,0.,0.063,0.06464,0.00027,0.03156,0.00371,0.1,0.,0.037,,,,,,
2745,,,,,,,,,,,,,,,,,,,,,,,,,,,0.121,0.,0.121
2784,,,,,,,,,,,,,,,,,,,,,,,,,,,0.124,0.,0.124
2824,,,,,,,,,,,,,,,,,,,,,,,,,,,0.128,0.,0.128
2842,,,,,,,,,,0.06518,0.00028,0.03601,0.00397,0.105,0.003,0.038,0.06536,0.00029,0.03392,0.00658,0.106,0.003,0.039,,,,,,
2847,,,,2.314,0.003,2.31,,,,,,,,,,,,,,,,,,,,,,,
2863,,,,,,,,,,,,,,,,,,,,,,,,,,,0.131,0.,0.131
2881,,,,,,,5.664,0.019,5.643,,,,,,,,,,,,,,,,,,,,
2902,,,,,,,,,,,,,,,,,,,,,,,,,,,0.134,0.,0.134
2941,,,,,,,,,,,,,,,,,,,,,,,,,,,0.137,0.,0.137
2956,,,,,,,,,,0.06508,0.00026,0.03681,0.00400,0.106,0.007,0.035,0.06480,0.00028,0.15272,0.00399,0.221,0.,0.158,,,,,,
2980,,,,,,,,,,,,,,,,,,,,,,,,,,,0.141,0.,0.141
3019,,,,,,,,,,,,,,,,,,,,,,,,,,,0.144,0.,0.144
3059,,,,,,,,,,,,,,,,,,,,,,,,,,,0.148,0.,0.148
3070,,,,,,,,,,0.06535,0.00028,0.03959,0.00417,0.109,0.,0.046,0.06299,0.00027,0.04328,0.00413,0.11,0.003,0.045,,,,,,
3098,,,,,,,,,,,,,,,,,,,,,,,,,,,0.151,0.,0.151
3137,,,,,,,,,,,,,,,,,,,,,,,,,,,0.157,0.,0.157
3183,,,,,,,,,,0.06340,0.00025,0.06593,0.00420,0.133,0.004,0.067,0.06420,0.00028,0.04242,0.00431,0.111,0.,0.049,,,,,,
3241,,,,,,,7.422,0.035,7.385,,,,,,,,,,,,,,,,,,,,
3268,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168,0.,0.168
3297,,,,,,,,,,0.06268,0.00030,0.04732,0.00436,0.114,0.,0.053,0.06341,0.00028,0.04500,0.00436,0.113,0.003,0.048,,,,,,
3398,,,,,,,,,,,,,,,,,,,,,,,,,,,0.181,0.,0.18
3410,,,,,,,,,,0.06236,0.00028,0.04999,0.00460,0.117,0.,0.056,0.06314,0.00026,0.04848,0.00460,0.116,0.003,0.051,,,,,,
3416,,,,3.343,0.003,3.338,,,,,,,,,,,,,,,,,,,,,,,
3524,,,,,,,,,,0.06398,0.00027,0.06550,0.00471,0.134,0.,0.072,0.06348,0.00027,0.05437,0.00465,0.122,0.003,0.057,,,,,,
3529,,,,,,,,,,,,,,,,,,,,,,,,,,,0.194,0.,0.194
3601,,,,,,,9.845,0.056,9.786,,,,,,,,,,,,,,,,,,,,
3638,,,,,,,,,,0.06339,0.00028,0.05656,0.00496,0.125,0.,0.063,0.06255,0.00028,0.05800,0.00485,0.125,0.,0.065,,,,,,
3660,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209,0.,0.209
3674,,,,,,,,,,0.23880,0.00120,0.07129,0.00491,0.317,0.,0.087,0.06285,0.00028,0.17063,0.00480,0.238,0.,0.177,,,,,,
3751,,,,,,,,,,0.06386,0.00028,0.05971,0.00499,0.128,0.,0.067,0.06330,0.00029,0.06094,0.00505,0.129,0.,0.068,,,,,,
3790,,,,,,,,,,,,,,,,,,,,,,,,,,,0.223,0.,0.223
3865,,,,,,,,,,0.06387,0.00027,0.06357,0.00530,0.133,0.003,0.068,0.06345,0.00027,0.06515,0.00514,0.134,0.,0.072,,,,,,
3921,,,,,,,,,,,,,,,,,,,,,,,,,,,0.238,0.,0.238
3979,,,,,,,,,,0.06347,0.00027,0.06682,0.00526,0.135,0.003,0.07,0.06294,0.00027,0.06781,0.00535,0.136,0.,0.075,,,,,,
3985,,,,4.448,0.012,4.435,,,,,,,,,,,,,,,,,,,,,,,
4024,,,,,,,,,,,,,,,,,,,,,,,,,,,0.268,0.,0.268
4052,,,,,,,,,,,,,,,,,,,,,,,,,,,0.254,0.,0.254
4092,,,,,,,,,,0.06450,0.00027,0.07088,0.00556,0.141,0.003,0.075,0.06342,0.00028,0.07253,0.00543,0.141,0.003,0.076,,,,,,
4182,,,,,,,,,,,,,,,,,,,,,,,,,,,0.271,0.,0.271
4206,,,,,,,,,,0.06394,0.00028,0.07496,0.00554,0.144,0.003,0.079,0.06287,0.00028,0.07608,0.00550,0.144,0.,0.083,,,,,,
4313,,,,,,,,,,,,,,,,,,,,,,,,,,,0.287,0.,0.287
4319,,,,,,,,,,0.06323,0.00028,0.07900,0.00585,0.148,0.,0.087,0.06358,0.00027,0.08014,0.00802,0.152,0.003,0.086,,,,,,
4433,,,,,,,,,,0.06416,0.00026,0.08215,0.00589,0.152,0.003,0.086,0.06362,0.00030,0.08008,0.00583,0.149,0.,0.088,,,,,,
4444,,,,,,,,,,,,,,,,,,,,,,,,,,,0.304,0.,0.304
4547,,,,,,,,,,0.06342,0.00028,0.08639,0.00599,0.156,0.003,0.091,0.06379,0.00027,0.08986,0.00605,0.16,0.,0.098,,,,,,
4555,,,,5.786,0.003,5.782,,,,,,,,,,,,,,,,,,,,,,,
4574,,,,,,,,,,,,,,,,,,,,,,,,,,,0.321,0.,0.321
4660,,,,,,,,,,0.06419,0.00027,0.09126,0.00614,0.162,0.,0.099,0.06327,0.00028,0.09166,0.00612,0.161,0.007,0.092,,,,,,
4705,,,,,,,,,,,,,,,,,,,,,,,,,,,0.345,0.,0.345
4774,,,,,,,,,,0.06620,0.00026,0.09998,0.00640,0.173,0.008,0.1,0.06505,0.00027,0.09439,0.00628,0.166,0.003,0.099,,,,,,
4836,,,,,,,,,,,,,,,,,,,,,,,,,,,0.357,0.,0.357
4887,,,,,,,,,,0.06323,0.00028,0.10195,0.00636,0.171,0.007,0.102,0.06328,0.00027,0.10099,0.00649,0.171,0.003,0.106,,,,,,
4966,,,,,,,,,,,,,,,,,,,,,,,,,,,0.377,0.003,0.373
5001,,,,,,,,,,0.06380,0.00025,0.11014,0.00655,0.18,0.011,0.107,0.06353,0.00027,0.10659,0.01334,0.183,0.,0.122,,,,,,
5097,,,,,,,,,,,,,,,,,,,,,,,,,,,0.395,0.,0.395
5115,,,,,,,,,,0.06404,0.00026,0.10839,0.00670,0.179,0.,0.117,0.06447,0.00029,0.11268,0.00687,0.184,0.003,0.118,,,,,,
5124,,,,7.384,0.,7.383,,,,,,,,,,,,,,,,,,,,,,,
5228,,,,,,,,,,0.06374,0.00027,0.11763,0.01037,0.192,0.,0.13,0.06457,0.00030,0.11738,0.00678,0.189,0.007,0.118,,,,0.416,0.,0.416
5342,,,,,,,,,,0.06515,0.00026,0.12223,0.00691,0.194,0.004,0.127,0.06617,0.00027,0.12563,0.00695,0.199,0.003,0.131,,,,,,
5358,,,,,,,,,,,,,,,,,,,,,,,,,,,0.436,0.,0.436
5456,,,,,,,,,,0.06795,0.00027,0.12708,0.00723,0.202,0.,0.136,0.06486,0.00029,0.12504,0.00704,0.197,0.003,0.13,,,,,,
5489,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46,0.,0.46
5569,,,,,,,,,,0.06577,0.00026,0.13682,0.00736,0.21,0.,0.146,0.06574,0.00027,0.12970,0.00718,0.203,0.011,0.127,,,,,,
5620,,,,,,,,,,,,,,,,,,,,,,,,,,,0.482,0.,0.482
5683,,,,,,,,,,0.06570,0.00026,0.13912,0.00739,0.212,0.004,0.144,0.06457,0.00030,0.13888,0.00731,0.211,0.004,0.144,,,,,,
5693,,,,8.941,0.,8.938,,,,,,,,,,,,,,,,,,,,,,,
5750,,,,,,,,,,,,,,,,,,,,,,,,,,,0.503,0.,0.503
5796,,,,,,,,,,0.06483,0.00027,0.14551,0.00773,0.218,0.,0.155,0.06570,0.00028,0.14051,0.00751,0.214,0.003,0.146,,,,,,
5881,,,,,,,,,,,,,,,,,,,,,,,,,,,0.527,0.,0.527
5910,,,,,,,,,,0.06491,0.00027,0.15397,0.00781,0.227,0.003,0.16,0.06451,0.00027,0.15646,0.00768,0.229,0.003,0.162,,,,,,
6012,,,,,,,,,,,,,,,,,,,,,,,,,,,0.548,0.003,0.544
6034,,,,,,,,,,,,,,,,,,,,,,,,,,,0.702,0.,0.7
6142,,,,,,,,,,,,,,,,,,,,,,,,,,,0.571,0.,0.571
6221,,,,,,,,,,0.06520,0.00029,0.16220,0.00805,0.235,0.,0.172,0.06557,0.00029,0.16404,0.01127,0.241,0.,0.177,,,,,,
6273,,,,,,,,,,,,,,,,,,,,,,,,,,,0.618,0.003,0.614
6532,,,,,,,,,,0.06547,0.00026,0.17819,0.00852,0.252,0.007,0.181,0.06788,0.00027,0.18844,0.00842,0.265,0.007,0.191,,,,,,
6843,,,,,,,,,,0.06617,0.00026,0.19468,0.01119,0.272,0.011,0.196,0.06608,0.00027,0.19081,0.00887,0.266,0.004,0.198,,,,,,
6900,,,,,,,,,,,,,,,,,,,,,,,,,,,0.715,0.,0.715
7154,,,,,,,,,,0.06625,0.00026,0.21908,0.00924,0.294,0.,0.231,0.06989,0.00027,0.21097,0.01188,0.293,0.,0.229,,,,,,
7346,,,,,,,,,,0.06278,0.00033,0.24285,0.00960,0.315,0.,0.254,0.06309,0.00032,0.24285,0.00940,0.315,0.004,0.25,,,,,,
7465,,,,,,,,,,0.06648,0.00026,0.22930,0.00970,0.305,0.007,0.233,0.06674,0.00027,0.23048,0.00960,0.307,0.,0.242,,,,,,
7527,,,,,,,,,,,,,,,,,,,,,,,,,,,0.853,0.,0.852
7776,,,,,,,,,,0.06758,0.00026,0.24516,0.00992,0.323,0.,0.257,0.06716,0.00029,0.25250,0.01043,0.33,0.004,0.261,,,,,,
8045,,,,,,,,,,,,,,,,,,,,,,,,,,,0.962,0.,0.961
8087,,,,,,,,,,0.06684,0.00027,0.26572,0.01037,0.343,0.004,0.274,0.06628,0.00028,0.26780,0.01051,0.345,0.003,0.277,,,,,,
8154,,,,,,,,,,,,,,,,,,,,,,,,,,,0.995,0.003,0.991
8398,,,,,,,,,,0.06678,0.00028,0.28632,0.01095,0.364,0.004,0.296,0.06700,0.00027,0.29272,0.01089,0.371,0.003,0.302,,,,,,
8709,,,,,,,,,,0.06654,0.00027,0.30841,0.01108,0.386,0.007,0.314,0.06658,0.00027,0.30739,0.01087,0.385,0.008,0.312,,,,,,
8781,,,,,,,,,,,,,,,,,,,,,,,,,,,1.149,0.,1.149
9019,,,,,,,,,,0.06687,0.00028,0.32776,0.01194,0.407,0.003,0.338,0.06662,0.00028,0.33530,0.01168,0.414,0.003,0.346,,,,,,
9330,,,,,,,,,,0.06726,0.00025,0.35243,0.01232,0.432,0.011,0.355,0.06761,0.00028,0.34895,0.01375,0.43,0.007,0.357,,,,,,
9409,,,,,,,,,,,,,,,,,,,,,,,,,,,1.314,0.,1.314
9641,,,,,,,,,,0.06673,0.00026,0.38090,0.01238,0.46,0.004,0.392,0.06766,0.00028,0.38305,0.01306,0.464,0.,0.399,,,,,,
9952,,,,,,,,,,0.06688,0.00027,0.40070,0.01269,0.48,0.,0.416,0.06632,0.00027,0.39840,0.01267,0.477,0.003,0.41,,,,,,
10036,,,,,,,,,,,,,,,,,,,,,,,,,,,1.491,0.,1.491
10056,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49,0.,1.489
10263,,,,,,,,,,0.06679,0.00029,0.42594,0.01339,0.506,0.,0.442,0.06662,0.00028,0.44207,0.01479,0.523,0.,0.459,,,,,,
10574,,,,,,,,,,0.06771,0.00026,0.47106,0.01344,0.552,0.,0.487,0.06777,0.00027,0.46676,0.01310,0.548,0.003,0.479,,,,,,
10663,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68,0.,1.68
10885,,,,,,,,,,0.06707,0.00026,0.48321,0.01520,0.565,0.007,0.493,0.06750,0.00027,0.49090,0.01507,0.573,0.008,0.5,,,,,,
11017,,,,,,,,,,0.06367,0.00032,0.64328,0.01370,0.721,0.007,0.651,0.06318,0.00033,0.50189,0.01458,0.58,0.,0.518,,,,,,
11196,,,,,,,,,,0.06763,0.00026,0.50922,0.01430,0.591,0.,0.526,0.06742,0.00028,0.50803,0.01419,0.59,0.,0.525,,,,,,
11290,,,,,,,,,,,,,,,,,,,,,,,,,,,1.886,0.,1.886
11507,,,,,,,,,,0.06742,0.00026,0.53649,0.01471,0.619,0.007,0.546,0.06727,0.00027,0.55082,0.01587,0.634,0.004,0.565,,,,,,
11818,,,,,,,,,,0.06818,0.00027,0.56378,0.01479,0.647,0.007,0.573,0.06846,0.00027,0.56115,0.01489,0.644,0.008,0.57,,,,,,
11917,,,,,,,,,,,,,,,,,,,,,,,,,,,2.085,0.,2.085
12544,,,,,,,,,,,,,,,,,,,,,,,,,,,2.305,0.,2.305
13000,,,,,,,,,,0.06750,0.00026,0.67539,0.01799,0.761,0.004,0.692,0.06763,0.00028,0.68398,0.01688,0.769,0.007,0.696,,,,,,
14181,,,,,,,,,,0.06899,0.00026,0.80305,0.01789,0.89,0.007,0.816,0.06831,0.00028,0.79301,0.02122,0.883,0.011,0.805,,,,,,
14689,,,,,,,,,,0.06431,0.00032,0.86679,0.01849,0.95,0.003,0.883,0.06432,0.00033,0.88009,0.01878,0.963,0.,0.901,,,,,,
15052,,,,,,,,,,,,,,,,,,,,,,,,,,,3.299,0.,3.299
15363,,,,,,,,,,0.06782,0.00026,0.94617,0.01979,1.034,0.004,0.965,0.06827,0.00029,0.95156,0.02050,1.04,0.004,0.971,,,,,,
16544,,,,,,,,,,0.06823,0.00026,1.08923,0.02077,1.178,0.003,1.109,0.06799,0.00027,1.07073,0.02107,1.16,0.,1.094,,,,,,
17561,,,,,,,,,,,,,,,,,,,,,,,,,,,4.477,0.,4.476
17726,,,,,,,,,,0.06817,0.00027,1.24615,0.02222,1.336,0.004,1.267,0.06842,0.00027,1.26075,0.02192,1.351,0.015,1.269,,,,,,
18361,,,,,,,,,,0.06356,0.00033,1.37701,0.02464,1.465,0.007,1.396,0.06359,0.00034,1.33296,0.02452,1.421,0.007,1.351,,,,,,
18908,,,,,,,,,,0.06798,0.00026,1.42894,0.02384,1.521,0.004,1.451,0.06790,0.00027,1.41554,0.02943,1.513,0.004,1.444,,,,,,
20069,,,,,,,,,,,,,,,,,,,,,,,,,,,5.823,0.007,5.815
20089,,,,,,,,,,0.06837,0.00029,1.62788,0.02644,1.723,0.004,1.653,0.06848,0.00028,1.63294,0.03402,1.735,0.,1.67,,,,,,
21271,,,,,,,,,,0.06836,0.00026,1.81284,0.02664,1.908,0.,1.842,0.06847,0.00028,1.74884,0.02803,1.845,0.004,1.775,,,,,,
22452,,,,,,,,,,0.06896,0.00029,1.99735,0.02798,2.094,0.,2.028,0.06876,0.00028,2.00802,0.03045,2.107,0.003,2.037,,,,,,
22578,,,,,,,,,,,,,,,,,,,,,,,,,,,7.352,0.,7.352
23634,,,,,,,,,,0.06880,0.00028,2.22279,0.02956,2.321,0.004,2.251,0.06787,0.00028,2.16147,0.02958,2.259,0.003,2.19,,,,,,
25086,,,,,,,,,,,,,,,,,,,,,,,,,,,9.087,0.,9.084
28361,,,,,,,,,,0.06840,0.00028,3.16995,0.03480,3.273,0.008,3.199,0.06912,0.00027,3.20723,0.03447,3.311,0.012,3.232,,,,,,
33087,,,,,,,,,,0.06945,0.00026,4.34890,0.05041,4.469,0.02,4.382,0.06897,0.00027,4.24782,0.04066,4.357,0.008,4.283,,,,,,
37814,,,,,,,,,,0.06897,0.00028,5.63036,0.04783,5.747,0.016,5.665,0.06974,0.00029,5.65387,0.04752,5.771,0.016,5.688,,,,,,
42540,,,,,,,,,,0.06937,0.00027,7.11917,0.06714,7.256,0.011,7.177,0.06909,0.00029,6.94543,0.05135,7.066,0.016,6.983,,,,,,
47267,,,,,,,,,,0.06936,0.00026,8.81105,0.07360,8.954,0.024,8.863,0.06901,0.00031,8.81991,0.06712,8.956,0.,8.89,,,,,,
