param-0-nm,param-1-n,param-2-m,cps+cbn-regression-quadratic-real,cps+cbn-regression-quadratic-sys,cps+cbn-regression-quadratic-user,cps+cbv-regression-quadratic-real,cps+cbv-regression-quadratic-sys,cps+cbv-regression-quadratic-user,cps+lazy-regression-quadratic-real,cps+lazy-regression-quadratic-sys,cps+lazy-regression-quadratic-user,cps+native-compute-native-compute-compilation-real,cps+native-compute-native-compute-conversion-to-native-code-real,cps+native-compute-native-compute-evaluation-real,cps+native-compute-native-compute-reification-real,cps+native-compute-regression-quadratic-real,cps+native-compute-regression-quadratic-sys,cps+native-compute-regression-quadratic-user,cps+simpl-regression-quadratic-real,cps+simpl-regression-quadratic-sys,cps+simpl-regression-quadratic-user,cps+vm-compute-regression-quadratic-real,cps+vm-compute-regression-quadratic-sys,cps+vm-compute-regression-quadratic-user,rewrite-strat(bottomup-bottomup)-regression-exponential-real,rewrite-strat(bottomup-bottomup)-regression-exponential-sys,rewrite-strat(bottomup-bottomup)-regression-exponential-user,rewrite-strat(topdown-bottomup)-regression-exponential-real,rewrite-strat(topdown-bottomup)-regression-exponential-sys,rewrite-strat(topdown-bottomup)-regression-exponential-user,setoid-rewrite-regression-cubic-real,setoid-rewrite-regression-cubic-sys,setoid-rewrite-regression-cubic-user
552,23,24,0.036,0.,0.036,0.,0.,0.,0.,0.,0.,0.09939,0.00019,0.00052,0.00148,0.101,0.,0.003,,,,0.001,0.,0.001,,,,,,,,,
580,1,580,,,,,,,,,,0.09839,0.00021,0.00063,0.00148,0.1,0.,0.003,,,,0.001,0.,0.001,,,,,,,,,
580,580,1,,,,,,,,,,0.10141,0.00019,0.00056,0.00225,0.104,0.,0.004,,,,0.002,0.,0.002,,,,,,,,,
588,1,588,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
588,588,1,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
600,24,25,,,,0.,0.,0.,0.,0.,0.,0.09781,0.00019,0.00047,0.00186,0.1,0.,0.004,,,,0.002,0.,0.002,,,,,,,,,
609,1,609,,,,,,,,,,0.09677,0.00021,0.00050,0.00184,0.099,0.,0.003,,,,,,,,,,,,,,,
609,609,1,,,,,,,,,,0.09808,0.00019,0.00052,0.00245,0.101,0.,0.004,,,,,,,,,,,,,,,
616,1,616,,,,,,,,,,0.09984,0.00019,0.00057,0.00164,0.102,0.001,0.002,,,,0.002,0.,0.002,,,,,,,,,
616,616,1,,,,,,,,,,0.10204,0.00021,0.00059,0.00257,0.105,0.,0.004,,,,0.002,0.,0.002,,,,,,,,,
636,1,636,,,,,,,,,,,,,,,,,0.834,0.,0.834,,,,,,,,,,,,
636,636,1,,,,,,,,,,,,,,,,,0.448,0.,0.447,,,,,,,,,,,,
646,1,646,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
646,646,1,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
650,25,26,,,,0.,0.,0.,0.,0.,0.,0.10103,0.00018,0.00080,0.00182,0.104,0.001,0.002,0.048,0.,0.048,0.002,0.,0.002,,,,,,,,,
652,1,652,,,,,,,,,,0.10102,0.00019,0.00141,0.00164,0.104,0.,0.004,,,,0.002,0.,0.002,,,,,,,,,
652,652,1,,,,,,,,,,0.09865,0.00018,0.00060,0.00232,0.101,0.,0.003,,,,0.002,0.,0.002,,,,,,,,,
688,1,688,,,,,,,,,,0.09903,0.00019,0.00056,0.00174,0.101,0.,0.003,,,,0.002,0.,0.002,,,,,,,,,
688,688,1,,,,,,,,,,0.09897,0.00018,0.00058,0.00233,0.102,0.,0.004,,,,0.017,0.,0.017,,,,,,,,,
702,26,27,,,,0.001,0.,0.001,0.001,0.,0.,0.10013,0.00019,0.00056,0.00180,0.102,0.,0.003,,,,0.002,0.,0.002,,,,,,,,,
704,1,704,,,,0.001,0.,0.001,0.015,0.,0.015,,,,,,,,,,,,,,,,,,,,,,
704,704,1,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
724,1,724,,,,,,,,,,0.10099,0.00018,0.00056,0.00201,0.103,0.,0.004,,,,0.002,0.,0.002,,,,,,,,,
724,724,1,,,,,,,,,,0.09909,0.00020,0.00054,0.00245,0.102,0.,0.003,,,,0.002,0.,0.002,,,,,,,,,
756,27,28,,,,0.015,0.,0.015,0.001,0.,0.001,0.09931,0.00021,0.00061,0.00194,0.102,0.,0.004,0.055,0.,0.055,0.002,0.,0.002,,,,,,,,,
760,1,760,,,,,,,,,,0.10140,0.00021,0.00063,0.00213,0.104,0.,0.004,,,,0.002,0.,0.002,,,,,,,,,
760,760,1,,,,,,,,,,0.10047,0.00019,0.00060,0.00262,0.104,0.,0.004,,,,0.003,0.,0.003,,,,,,,,,
762,1,762,,,,0.001,0.,0.001,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
762,762,1,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
763,1,763,,,,,,,,,,,,,,,,,1.151,0.,1.15,,,,,,,,,,,,
763,763,1,,,,,,,,,,,,,,,,,0.601,0.005,0.595,,,,,,,,,,,,
795,1,795,,,,,,,,,,0.10045,0.00021,0.00060,0.00202,0.103,0.,0.004,,,,0.002,0.,0.002,,,,,,,,,
795,795,1,,,,,,,,,,0.09935,0.00019,0.00058,0.00276,0.103,0.,0.004,,,,0.003,0.,0.003,,,,,,,,,
798,1,798,,,,,,,,,,,,,,,,,1.397,0.,1.396,,,,,,,,,,,,
798,798,1,,,,,,,,,,,,,,,,,0.929,0.,0.928,,,,,,,,,,,,
807,1,807,1.769,0.,1.768,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,807,1,1.396,0.005,1.391,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,28,29,0.059,0.,0.057,0.001,0.,0.001,0.001,0.,0.001,0.09912,0.00021,0.00055,0.00208,0.102,0.,0.004,0.061,0.,0.061,0.002,0.,0.002,,,,,,,,,
821,1,821,,,,0.002,0.,0.002,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
821,821,1,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
831,1,831,,,,,,,,,,0.09976,0.00021,0.00059,0.00220,0.102,0.,0.003,,,,0.002,0.,0.002,,,,,,,,,
831,831,1,,,,,,,,,,0.09993,0.00019,0.00061,0.00281,0.103,0.,0.005,,,,0.003,0.,0.003,,,,,,,,,
867,1,867,,,,,,,,,,0.10055,0.00021,0.00061,0.00217,0.103,0.,0.004,,,,0.002,0.,0.002,,,,,,,,,
867,867,1,,,,,,,,,,0.10152,0.00019,0.00061,0.00341,0.105,0.,0.005,,,,0.003,0.,0.002,,,,,,,,,
870,29,30,,,,0.001,0.,0.001,0.001,0.,0.001,0.10190,0.00021,0.00054,0.00225,0.105,0.,0.004,0.063,0.,0.063,0.002,0.,0.002,,,,,,,,,
879,1,879,,,,0.002,0.,0.002,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
879,879,1,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
890,1,890,,,,,,,,,,,,,,,,,1.489,0.,1.489,,,,,,,,,,,,
890,890,1,,,,,,,,,,,,,,,,,0.876,0.001,0.874,,,,,,,,,,,,
903,1,903,,,,,,,,,,0.10018,0.00019,0.00058,0.00233,0.103,0.,0.003,,,,0.002,0.,0.002,,,,,,,,,
903,903,1,,,,,,,,,,0.09967,0.00021,0.00061,0.00311,0.103,0.,0.005,,,,0.003,0.,0.003,,,,,,,,,
910,1,910,,,,,,,,,,0.09732,0.00019,0.00053,0.00278,0.1,0.,0.004,,,,,,,,,,,,,,,
910,910,1,,,,,,,,,,0.09635,0.00019,0.00054,0.00371,0.1,0.001,0.004,,,,,,,,,,,,,,,
930,30,31,,,,0.001,0.,0.001,0.002,0.,0.002,0.09819,0.00019,0.00048,0.00284,0.101,0.,0.004,,,,0.002,0.,0.002,,,,,,,,,
937,1,937,,,,0.002,0.,0.002,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
937,937,1,,,,0.001,0.,0.001,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
939,1,939,,,,,,,,,,0.09878,0.00019,0.00057,0.00240,0.102,0.,0.004,,,,0.002,0.,0.002,,,,,,,,,
939,939,1,,,,,,,,,,0.09897,0.00019,0.00061,0.00320,0.103,0.,0.005,,,,0.003,0.,0.003,,,,,,,,,
975,1,975,,,,,,,,,,0.10049,0.00020,0.00061,0.00572,0.107,0.,0.007,,,,0.003,0.,0.003,,,,,,,,,
975,975,1,,,,,,,,,,0.09879,0.00019,0.00060,0.00365,0.103,0.001,0.003,,,,0.003,0.,0.003,,,,,,,,,
992,31,32,,,,0.001,0.,0.001,0.001,0.,0.001,0.09955,0.00019,0.00058,0.00259,0.103,0.,0.004,0.078,0.,0.077,0.003,0.,0.003,,,,,,,,,
995,1,995,,,,0.002,0.,0.002,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
995,995,1,,,,0.002,0.,0.002,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
1011,1,1011,,,,,,,,,,0.10109,0.00021,0.00058,0.00267,0.104,0.,0.004,,,,0.003,0.,0.003,,,,,,,,,
1011,1011,1,,,,,,,,,,0.09942,0.00019,0.00059,0.00356,0.103,0.,0.004,,,,0.004,0.,0.004,,,,,,,,,
1017,1,1017,,,,,,,,,,,,,,,,,1.846,0.,1.846,,,,,,,,,,,,
1017,1017,1,,,,,,,,,,,,,,,,,1.017,0.008,1.007,,,,,,,,,,,,
1047,1,1047,,,,,,,,,,0.10214,0.00019,0.00061,0.00266,0.105,0.,0.003,,,,0.003,0.,0.003,,,,,,,,,
1047,1047,1,,,,,,,,,,0.09936,0.00019,0.00060,0.00411,0.104,0.,0.006,,,,0.004,0.,0.004,,,,,,,,,
1053,1,1053,,,,0.002,0.,0.002,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
1053,1053,1,,,,0.002,0.,0.002,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
1056,32,33,0.083,0.001,0.082,0.001,0.,0.001,0.001,0.,0.001,0.09997,0.00019,0.00058,0.00301,0.103,0.,0.004,,,,0.003,0.,0.003,,,,,,,,,
1075,1,1075,3.121,0.,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075,1075,1,2.409,0.006,2.401,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,1,1082,,,,,,,,,,0.09700,0.00019,0.00059,0.00270,0.1,0.,0.004,,,,0.003,0.,0.003,,,,,,,,,
1082,1082,1,,,,,,,,,,0.09592,0.00022,0.00059,0.00365,0.1,0.001,0.004,,,,0.004,0.,0.004,,,,,,,,,
1112,1,1112,,,,0.002,0.,0.002,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1112,1112,1,,,,0.002,0.,0.002,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
1118,1,1118,,,,,,,,,,0.09771,0.00019,0.00060,0.00832,0.107,0.001,0.008,,,,0.003,0.,0.003,,,,,,,,,
1118,1118,1,,,,,,,,,,0.09854,0.00021,0.00063,0.00383,0.103,0.,0.006,,,,0.004,0.,0.004,,,,,,,,,
1122,33,34,,,,0.001,0.,0.001,0.001,0.,0.001,0.09858,0.00019,0.00058,0.00284,0.102,0.,0.004,,,,0.003,0.,0.003,,,,,,,,,
1154,1,1154,,,,,,,,,,0.09953,0.00019,0.00060,0.00294,0.103,0.,0.005,,,,0.003,0.,0.003,,,,,,,,,
1154,1154,1,,,,,,,,,,0.10171,0.00019,0.00060,0.00406,0.106,0.,0.006,,,,0.004,0.,0.004,,,,,,,,,
1170,1,1170,,,,0.002,0.,0.002,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1170,1170,1,,,,0.002,0.,0.002,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
1190,1,1190,,,,,,,,,,0.10212,0.00019,0.00060,0.00302,0.106,0.,0.005,,,,0.003,0.,0.003,,,,,,,,,
1190,34,35,,,,0.001,0.,0.001,0.001,0.,0.001,0.09782,0.00019,0.00051,0.03886,0.137,0.002,0.038,,,,0.003,0.,0.003,,,,,,,,,
1190,1190,1,,,,,,,,,,0.10028,0.00019,0.00061,0.00406,0.105,0.002,0.004,,,,0.004,0.,0.003,,,,,,,,,
1212,1,1212,,,,,,,,,,0.09824,0.00018,0.00053,0.00307,0.102,0.001,0.003,,,,,,,,,,,,,,,
1212,1212,1,,,,,,,,,,0.09789,0.00021,0.00054,0.00419,0.102,0.,0.006,,,,,,,,,,,,,,,
1226,1,1226,,,,,,,,,,0.09972,0.00019,0.00065,0.00321,0.103,0.,0.004,,,,0.003,0.,0.003,,,,,,,,,
1226,1226,1,,,,,,,,,,0.10214,0.00019,0.00075,0.00456,0.107,0.,0.006,,,,0.004,0.,0.004,,,,,,,,,
1228,1,1228,,,,0.002,0.,0.002,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1228,1228,1,,,,0.002,0.,0.002,0.002,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
1260,35,36,,,,0.001,0.,0.001,0.001,0.,0.001,0.09999,0.00022,0.00058,0.00315,0.104,0.,0.005,,,,0.003,0.,0.003,,,,,,,,,
1262,1,1262,,,,,,,,,,0.10029,0.00019,0.00059,0.00319,0.104,0.,0.005,,,,0.003,0.,0.003,,,,,,,,,
1262,1262,1,,,,,,,,,,0.10207,0.00021,0.00062,0.00434,0.107,0.,0.005,,,,0.004,0.,0.004,,,,,,,,,
1286,1,1286,,,,0.005,0.,0.005,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1286,1286,1,,,,0.002,0.,0.002,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
1298,1,1298,,,,,,,,,,0.09914,0.00021,0.00060,0.00336,0.103,0.,0.005,,,,0.005,0.,0.004,,,,,,,,,
1298,1298,1,,,,,,,,,,0.09870,0.00019,0.00061,0.00443,0.104,0.001,0.005,,,,0.005,0.,0.005,,,,,,,,,
1332,36,37,,,,0.001,0.,0.001,0.001,0.,0.001,0.09958,0.00021,0.00061,0.00337,0.103,0.,0.005,,,,0.004,0.,0.004,,,,,,,,,
1334,1,1334,,,,,,,,,,0.10053,0.00023,0.00062,0.00357,0.105,0.,0.005,,,,0.004,0.,0.004,,,,,,,,,
1334,1334,1,,,,,,,,,,0.10082,0.00019,0.00064,0.00474,0.106,0.,0.006,,,,0.005,0.,0.005,,,,,,,,,
1344,1,1344,,,,0.003,0.,0.003,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1344,1344,1,,,,0.002,0.,0.002,0.007,0.,0.007,,,,,,,,,,,,,,,,,,,,,,
1369,1,1369,,,,,,,,,,0.10163,0.00021,0.00062,0.00341,0.106,0.,0.004,,,,0.004,0.,0.004,,,,,,,,,
1369,37,37,,,,,,,,,,0.10109,0.00019,0.00061,0.01423,0.116,0.001,0.014,,,,0.004,0.,0.004,,,,,,,,,
1369,1369,1,,,,,,,,,,0.10174,0.00019,0.00062,0.00467,0.107,0.,0.006,,,,0.005,0.,0.005,,,,,,,,,
1403,1,1403,,,,0.003,0.,0.003,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1403,1403,1,,,,0.002,0.,0.002,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1405,1,1405,,,,,,,,,,0.10146,0.00018,0.00059,0.00366,0.106,0.,0.005,,,,0.004,0.,0.004,,,,,,,,,
1405,1405,1,,,,,,,,,,0.10170,0.00019,0.00064,0.00501,0.107,0.,0.006,,,,0.005,0.,0.005,,,,,,,,,
1406,37,38,,,,0.002,0.,0.002,0.001,0.,0.001,0.10192,0.00019,0.00059,0.00356,0.106,0.,0.004,,,,0.004,0.,0.004,,,,,,,,,
1441,1,1441,,,,,,,,,,0.10232,0.00019,0.00063,0.00374,0.107,0.,0.005,,,,0.009,0.,0.009,,,,,,,,,
1441,1441,1,,,,,,,,,,0.10066,0.00023,0.00065,0.00491,0.106,0.,0.006,,,,0.005,0.,0.005,,,,,,,,,
1461,1,1461,,,,0.008,0.,0.008,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1461,1461,1,,,,0.002,0.,0.002,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1477,1,1477,,,,,,,,,,0.10178,0.00019,0.00064,0.00419,0.106,0.,0.006,,,,0.004,0.,0.004,,,,,,,,,
1477,1477,1,,,,,,,,,,0.10222,0.00019,0.00066,0.00522,0.108,0.,0.006,,,,0.005,0.,0.005,,,,,,,,,
1482,38,39,,,,0.002,0.,0.002,0.002,0.,0.002,0.09813,0.00019,0.00050,0.00385,0.102,0.,0.005,,,,0.004,0.,0.004,,,,,,,,,
1513,1,1513,,,,,,,,,,0.09825,0.00019,0.00052,0.00387,0.102,0.,0.005,,,,0.004,0.,0.004,,,,,,,,,
1513,1513,1,,,,,,,,,,0.09743,0.00022,0.00060,0.00526,0.103,0.,0.007,,,,0.006,0.,0.006,,,,,,,,,
1519,1,1519,,,,0.003,0.,0.003,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1519,1519,1,,,,0.003,0.,0.003,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1526,1,1526,,,,,,,,,,,,,,,,,4.058,0.001,4.056,,,,,,,,,,,,
1526,1526,1,,,,,,,,,,,,,,,,,2.12,0.011,2.108,,,,,,,,,,,,
1549,1,1549,,,,,,,,,,0.10162,0.00019,0.00061,0.00396,0.106,0.,0.006,,,,0.006,0.,0.006,,,,,,,,,
1549,1549,1,,,,,,,,,,0.10228,0.00019,0.00062,0.00555,0.108,0.,0.006,,,,0.007,0.001,0.005,,,,,,,,,
1560,39,40,,,,0.002,0.,0.002,0.002,0.,0.002,0.10261,0.00019,0.00059,0.00403,0.107,0.001,0.005,0.255,0.,0.254,0.005,0.,0.005,,,,,,,,,
1577,1,1577,,,,0.005,0.,0.005,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1577,1577,1,,,,0.003,0.,0.002,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1579,1,1579,,,,,,,,,,,,,,,,,,,,0.005,0.,0.005,,,,,,,,,
1579,1579,1,,,,,,,,,,,,,,,,,,,,0.006,0.,0.006,,,,,,,,,
1585,1,1585,,,,,,,,,,0.10204,0.00019,0.00063,0.00416,0.107,0.,0.006,,,,0.006,0.,0.006,,,,,,,,,
1585,1585,1,,,,,,,,,,0.10249,0.00019,0.00066,0.00535,0.108,0.,0.007,,,,0.008,0.,0.007,,,,,,,,,
1621,1,1621,,,,,,,,,,0.10134,0.00019,0.00068,0.00412,0.106,0.,0.005,,,,0.006,0.001,0.005,,,,,,,,,
1621,1621,1,,,,,,,,,,0.10428,0.00019,0.00068,0.00612,0.111,0.001,0.007,,,,0.008,0.,0.007,,,,,,,,,
1635,1,1635,,,,0.003,0.,0.003,0.013,0.,0.013,,,,,,,,,,,,,,,,,,,,,,
1635,1635,1,,,,0.003,0.,0.003,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1640,40,41,,,,0.002,0.,0.002,0.002,0.,0.002,0.10112,0.00019,0.00062,0.00659,0.108,0.001,0.007,,,,0.008,0.,0.008,,,,,,,,,
1644,1,1644,,,,,,,,,,,,,,,,,,,,0.005,0.,0.005,,,,,,,,,
1644,1644,1,,,,,,,,,,,,,,,,,,,,0.006,0.,0.006,,,,,,,,,
1657,1,1657,,,,,,,,,,0.10069,0.00021,0.00070,0.00433,0.106,0.,0.006,,,,0.046,0.003,0.043,,,,,,,,,
1657,1657,1,,,,,,,,,,0.10174,0.00020,0.00078,0.00584,0.108,0.,0.007,,,,0.007,0.,0.007,,,,,,,,,
1693,1,1693,,,,,,,,,,0.10139,0.00019,0.00066,0.00434,0.106,0.,0.006,,,,0.005,0.,0.005,,,,,,,,,
1693,1693,1,,,,,,,,,,0.10194,0.00019,0.00065,0.00598,0.108,0.,0.007,,,,0.007,0.,0.007,,,,,,,,,
1694,1,1694,,,,0.004,0.,0.004,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1694,1694,1,,,,0.01,0.,0.01,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1710,1,1710,,,,,,,,,,,,,,,,,,,,0.005,0.,0.005,,,,,,,,,
1710,1710,1,,,,,,,,,,,,,,,,,,,,0.006,0.,0.006,,,,,,,,,
1722,41,42,,,,0.002,0.,0.002,0.002,0.,0.002,0.10352,0.00019,0.00061,0.00446,0.108,0.,0.005,,,,0.005,0.,0.005,,,,,,,,,
1729,1,1729,,,,,,,,,,0.10246,0.00019,0.00065,0.00451,0.107,0.,0.006,,,,0.005,0.,0.005,,,,,,,,,
1729,1729,1,,,,,,,,,,0.10361,0.00022,0.00067,0.07487,0.179,0.,0.077,,,,0.007,0.,0.007,,,,,,,,,
1752,1,1752,,,,0.004,0.,0.004,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1752,1752,1,,,,0.003,0.,0.003,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1765,1,1765,,,,,,,,,,0.10195,0.00019,0.00068,0.00456,0.107,0.,0.006,,,,0.005,0.,0.005,,,,,,,,,
1765,1765,1,,,,,,,,,,0.10158,0.00019,0.00068,0.00631,0.108,0.,0.007,,,,0.007,0.,0.007,,,,,,,,,
1776,1,1776,,,,,,,,,,,,,,,,,,,,0.005,0.,0.005,,,,,,,,,
1776,1776,1,,,,,,,,,,,,,,,,,,,,0.007,0.,0.007,,,,,,,,,
1801,1,1801,,,,,,,,,,0.10201,0.00021,0.00065,0.00470,0.107,0.,0.006,,,,0.006,0.,0.006,,,,,,,,,
1801,1801,1,,,,,,,,,,0.10199,0.00019,0.00069,0.00646,0.109,0.,0.008,,,,0.022,0.,0.022,,,,,,,,,
1806,42,43,,,,0.002,0.,0.002,0.002,0.,0.002,0.10378,0.00019,0.00061,0.00523,0.109,0.,0.007,,,,0.005,0.,0.005,,,,,,,,,
1810,1,1810,,,,0.004,0.,0.004,0.005,0.,0.005,,,,,,,,,,,,,,,,,,,,,,
1810,1810,1,,,,0.003,0.,0.003,0.007,0.,0.006,,,,,,,,,,,,,,,,,,,,,,
1837,1,1837,,,,,,,,,,0.10333,0.00019,0.00066,0.00529,0.109,0.,0.007,,,,0.005,0.,0.005,,,,,,,,,
1837,1837,1,,,,,,,,,,0.10270,0.00019,0.00068,0.01084,0.114,0.001,0.012,,,,0.007,0.,0.006,,,,,,,,,
1842,1,1842,,,,,,,,,,,,,,,,,,,,0.016,0.,0.016,,,,,,,,,
1842,1842,1,,,,,,,,,,,,,,,,,,,,0.007,0.,0.007,,,,,,,,,
1868,1,1868,,,,0.004,0.,0.004,0.005,0.,0.005,,,,,,,,,,,,,,,,,,,,,,
1868,1868,1,,,,0.003,0.,0.003,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1873,1,1873,,,,,,,,,,0.10237,0.00019,0.00065,0.00502,0.108,0.001,0.006,,,,0.006,0.,0.006,,,,,,,,,
1873,1873,1,,,,,,,,,,0.10299,0.00019,0.00069,0.00667,0.11,0.,0.008,,,,0.007,0.,0.007,,,,,,,,,
1891,1,1891,,,,,,,,,,0.09877,0.00019,0.00052,0.00542,0.105,0.,0.007,,,,,,,,,,,,,,,
1891,1891,1,,,,,,,,,,0.09749,0.00019,0.00060,0.00678,0.105,0.,0.008,,,,,,,,,,,,,,,
1892,43,44,,,,0.002,0.,0.002,0.002,0.,0.002,0.09736,0.00019,0.00052,0.01935,0.117,0.,0.021,,,,0.005,0.,0.005,,,,,,,,,
1907,1,1907,,,,,,,,,,,,,,,,,,,,0.005,0.,0.005,,,,,,,,,
1907,1907,1,,,,,,,,,,,,,,,,,,,,0.007,0.,0.006,,,,,,,,,
1909,1,1909,,,,,,,,,,0.10291,0.00019,0.00065,0.00501,0.108,0.,0.007,,,,0.006,0.,0.006,,,,,,,,,
1909,1909,1,,,,,,,,,,0.10175,0.00021,0.00069,0.00681,0.109,0.,0.008,,,,0.008,0.,0.008,,,,,,,,,
1926,1,1926,,,,0.008,0.,0.007,0.005,0.,0.005,,,,,,,,,,,,,,,,,,,,,,
1926,1926,1,,,,0.004,0.,0.004,0.061,0.,0.06,,,,,,,,,,,,,,,,,,,,,,
1945,1,1945,,,,,,,,,,0.10404,0.00019,0.00067,0.00501,0.11,0.,0.007,,,,0.006,0.,0.006,,,,,,,,,
1945,1945,1,,,,,,,,,,0.10160,0.00023,0.00068,0.00714,0.109,0.,0.009,,,,0.011,0.,0.011,,,,,,,,,
1973,1,1973,,,,,,,,,,,,,,,,,,,,0.006,0.,0.006,,,,,,,,,
1973,1973,1,,,,,,,,,,,,,,,,,,,,0.008,0.,0.008,,,,,,,,,
1980,44,45,,,,0.002,0.,0.002,0.002,0.,0.002,0.13797,0.00019,0.00071,0.00509,0.144,0.,0.038,,,,0.006,0.,0.006,,,,,,,,,
1981,1,1981,,,,,,,,,,0.10637,0.00020,0.00068,0.00532,0.112,0.,0.007,,,,0.006,0.,0.006,,,,,,,,,
1981,1981,1,,,,,,,,,,0.10619,0.00021,0.00072,0.00740,0.114,0.,0.009,,,,0.008,0.,0.008,,,,,,,,,
1984,1,1984,,,,0.004,0.,0.004,0.005,0.,0.005,,,,,,,,,,,,,,,,,,,,,,
1984,1984,1,,,,0.003,0.,0.004,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
2017,1,2017,,,,,,,,,,0.10588,0.00019,0.00085,0.00531,0.112,0.,0.007,,,,0.006,0.,0.006,,,,,,,,,
2017,2017,1,,,,,,,,,,0.10464,0.00019,0.00157,0.00732,0.113,0.,0.01,,,,0.008,0.,0.008,,,,,,,,,
2034,1,2034,,,,,,,,,,,,,,,,,7.619,0.002,7.615,,,,,,,,,,,,
2034,2034,1,,,,,,,,,,,,,,,,,4.136,0.011,4.124,,,,,,,,,,,,
2039,1,2039,,,,,,,,,,,,,,,,,,,,0.006,0.,0.006,,,,,,,,,
2039,2039,1,,,,,,,,,,,,,,,,,,,,0.008,0.,0.008,,,,,,,,,
2043,1,2043,,,,0.066,0.,0.066,0.01,0.,0.01,,,,,,,,,,,,,,,,,,,,,,
2043,2043,1,,,,0.004,0.,0.004,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
2053,1,2053,,,,,,,,,,0.10546,0.00019,0.00068,0.00623,0.112,0.,0.007,,,,0.007,0.,0.007,,,,,,,,,
2053,2053,1,,,,,,,,,,0.10399,0.00023,0.00069,0.01180,0.116,0.,0.014,,,,0.008,0.,0.008,,,,,,,,,
2070,45,46,,,,0.002,0.,0.002,0.002,0.,0.002,0.10278,0.00019,0.00063,0.00546,0.109,0.,0.007,0.301,0.,0.301,0.006,0.,0.006,,,,,,,,,
2089,1,2089,,,,,,,,,,0.10243,0.00019,0.00067,0.00541,0.108,0.,0.006,,,,0.006,0.,0.006,,,,,,,,,
2089,2089,1,,,,,,,,,,0.10256,0.00019,0.00067,0.00760,0.111,0.,0.008,,,,0.008,0.,0.008,,,,,,,,,
2101,1,2101,,,,0.005,0.,0.005,0.005,0.,0.005,,,,,,,,,,,,,,,,,,,,,,
2101,2101,1,,,,0.004,0.,0.004,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
2105,1,2105,,,,,,,,,,,,,,,,,,,,0.006,0.,0.006,,,,,,,,,
2105,2105,1,,,,,,,,,,,,,,,,,,,,0.008,0.,0.008,,,,,,,,,
