param-n,cbn-regression-cubic-real,cbn-regression-cubic-sys,cbn-regression-cubic-user,cbv-regression-quadratic-real,cbv-regression-quadratic-sys,cbv-regression-quadratic-user,lazy-regression-quadratic-real,lazy-regression-quadratic-sys,lazy-regression-quadratic-user,native-compute(1)-native-compute-compilation-real,native-compute(1)-native-compute-conversion-to-native-code-real,native-compute(1)-native-compute-evaluation-real,native-compute(1)-native-compute-reification-real,native-compute(1)-regression-quadratic-real,native-compute(1)-regression-quadratic-sys,native-compute(1)-regression-quadratic-user,native-compute(2)-native-compute-compilation-real,native-compute(2)-native-compute-conversion-to-native-code-real,native-compute(2)-native-compute-evaluation-real,native-compute(2)-native-compute-reification-real,native-compute(2)-regression-quadratic-real,native-compute(2)-regression-quadratic-sys,native-compute(2)-regression-quadratic-user,simpl-regression-cubic-real,simpl-regression-cubic-sys,simpl-regression-cubic-user,vm-compute-regression-quadratic-real,vm-compute-regression-quadratic-sys,vm-compute-regression-quadratic-user
1593,,,,,,,,,,0.08079,0.00013,0.00684,0.00136,0.089,0.,0.009,0.08131,0.00015,0.00676,0.00135,0.089,0.,0.009,,,,,,
1609,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039,0.,0.039
1621,,,,,,,1.398,0.005,1.392,,,,,,,,,,,,,,,,,,,,
1648,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041,0.,0.041
1687,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043,0.,0.043
1706,,,,,,,,,,0.08211,0.00013,0.00753,0.00146,0.091,0.,0.009,0.07978,0.00018,0.00725,0.00140,0.088,0.,0.009,,,,,,
1709,,,,0.629,0.,0.628,,,,,,,,,,,,,,,,,,,,,,,
1711,,,,,,,1.51,0.01,1.499,,,,,,,,,,,,,,,,,,,,
1726,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044,0.,0.044
1765,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047,0.,0.047
1801,,,,,,,1.714,0.007,1.706,,,,,,,,,,,,,,,,,,,,
1805,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,0.,0.048
1820,,,,,,,,,,0.08335,0.00013,0.00830,0.00152,0.093,0.,0.01,0.10452,0.00015,0.01362,0.00373,0.122,0.,0.018,,,,,,
1826,,,,0.711,0.,0.711,,,,,,,,,,,,,,,,,,,,,,,
1844,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055,0.,0.055
1851,,,,0.727,0.,0.726,,,,,,,,,,,,,,,,,,,,,,,
1883,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053,0.,0.053
1922,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058,0.,0.058
1933,,,,,,,,,,0.07991,0.00013,0.00909,0.00152,0.09,0.001,0.009,0.07913,0.00016,0.00914,0.00161,0.09,0.,0.011,,,,,,
1961,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058,0.,0.058
1993,,,,0.835,0.,0.834,,,,,,,,,,,,,,,,,,,,,,,
2001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.,0.06
2013,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058,0.001,0.057
2040,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061,0.,0.061
2047,,,,,,,,,,0.08128,0.00013,0.01015,0.00163,0.093,0.,0.011,0.08061,0.00015,0.01592,0.00161,0.098,0.,0.018,,,,,,
2079,,,,,,,,,,,,,,,,,,,,,,,,,,,0.063,0.,0.063
2118,,,,,,,,,,,,,,,,,,,,,,,,,,,0.072,0.,0.072
2136,,,,0.963,0.,0.963,,,,,,,,,,,,,,,,,,,,,,,
2157,,,,,,,,,,,,,,,,,,,,,,,,,,,0.068,0.,0.068
2161,,,,,,,2.451,0.,2.451,0.08074,0.00013,0.01104,0.00170,0.093,0.,0.012,0.08009,0.00017,0.01155,0.00171,0.093,0.,0.014,,,,,,
2197,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,0.,0.071
2236,,,,,,,,,,,,,,,,,,,,,,,,,,,0.074,0.,0.074
2274,,,,,,,,,,0.07982,0.00013,0.01592,0.00180,0.097,0.,0.018,0.07986,0.00015,0.01213,0.00185,0.094,0.,0.014,,,,,,
2275,,,,,,,,,,,,,,,,,,,,,,,,,,,0.075,0.,0.075
2278,,,,1.09,0.,1.089,,,,,,,,,,,,,,,,,,,,,,,
2282,,,,1.084,0.,1.084,,,,,,,,,,,,,,,,,,,,,,,
2314,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,0.,0.077
2353,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.,0.08
2388,,,,,,,,,,0.08001,0.00013,0.02668,0.00193,0.108,0.,0.028,0.07943,0.00015,0.01391,0.00200,0.095,0.,0.016,,,,,,
2392,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,0.,0.083
2420,,,,1.249,0.001,1.247,,,,,,,,,,,,,,,,,,,,,,,
2432,,,,,,,,,,,,,,,,,,,,,,,,,,,0.151,0.,0.151
2471,,,,,,,,,,,,,,,,,,,,,,,,,,,0.088,0.,0.088
2502,,,,,,,,,,0.08019,0.00013,0.01518,0.00203,0.097,0.001,0.017,0.07986,0.00017,0.01480,0.00201,0.097,0.,0.016,,,,,,
2510,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,0.,0.09
2521,,,,,,,3.279,0.,3.278,,,,,,,,,,,,,,,,,,,,
2549,,,,,,,,,,,,,,,,,,,,,,,,,,,0.093,0.,0.093
2562,,,,1.386,0.001,1.384,,,,,,,,,,,,,,,,,,,,,,,
2588,,,,,,,,,,,,,,,,,,,,,,,,,,,0.096,0.,0.096
2615,,,,,,,,,,0.07937,0.00013,0.01572,0.00209,0.097,0.,0.017,0.07940,0.00015,0.01822,0.00210,0.1,0.001,0.019,,,,,,
2628,,,,,,,,,,,,,,,,,,,,,,,,,,,0.137,0.,0.137
2667,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.,0.1
2705,,,,1.528,0.001,1.526,,,,,,,,,,,,,,,,,,,,,,,
2706,,,,,,,,,,,,,,,,,,,,,,,,,,,0.105,0.,0.105
2729,,,,,,,,,,0.07922,0.00013,0.01733,0.00220,0.099,0.,0.02,0.08058,0.00015,0.09671,0.00232,0.179,0.,0.099,,,,,,
2745,,,,,,,,,,,,,,,,,,,,,,,,,,,0.107,0.,0.107
2784,,,,,,,,,,,,,,,,,,,,,,,,,,,0.127,0.,0.127
2824,,,,,,,,,,,,,,,,,,,,,,,,,,,0.114,0.,0.114
2842,,,,,,,,,,0.08085,0.00013,0.01849,0.00341,0.103,0.,0.022,0.08001,0.00015,0.01914,0.00234,0.101,0.,0.021,,,,,,
2847,,,,1.672,0.,1.671,,,,,,,,,,,,,,,,,,,,,,,
2863,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.,0.12
2881,,,,,,,4.243,0.021,4.22,,,,,,,,,,,,,,,,,,,,
2902,,,,,,,,,,,,,,,,,,,,,,,,,,,0.119,0.,0.119
2941,,,,,,,,,,,,,,,,,,,,,,,,,,,0.123,0.,0.123
2956,,,,,,,,,,0.08012,0.00013,0.05884,0.00233,0.141,0.001,0.061,0.07977,0.00017,0.01998,0.00241,0.102,0.,0.023,,,,,,
2980,,,,,,,,,,,,,,,,,,,,,,,,,,,0.129,0.,0.129
3019,,,,,,,,,,,,,,,,,,,,,,,,,,,0.128,0.,0.128
3059,,,,,,,,,,,,,,,,,,,,,,,,,,,0.141,0.,0.141
3070,,,,,,,,,,0.08066,0.00014,0.02251,0.00248,0.105,0.,0.026,0.08097,0.00015,0.03011,0.00246,0.113,0.,0.033,,,,,,
3098,,,,,,,,,,,,,,,,,,,,,,,,,,,0.135,0.,0.135
3137,,,,,,,,,,,,,,,,,,,,,,,,,,,0.139,0.,0.139
3183,,,,,,,,,,0.07979,0.00013,0.02346,0.00252,0.106,0.,0.026,0.08123,0.00015,0.02507,0.00251,0.109,0.,0.028,,,,,,
3241,,,,,,,5.411,0.02,5.39,,,,,,,,,,,,,,,,,,,,
3268,,,,,,,,,,,,,,,,,,,,,,,,,,,0.156,0.,0.156
3297,,,,,,,,,,0.07996,0.00013,0.02442,0.00253,0.107,0.,0.027,0.08042,0.00015,0.02522,0.00255,0.108,0.,0.028,,,,,,
3398,,,,,,,,,,,,,,,,,,,,,,,,,,,0.161,0.,0.161
3410,,,,,,,,,,0.08084,0.00013,0.02823,0.00263,0.112,0.,0.03,0.08048,0.00015,0.03476,0.00271,0.118,0.,0.038,,,,,,
3416,,,,2.397,0.002,2.394,,,,,,,,,,,,,,,,,,,,,,,
3524,,,,,,,,,,0.07995,0.00013,0.03176,0.00269,0.114,0.,0.035,0.07951,0.00016,0.03869,0.00279,0.121,0.001,0.04,,,,,,
3529,,,,,,,,,,,,,,,,,,,,,,,,,,,0.172,0.001,0.171
3601,,,,,,,6.924,0.025,6.896,,,,,,,,,,,,,,,,,,,,
3638,,,,,,,,,,0.08116,0.00013,0.03003,0.00289,0.114,0.,0.033,0.08094,0.00018,0.03027,0.00292,0.114,0.,0.033,,,,,,
3660,,,,,,,,,,,,,,,,,,,,,,,,,,,0.186,0.,0.186
3674,,,,,,,,,,0.08141,0.00017,0.04440,0.00289,0.226,0.02,0.125,0.07854,0.00016,0.03026,0.00906,0.118,0.,0.039,,,,,,
3751,,,,,,,,,,0.08007,0.00013,0.04043,0.00294,0.123,0.,0.044,0.08016,0.00015,0.10735,0.00291,0.19,0.,0.11,,,,,,
3790,,,,,,,,,,,,,,,,,,,,,,,,,,,0.264,0.,0.264
3865,,,,,,,,,,0.08052,0.00017,0.03882,0.00308,0.122,0.,0.042,0.08063,0.00015,0.07302,0.00301,0.156,0.001,0.076,,,,,,
3921,,,,,,,,,,,,,,,,,,,,,,,,,,,0.212,0.,0.212
3979,,,,,,,,,,0.08067,0.00013,0.03807,0.00317,0.122,0.,0.042,0.08047,0.00017,0.04670,0.00307,0.13,0.,0.05,,,,,,
3985,,,,3.213,0.,3.213,,,,,,,,,,,,,,,,,,,,,,,
4024,,,,,,,,,,,,,,,,,,,,,,,,,,,0.232,0.,0.232
4052,,,,,,,,,,,,,,,,,,,,,,,,,,,0.268,0.,0.268
4092,,,,,,,,,,0.08089,0.00013,0.04176,0.00373,0.126,0.,0.045,0.08035,0.00015,0.03797,0.00313,0.121,0.,0.042,,,,,,
4182,,,,,,,,,,,,,,,,,,,,,,,,,,,0.242,0.,0.242
4206,,,,,,,,,,0.08044,0.00017,0.04363,0.00384,0.128,0.,0.048,0.07965,0.00015,0.04093,0.00319,0.124,0.,0.044,,,,,,
4313,,,,,,,,,,,,,,,,,,,,,,,,,,,0.267,0.,0.267
4319,,,,,,,,,,0.08087,0.00013,0.04393,0.00327,0.128,0.,0.048,0.08059,0.00015,0.04569,0.00328,0.129,0.,0.049,,,,,,
4433,,,,,,,,,,0.08294,0.00013,0.04368,0.00335,0.13,0.,0.048,0.08139,0.00017,0.04628,0.00389,0.131,0.,0.051,,,,,,
4444,,,,,,,,,,,,,,,,,,,,,,,,,,,0.268,0.,0.268
4547,,,,,,,,,,0.08120,0.00013,0.04806,0.00345,0.133,0.,0.052,0.07933,0.00015,0.04628,0.00349,0.129,0.,0.049,,,,,,
4555,,,,4.208,0.001,4.205,,,,,,,,,,,,,,,,,,,,,,,
4574,,,,,,,,,,,,,,,,,,,,,,,,,,,0.281,0.,0.281
4660,,,,,,,,,,0.08029,0.00014,0.05099,0.00354,0.135,0.,0.054,0.08103,0.00015,0.05020,0.00359,0.135,0.,0.054,,,,,,
4705,,,,,,,,,,,,,,,,,,,,,,,,,,,0.299,0.,0.299
4774,,,,,,,,,,0.08151,0.00013,0.05143,0.00368,0.136,0.,0.056,0.08053,0.00016,0.05390,0.00365,0.138,0.001,0.057,,,,,,
4836,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,0.,0.32
4887,,,,,,,,,,0.08124,0.00016,0.05306,0.00373,0.138,0.,0.057,0.08085,0.00015,0.05664,0.00373,0.141,0.001,0.06,,,,,,
4966,,,,,,,,,,,,,,,,,,,,,,,,,,,0.336,0.,0.335
5001,,,,,,,,,,0.08177,0.00013,0.05631,0.00378,0.142,0.001,0.06,0.08101,0.00016,0.05993,0.00384,0.145,0.,0.063,,,,,,
5097,,,,,,,,,,,,,,,,,,,,,,,,,,,0.352,0.,0.352
5115,,,,,,,,,,0.07988,0.00013,0.05737,0.00392,0.141,0.,0.062,0.08009,0.00015,0.05970,0.00389,0.144,0.,0.064,,,,,,
5124,,,,5.285,0.004,5.279,,,,,,,,,,,,,,,,,,,,,,,
5228,,,,,,,,,,0.08100,0.00013,0.06374,0.00393,0.148,0.,0.068,0.08208,0.00015,0.06304,0.00401,0.149,0.,0.067,,,,0.363,0.,0.362
5342,,,,,,,,,,0.08132,0.00013,0.06339,0.00569,0.15,0.001,0.069,0.08148,0.00015,0.06294,0.00404,0.148,0.,0.067,,,,,,
5358,,,,,,,,,,,,,,,,,,,,,,,,,,,0.386,0.,0.386
5456,,,,,,,,,,0.08074,0.00013,0.06855,0.00411,0.153,0.,0.073,0.08098,0.00015,0.06897,0.00418,0.154,0.,0.074,,,,,,
5489,,,,,,,,,,,,,,,,,,,,,,,,,,,0.402,0.,0.402
5569,,,,,,,,,,0.08153,0.00013,0.06920,0.00424,0.155,0.,0.074,0.08161,0.00015,0.07536,0.00423,0.161,0.,0.079,,,,,,
5620,,,,,,,,,,,,,,,,,,,,,,,,,,,0.416,0.,0.416
5683,,,,,,,,,,0.08249,0.00013,0.07390,0.00433,0.161,0.,0.079,0.08176,0.00015,0.07423,0.00438,0.16,0.,0.078,,,,,,
5693,,,,6.421,0.001,6.418,,,,,,,,,,,,,,,,,,,,,,,
5750,,,,,,,,,,,,,,,,,,,,,,,,,,,0.439,0.,0.439
5796,,,,,,,,,,0.08079,0.00013,0.07460,0.00439,0.16,0.,0.079,0.08097,0.00015,0.07788,0.00453,0.163,0.,0.083,,,,,,
5881,,,,,,,,,,,,,,,,,,,,,,,,,,,0.469,0.,0.469
5910,,,,,,,,,,0.08178,0.00013,0.07841,0.00456,0.165,0.,0.083,0.08230,0.00016,0.07929,0.00458,0.166,0.,0.084,,,,,,
6012,,,,,,,,,,,,,,,,,,,,,,,,,,,0.492,0.,0.492
6034,,,,,,,,,,,,,,,,,,,,,,,,,,,0.473,0.,0.473
6142,,,,,,,,,,,,,,,,,,,,,,,,,,,0.498,0.,0.498
6221,,,,,,,,,,0.08219,0.00016,0.08331,0.00464,0.17,0.,0.088,0.08120,0.00015,0.08601,0.00480,0.172,0.,0.091,,,,,,
6273,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53,0.,0.53
6532,,,,,,,,,,0.08202,0.00013,0.09508,0.00529,0.182,0.,0.1,0.08204,0.00015,0.10057,0.00523,0.188,0.001,0.104,,,,,,
6843,,,,,,,,,,0.08318,0.00014,0.10259,0.00547,0.191,0.,0.109,0.08301,0.00016,0.11087,0.00543,0.199,0.,0.117,,,,,,
6900,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64,0.,0.64
7154,,,,,,,,,,0.08250,0.00016,0.11435,0.00570,0.202,0.,0.12,0.08230,0.00018,0.11947,0.00560,0.207,0.001,0.125,,,,,,
7346,,,,,,,,,,0.08047,0.00013,0.12485,0.00556,0.211,0.,0.131,0.07964,0.00015,0.14088,0.00577,0.226,0.,0.147,,,,,,
7465,,,,,,,,,,0.08187,0.00013,0.12220,0.00572,0.21,0.,0.127,0.08317,0.00016,0.13079,0.00581,0.22,0.001,0.135,,,,,,
7527,,,,,,,,,,,,,,,,,,,,,,,,,,,0.749,0.,0.748
7776,,,,,,,,,,0.08202,0.00013,0.13330,0.00619,0.221,0.,0.139,0.08273,0.00015,0.13704,0.00608,0.226,0.,0.144,,,,,,
8045,,,,,,,,,,,,,,,,,,,,,,,,,,,0.851,0.,0.85
8087,,,,,,,,,,0.08242,0.00013,0.14208,0.00627,0.231,0.001,0.148,0.08137,0.00018,0.15065,0.00641,0.238,0.,0.158,,,,,,
8154,,,,,,,,,,,,,,,,,,,,,,,,,,,0.861,0.,0.86
8398,,,,,,,,,,0.08212,0.00013,0.15793,0.00653,0.246,0.002,0.163,0.08239,0.00016,0.16201,0.00653,0.251,0.002,0.167,,,,,,
8709,,,,,,,,,,0.08078,0.00016,0.16926,0.00677,0.257,0.,0.177,0.08227,0.00016,0.17147,0.00675,0.26,0.001,0.178,,,,,,
8781,,,,,,,,,,,,,,,,,,,,,,,,,,,0.995,0.,0.995
9019,,,,,,,,,,0.08085,0.00016,0.18098,0.00701,0.269,0.001,0.188,0.08249,0.00015,0.18475,0.00715,0.274,0.,0.192,,,,,,
9330,,,,,,,,,,0.08450,0.00017,0.18759,0.00739,0.279,0.,0.196,0.08247,0.00016,0.20631,0.00728,0.296,0.003,0.21,,,,,,
9409,,,,,,,,,,,,,,,,,,,,,,,,,,,1.145,0.,1.145
9641,,,,,,,,,,0.08246,0.00014,0.20526,0.00822,0.296,0.,0.214,0.08175,0.00016,0.20696,0.00762,0.296,0.,0.214,,,,,,
9952,,,,,,,,,,0.08154,0.00014,0.21110,0.00774,0.3,0.001,0.218,0.08240,0.00018,0.22413,0.00752,0.314,0.,0.231,,,,,,
10036,,,,,,,,,,,,,,,,,,,,,,,,,,,1.346,0.,1.346
10056,,,,,,,,,,,,,,,,,,,,,,,,,,,1.412,0.,1.412
10263,,,,,,,,,,0.08177,0.00013,0.22957,0.00794,0.319,0.001,0.237,0.08397,0.00021,0.23921,0.00810,0.331,0.,0.247,,,,,,
10574,,,,,,,,,,0.08236,0.00013,0.24459,0.00830,0.335,0.,0.253,0.08222,0.00016,0.25127,0.00838,0.342,0.,0.259,,,,,,
10663,,,,,,,,,,,,,,,,,,,,,,,,,,,1.444,0.,1.444
10885,,,,,,,,,,0.08498,0.00013,0.26110,0.00866,0.355,0.,0.27,0.08414,0.00016,0.26395,0.00861,0.357,0.002,0.27,,,,,,
11017,,,,,,,,,,0.08027,0.00017,0.38579,0.00841,0.474,0.,0.394,0.07971,0.00017,0.31212,0.00874,0.4,0.,0.32,,,,,,
11196,,,,,,,,,,0.08429,0.00016,0.26680,0.00950,0.36,0.001,0.276,0.08299,0.00015,0.27645,0.00828,0.368,0.,0.285,,,,,,
11290,,,,,,,,,,,,,,,,,,,,,,,,,,,1.63,0.,1.63
11507,,,,,,,,,,0.08341,0.00014,0.28774,0.01175,0.383,0.,0.3,0.08405,0.00019,0.28922,0.00876,0.382,0.,0.299,,,,,,
11818,,,,,,,,,,0.08230,0.00013,0.29193,0.00901,0.383,0.,0.301,0.08417,0.00018,0.30625,0.01228,0.403,0.,0.318,,,,,,
11917,,,,,,,,,,,,,,,,,,,,,,,,,,,1.875,0.,1.875
12544,,,,,,,,,,,,,,,,,,,,,,,,,,,1.975,0.,1.975
13000,,,,,,,,,,0.08471,0.00014,0.36636,0.01004,0.461,0.,0.376,0.08424,0.00016,0.40287,0.00977,0.497,0.,0.412,,,,,,
14181,,,,,,,,,,0.08496,0.00013,0.52451,0.01118,0.62,0.,0.535,0.08263,0.00016,0.55226,0.01083,0.646,0.001,0.563,,,,,,
14689,,,,,,,,,,0.08040,0.00013,0.79876,0.01134,0.89,0.,0.81,0.07930,0.00015,0.54336,0.01108,0.634,0.,0.555,,,,,,
15052,,,,,,,,,,,,,,,,,,,,,,,,,,,2.98,0.,2.98
15363,,,,,,,,,,0.08306,0.00016,0.59528,0.01111,0.689,0.,0.607,0.08350,0.00015,0.52857,0.01164,0.624,0.,0.541,,,,,,
16544,,,,,,,,,,0.08290,0.00014,0.63634,0.01240,0.731,0.001,0.647,0.08335,0.00016,0.70809,0.01265,0.804,0.,0.721,,,,,,
17561,,,,,,,,,,,,,,,,,,,,,,,,,,,4.013,0.,4.013
17726,,,,,,,,,,0.08232,0.00013,0.66781,0.01655,0.767,0.001,0.683,0.08217,0.00016,0.70468,0.01772,0.804,0.,0.722,,,,,,
18361,,,,,,,,,,0.07913,0.00013,0.72162,0.01376,0.814,0.,0.736,0.07996,0.00016,0.72650,0.02038,0.827,0.002,0.744,,,,,,
18908,,,,,,,,,,0.08191,0.00014,0.75325,0.01378,0.849,0.001,0.767,0.08421,0.00015,0.78762,0.01436,0.886,0.001,0.8,,,,,,
20069,,,,,,,,,,,,,,,,,,,,,,,,,,,4.949,0.001,4.946
20089,,,,,,,,,,0.08359,0.00014,0.86914,0.01539,0.968,0.002,0.882,0.08354,0.00016,0.88414,0.01477,0.982,0.001,0.898,,,,,,
21271,,,,,,,,,,0.08351,0.00013,0.98000,0.01782,1.081,0.002,0.996,0.08269,0.00015,0.98803,0.02334,1.094,0.001,1.011,,,,,,
22452,,,,,,,,,,0.08248,0.00013,1.08299,0.01641,1.182,0.,1.1,0.08177,0.00020,1.17178,0.01723,1.271,0.002,1.187,,,,,,
22578,,,,,,,,,,,,,,,,,,,,,,,,,,,6.666,0.,6.666
23634,,,,,,,,,,0.08267,0.00013,1.16806,0.01684,1.267,0.,1.185,0.08266,0.00016,1.22023,0.02055,1.323,0.003,1.238,,,,,,
25086,,,,,,,,,,,,,,,,,,,,,,,,,,,8.168,0.001,8.167
28361,,,,,,,,,,0.08184,0.00018,2.27547,0.02120,2.378,0.,2.294,0.08261,0.00019,2.11304,0.01998,2.216,0.,2.133,,,,,,
33087,,,,,,,,,,0.08253,0.00016,2.69369,0.02522,2.801,0.,2.719,0.08320,0.00016,2.74753,0.02903,2.86,0.001,2.776,,,,,,
37814,,,,,,,,,,0.08246,0.00018,3.57095,0.03575,3.689,0.,3.607,0.08282,0.00015,3.57322,0.03682,3.693,0.001,3.609,,,,,,
42540,,,,,,,,,,0.08411,0.00014,4.23528,0.03049,4.35,0.,4.266,0.08238,0.00017,5.06025,0.03089,5.173,0.001,5.09,,,,,,
47267,,,,,,,,,,0.08446,0.00014,6.03539,0.04523,6.165,0.002,6.077,0.08270,0.00016,5.70168,0.03555,5.82,0.,5.737,,,,,,
